Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),H2OX(23),COX(50),CHOX(53)
9.17015497023764e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995436,0.11866996602992032,0.022821567693053633,0.0,1.1926215903992107e-49,4.1884814252363664e-28,3.6730720506971932e-65,3.2390328010797213e-42,6.6748574501649116e-101,8.0933889684755539e-16,1.4044428926323829e-82,8.0933889684531048e-16,3.6269689734696917e-56,4.0970045452397602e-55,6.0343479295349103e-85,6.9968126381374756e-86,1.1376568607024922e-40,1.2781603910582576e-65,4.4200219004781168e-14,1.308689926337634e-15,5.2391246664949285e-18,1.2704721401831872e-29,4.7043416564649968e-29,5.2391245553493358e-18,5.4850401349812469e-26,1.0740054111309989e-30,1.7155903814498114e-35,2.3548672936355363e-58,2.5149129599301411e-40,1.5676142742458408e-74,3.8883719537325857e-42,1.0627054501527484e-78,5.2923429119413349e-82
1.834080748021649e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990884,0.1186699660298753,0.022821567693052977,0.0,1.9082912413216303e-48,1.6754607960735344e-27,2.94522430335243e-63,2.5913902638687799e-41,2.1389772399158047e-98,1.6187217055244849e-15,8.9893017336746529e-81,1.6187217055155049e-15,5.8035439294302433e-55,6.5556823991139339e-54,9.6714687197527395e-83,1.121404585213825e-83,9.1016854125149e-40,4.0903998858553152e-64,8.8402836154696092e-14,2.6174508574996657e-15,1.0478533700423916e-17,5.082094429136947e-29,1.881813217639838e-28,1.047853325581916e-17,2.1940623512360242e-25,8.5922587636399345e-30,1.7257222543469992e-34,9.4524231173155188e-57,2.012025938905545e-39,1.0033445780119759e-72,3.1108446164317332e-41,1.7032366240395021e-76,8.4925637176990654e-80
3.668211250017419e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998178,0.11866996602978526,0.022821567693051669,0.0,3.0533424581808863e-47,6.7019799444296219e-27,2.6456687246228564e-61,2.0731778207728587e-40,7.6779447836843825e-96,3.237487322883284e-15,5.7534306287672723e-79,3.2374873228473632e-15,9.2859851442859926e-54,1.04894690495677e-52,1.7363890961386081e-80,2.0133391722945831e-81,7.2815186926231943e-39,1.3089738227325633e-62,1.7680807045354202e-13,5.2349727198224497e-15,2.0957352102239564e-17,2.0328783918676325e-28,7.527405884316619e-28,2.0957350323750009e-17,8.7760841214571627e-25,6.8736623047426696e-29,1.9456829149302132e-33,4.2512703649055019e-55,1.6096590490018479e-38,6.4216338973683767e-71,2.4887337683891045e-40,3.057944472187405e-74,1.5268184468375165e-77
7.336472254008958e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963573,0.1186699660296052,0.022821567693049053,0.0,4.8854062710750719e-46,2.6808195746104443e-26,2.6667879218428521e-59,1.65856849844745e-39,3.0928660698535963e-93,6.4750185576206444e-15,3.6822844020012846e-77,6.4750185574769573e-15,1.4857828084247707e-52,1.6783442955142243e-51,3.4983664250345921e-78,4.0563477941583247e-79,5.8252801356504064e-38,4.1887895833209489e-61,3.5361853904729811e-13,1.0470016444462896e-14,4.1914990241881697e-17,8.1315903750036878e-28,3.0109928774893397e-27,4.1914983127576601e-17,3.5101943136701067e-24,5.4985025692407468e-28,2.4605737263505167e-32,2.1452280440514143e-53,1.2877426680990316e-37,4.109918812710302e-69,1.9910090487865034e-39,6.1609519318061779e-72,3.0799252454432198e-75
1.4672994261992038e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679927157,0.11866996602924505,0.022821567693043818,0.0,7.8166876144842445e-45,1.0723335448411566e-25,2.9525649582922111e-57,1.3268652916618115e-38,1.3688022763487565e-90,1.2950081027174402e-14,2.3566904219538619e-75,1.295008102659966e-14,2.3772726301374623e-51,2.6853712954033592e-50,7.7430479308866822e-76,8.9780459909671748e-77,4.6602454382713546e-37,1.3404243864591821e-59,7.0723947621906775e-13,2.0940103893723312e-14,8.3830271866651435e-17,3.2526479646870171e-27,1.2044031923664281e-26,8.3830243407090069e-17,1.4038648779020287e-23,4.398040269370981e-27,3.4145174349411552e-31,1.1886229246266357e-51,1.0302004813037071e-36,2.6303713941724077e-67,1.5928141385864716e-38,1.3636233521572054e-69,6.8230296010672734e-73
2.93460382779582e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679854321,0.11866996602852478,0.022821567693033347,0.0,1.2506701160039696e-43,4.2893471734217935e-25,3.4834625277532817e-55,1.0614964242543573e-37,6.4569878403140662e-88,2.5900205966598092e-14,1.5082909447670689e-73,2.5900205964299105e-14,3.8036522798811393e-50,4.2966008884998477e-49,1.8265517567375327e-73,2.1178823963417437e-74,3.7281972937024792e-36,4.2893766834235569e-58,1.4144813504996363e-12,4.1880278792162207e-14,1.6766085650966327e-16,1.3010587113170242e-26,4.8176243449616004e-26,1.6766074265356359e-16,5.6137146466072281e-23,3.5171825862075428e-26,5.0441008923792137e-30,7.0156749241954665e-50,8.2416320400135994e-36,1.6834451091780343e-65,1.2742510081017369e-37,3.2167283118089878e-67,1.6104203934608585e-70
5.869212630989052e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679708649,0.11866996602708423,0.022821567693012405,0.0,2.0010629557200391e-42,1.7157427181329921e-24,4.2673950797311767e-53,8.4919880577241423e-37,3.163290028148311e-85,5.1800455846710131e-14,9.6530908957170972e-72,5.1800455837514177e-14,6.0858563844097067e-49,6.8745364032166818e-48,4.4745075487375349e-71,5.1881803211121951e-72,2.9825460701521991e-35,1.3726034549771315e-56,2.8289650988088896e-12,8.3760628588712317e-14,3.3532211146185999e-16,5.2042111963577524e-26,1.9270516472685223e-25,3.3532165589634068e-16,2.2440826286174415e-22,2.8117359110636307e-25,7.7314130722393532e-29,4.2986118875373105e-48,6.5933213869423621e-35,1.0774071710710299e-63,1.0193957852585304e-36,7.8800228454542138e-65,3.9462454657815243e-68
1.1738430237375515e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767941731,0.11866996602420313,0.022821567692970526,0.0,3.2016635600668465e-41,6.8629885492501377e-24,5.3343539432019089e-51,6.7935969515938941e-36,1.5814830260026099e-82,1.0360095561199287e-13,6.1779871618378477e-70,1.0360095557520904e-13,9.7373800179224169e-48,1.0999140724739079e-46,1.1185582180577229e-68,1.2969652149976609e-69,2.3860127232747569e-34,4.392335291863405e-55,5.6579325944198648e-12,1.6752132818050174e-13,6.7064496476725446e-16,2.0816615892654567e-25,7.7082071611033777e-25,6.7064314138156061e-16,8.9651072238907969e-22,2.2461731498459319e-24,1.2086661710908117e-27,2.6871297843174431e-46,5.2746705638859087e-34,6.895412334288388e-62,8.1550677967700835e-36,1.9698832617218388e-62,9.8663530951043762e-66
2.3476865450148443e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678834631,0.11866996601844092,0.022821567692886766,0.0,5.1225366518186613e-40,2.7452069058404659e-23,6.7323622708976898e-49,5.434879907334972e-35,7.9833524243811065e-80,2.0720195516279294e-13,3.9539143486491582e-68,2.0720195501565761e-13,1.5579814634417891e-46,1.7598219136641218e-45,2.8233041784312403e-66,3.273612295057401e-67,1.9087694435463633e-33,1.4055476958703037e-53,1.1315867581611683e-11,3.3504272735883725e-13,1.3412920508460896e-15,8.3264553080632366e-25,3.0832803816192712e-24,1.341284748353447e-15,3.5770922116578409e-21,1.7918097131237356e-23,1.9072642236880168e-26,1.6958121231729964e-44,4.2197532314107564e-33,4.4130647713259544e-60,6.5238894073837114e-35,4.9720890595060989e-60,2.4903710860018629e-63
4.69537358756943e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677669269,0.11866996600691651,0.022821567692719244,0.0,8.1956536413341345e-39,1.0980913684901833e-22,8.5213222341727739e-47,4.3479044545228968e-34,4.0418268456663337e-77,4.1440395434533141e-13,2.5305056055286404e-66,4.1440395375679033e-13,2.4927704742697962e-45,2.8155827453788193e-44,7.1469785236753955e-64,8.2868928444766136e-65,1.5269495333730207e-32,4.4977515089791316e-52,2.2631737539874796e-11,6.7008552569453532e-13,2.6825917875168802e-15,3.3304277059119941e-24,1.2333095783083866e-23,2.68256250632533e-15,1.4237254751743859e-20,1.425298424480557e-22,3.0179184503104755e-25,1.0732409890957138e-42,3.3758273913356155e-32,2.8243602198678501e-58,5.2188449116135605e-34,1.2586424284240687e-57,6.3035951331851328e-61
9.390747672678601e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767533855,0.11866996598386768,0.0228215676923842,0.0,1.3111746081943925e-37,4.3924323456090749e-22,1.0757837051417333e-44,3.4783231194585345e-33,2.041094783929059e-74,8.2880795303415696e-13,1.6195232132279825e-64,8.288079506799975e-13,3.9884315988231844e-44,4.5045006756308102e-43,1.8045774009318954e-61,2.0923970938356681e-62,1.2214536659426246e-31,1.4392791765003556e-50,4.5263477391918941e-11,1.3401711222820414e-12,5.3652138872753971e-15,1.3320472470486888e-23,4.9332165424775145e-23,5.3650961985596365e-15,5.6387939356835869e-20,1.1273807666875867e-21,4.7625872402316808e-24,6.7744850029902914e-41,2.7007003348370843e-31,1.8075882072984289e-56,4.1746482405352158e-33,3.1779914879519208e-55,1.5912328325458716e-58
1.8781495842896944e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670677112,0.11866996593777003,0.022821567691714114,0.0,2.0974632481625347e-36,1.7570247822779153e-21,1.3456265342096172e-42,2.7826572689335662e-32,1.0212886645427704e-71,1.657615951706784e-12,1.0364940840811778e-62,1.6576159422901801e-12,6.3814855782681993e-43,7.2058280699722623e-42,4.5146324601778931e-59,5.2346745993996566e-60,9.7699330246029165e-31,4.6056840585133116e-49,9.0526956838078856e-11,2.6803423151214989e-12,1.0730551460450617e-14,5.3271979290012581e-23,1.9732689653729672e-22,1.073007628961652e-14,2.2118479800583029e-19,8.8189425344591272e-21,7.4460242870886358e-23,4.2365626888039528e-39,2.1606198369546273e-30,1.156853224579378e-54,3.3390340034742138e-32,7.950496770011352e-53,3.9787668546863335e-56
3.756299218333363e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661354236,0.11866996584557472,0.022821567690373943,0.0,3.3546100273130959e-35,7.0284917303028253e-21,1.6498625470102646e-40,2.226123646226645e-31,5.009424965958323e-69,3.315231954231777e-12,6.6335513143817965e-61,3.315231916565617e-12,1.0210359975838355e-41,1.1524933285908004e-40,1.1071674623333333e-56,1.2837427388570654e-57,7.8132331613819831e-30,1.4738127915016858e-47,1.810539146986852e-10,5.3606846994582444e-12,2.1461621887611273e-14,2.1300866107487771e-22,7.8929341816434401e-22,2.1459687309490597e-14,8.5163541846356329e-19,6.7519296575180525e-20,1.1409932132685423e-21,2.5967864213016994e-37,1.7285862226271056e-29,7.4038185460112761e-53,2.6701322427079654e-31,1.9497300406978132e-50,9.7469658695808445e-54
5.634448852377032e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727652031361,0.11866996575337942,0.022821567689033772,0.0,1.2344910972392343e-34,1.4936096539418516e-20,1.064741193989912e-39,6.6088008568259384e-31,4.2139653181185019e-68,4.9728479619365072e-12,3.7663319155115121e-60,4.9728478818961249e-12,3.862783503342261e-41,4.3931331740938574e-40,8.2231668715315895e-56,9.5346131198685947e-57,2.2336508738424322e-29,6.8752928425740881e-47,2.7158087152757812e-10,8.041027082452821e-12,3.219310830626878e-14,4.5252705444159183e-22,1.6772276915616183e-21,3.2188949178531838e-14,1.7632032025689711e-18,1.8828541956813956e-19,4.1146353392969032e-21,1.4278064298893787e-36,4.9428188027323769e-29,4.1402721842789627e-52,7.633111601349501e-31,1.4480961958417984e-49,7.27300191003479e-53
9.39074812046437e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727633385609,0.11866996556898882,0.02282156768635343,0.0,9.4919266130671318e-34,4.1297499104944573e-20,4.4490519158805113e-38,3.0956954445265095e-30,5.4869479670938178e-66,8.2880799980625729e-12,1.0124897334404466e-58,8.288079776777445e-12,3.048538441714795e-40,3.6099880961726378e-39,6.0292093302034762e-54,6.9906462759468918e-55,1.0258848624478101e-28,9.213271004483347e-46,4.5263478105851032e-10,1.3401711843074029e-11,5.3657895159957233e-14,1.2502754924222247e-21,4.6368927891527964e-21,5.3646076404531902e-14,4.5723264163893245e-18,8.046368754028366e-19,2.9525394211277148e-20,3.445582933766719e-35,2.2717175371827664e-28,9.5260828790563234e-51,3.5054002235183808e-30,1.061689306398521e-47,6.501017390765586e-51
1.2771417461742973e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727616604433,0.11866996540303727,0.022821567683941123,0.0,2.6133283243782836e-33,7.3542563832823742e-20,2.067373976406383e-37,7.1436228743713553e-30,2.9980991977704582e-65,1.12717888473094e-11,4.3963611402812459e-58,1.1271788453269364e-11,8.5551810895902454e-40,1.0524657262100282e-38,3.0664432231394187e-53,3.5553977393384679e-54,2.3084849122750519e-28,3.0578118908499359e-45,6.155832963028576e-10,1.8226328123297375e-11,7.2977767689810217e-14,2.2253927143670548e-21,8.2567569619663588e-21,7.2956362932107681e-14,7.8084414661703177e-18,1.7399313504406971e-18,7.8770219652411305e-20,1.4335649215883399e-34,5.1138275036245605e-28,3.6407856276695263e-50,7.887506936650978e-30,5.3996534565241702e-47,3.9294842853506258e-50
1.6152086803021577e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727599823256,0.11866996523708573,0.022821567681528817,0.0,5.8839727316256603e-33,1.1480677433898386e-19,7.099869987289933e-37,1.3754598701900091e-29,1.3594621993263894e-64,1.4255497714265901e-11,1.3312195311567751e-57,1.4255497099169882e-11,1.9587569792761258e-39,2.4074878961336351e-38,1.2167590951565476e-52,1.4107715798951728e-53,4.3616575131677339e-28,8.2163507272877305e-45,7.7853180801877225e-10,2.3050944398931353e-11,9.2299404971105055e-14,3.4723310498812307e-21,1.2888638089796823e-20,9.2265455599700591e-14,1.170025494550013e-17,3.1561246293404901e-18,1.7139350231354644e-19,4.193514304565797e-34,9.6658658090448385e-28,1.1354991736261002e-49,1.490173056835077e-29,2.1425423068783435e-46,1.4531245760117174e-49
1.953275614430018e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758304208,0.11866996507113421,0.02282156767911651,0.0,1.1305322926638249e-32,1.6459132221539906e-19,1.9584846073478738e-36,2.338617377758195e-29,4.5452921920664453e-64,1.7239206597951146e-11,3.4559816443250428e-57,1.7239205716173595e-11,3.8196902409649837e-39,4.7593328324422088e-38,3.7014285489584236e-52,4.2915986199044069e-53,7.2879643271970798e-28,1.8176476357238545e-44,9.4148031640170842e-10,2.7875560670230899e-11,1.116227908005518e-13,4.9757385307966801e-21,1.8476423440969184e-20,1.1157342060503011e-13,1.6144077960810646e-17,5.0795601285485767e-18,3.1931312080821767e-19,1.0482231787049072e-33,1.6156719102062505e-27,2.8229508307310562e-49,2.489807041488614e-29,6.5176020787780988e-46,4.6076947570302205e-49
2.629409482685739e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479727,0.11866996473923117,0.022821567674291894,0.0,2.9221009346392757e-32,2.8359291547040427e-19,8.9910512643205004e-36,5.1706966151372288e-29,2.6336984380153473e-63,2.3206624403469376e-11,1.5286465134965897e-56,2.3206622884282407e-11,1.0141101397175595e-38,1.3303581330019276e-37,1.9088314645318199e-51,2.2131353681828288e-52,1.5550738764677206e-27,5.7188648399228719e-44,1.2673773255667846e-09,3.752479320294659e-11,1.5027376575662885e-13,8.566576721562305e-21,3.1831762942708025e-20,1.5018677919039825e-13,2.6119687145057836e-17,1.020865139672236e-17,7.8649051750197256e-19,4.2967552219481155e-33,3.4494677205328507e-27,1.0404163692284533e-48,5.3121315413470487e-29,3.3610215527097211e-45,3.2097214980516095e-48
