Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49)
1.2703886188698215e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999465,0.1186699660299602,0.022821567693054164,0.0,2.2061016340396545e-62,1.6702820155723156e-35,9.3210463364566438e-74,1.2327302595426786e-47,3.5097570741095603e-117,1.2918029639650541e-21,5.610216932411147e-100,1.2918029633975375e-21,3.7604614234533071e-67,2.5651579656636773e-63,1.7818961498625914e-98,1.0767040862107901e-99,1.5449209530572946e-50,2.2100591297073381e-79,5.1231062211549425e-15,2.4632349979974568e-16,9.494638581905788e-20,1.3280712775983225e-31,9.4946385825804497e-20,3.1559707722866524e-30,1.2987582798834832e-36,8.1676853921830507e-43,4.1305587575238898e-67,1.1627567191815197e-48
2.5413288611086704e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998926,0.11866996602995508,0.022821567693054039,0.0,3.5219923843035716e-61,6.6833037165578327e-35,1.1729626368106245e-71,9.8668383946337665e-47,1.7665023015989893e-114,2.5841668508906976e-21,3.5933117949162566e-98,2.5841668486198915e-21,6.0200042495400983e-66,4.0952171974492095e-62,4.4843929330337974e-96,2.7096776630189332e-97,1.2330894314333549e-49,7.0761560458832971e-78,1.0248436978222694e-14,4.9275395726330854e-16,1.8993399889354512e-19,5.2987420566708425e-31,1.8993399892054194e-19,1.2627988733747716e-29,1.0394003124246451e-35,1.2850023020305056e-41,2.5992904679370673e-65,9.3055876230002948e-48
5.083209345586368e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997849,0.11866996602994483,0.022821567693053792,0.0,5.6056519014487339e-60,2.6737566861808037e-34,1.4884931708869258e-69,7.8954697303259597e-46,8.9663373917577514e-112,5.1688946281482038e-21,2.300607296110384e-96,5.168894619063499e-21,9.6346203204551116e-65,6.5179778870406047e-61,1.1381035970642333e-93,6.8769484323276718e-95,9.8139203955582084e-49,2.2650048211799739e-76,2.0499098492339999e-14,9.8561487219039652e-16,3.7990922502093621e-19,2.1077193676588753e-30,3.7990922512895319e-19,5.0520136199127109e-29,8.3167652185926541e-35,2.0385288006466853e-40,1.6493641324308614e-63,7.4458839657292045e-47
1.0166970314541763e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995701,0.11866996602992433,0.0228215676930533,0.0,8.8721477511252973e-59,1.0695897259563471e-33,1.8970052853989215e-67,6.3171754863984258e-45,4.5707315315755981e-109,1.033835019628809e-20,1.4726728137021735e-94,1.033835015994631e-20,1.5417483624329945e-63,1.0315996660121288e-59,2.9008556591026121e-91,1.7528311858053858e-92,7.7688973735876474e-48,7.2490313997383205e-75,4.1000421520501837e-14,1.9713367020444234e-15,7.598596771893851e-19,8.3361136624962601e-30,7.5985967762158391e-19,2.020966589263262e-28,6.6540175344477889e-34,3.247652831043093e-39,1.0510490375450278e-61,5.9572728077950033e-46
2.0334492252452552e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991404,0.11866996602988332,0.022821567693052314,0.0,1.3891833913811869e-57,4.2785330559824819e-33,2.4228582564598382e-65,5.0540602873561965e-44,2.3350684449662326e-106,2.0677261387067357e-20,9.4260153847204258e-93,2.0677261241694322e-20,2.4669646797136066e-62,1.6152251032064311e-58,7.4098919965941868e-89,4.4773995330700936e-90,6.0866272081382674e-47,2.3198526148889533e-73,8.2003067576534412e-14,3.9427803617518775e-15,1.5197605811809497e-18,3.2605922849719289e-29,1.5197605829105575e-18,8.084168685894418e-28,5.3234245122644651e-33,5.1850185272853358e-38,6.7121222556648749e-60,4.766044556981778e-45
4.066953612827413e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982811,0.11866996602980132,0.022821567693050344,0.0,2.1310280024135597e-56,1.7114480878362093e-32,3.0978171529935052e-63,4.0433761896551091e-43,1.1942207387366704e-103,4.1355083986623879e-20,6.0329408801487415e-91,4.1355083405119889e-20,3.9472773288964081e-61,2.4776785702946927e-57,1.8948192993804257e-86,1.1449374765819244e-87,4.6752910471080288e-46,7.4237884786761032e-72,1.6400835968743523e-13,7.885667681164394e-15,3.0395623877827442e-18,1.2486132324296236e-28,3.0395623947069033e-18,3.2337119690952457e-27,4.2587731312392406e-32,8.286952875761048e-37,4.2910278060005297e-58,3.8129262436234653e-44
8.133962387991729e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631996562,0.11866996602963731,0.022821567693046402,0.0,3.1482638968662485e-55,6.8458623579806813e-32,3.9628918022104947e-61,3.2347521309250546e-42,6.1108227024977563e-101,8.2710730057728869e-20,3.8611753183953895e-89,8.2710727731689254e-20,6.3157507907679705e-60,3.6601020713642518e-56,4.8478963858746791e-84,2.9293232626495309e-85,3.4631391909859423e-45,2.3756539278645783e-70,3.2801894390457937e-13,1.5771442319979885e-14,6.0791659954609957e-18,4.5988446513536147e-28,6.079166023197654e-18,1.293480909215958e-26,3.406950837178306e-31,1.3251557916056915e-35,2.7446664271274066e-56,3.0503773487117264e-43
1.6267979938320361e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319931241,0.11866996602930928,0.022821567693038516,0.0,4.3613523004124859e-54,2.7383591646756028e-31,5.0707349467148135e-59,2.58782216779561e-41,3.1276472486883509e-98,1.6542202568790653e-19,2.471182041499865e-87,1.6542201638370081e-19,1.0105286884158324e-58,5.0696944740179753e-55,1.2406281095429786e-81,7.4964489521465721e-83,2.4109352980196859e-44,7.602159128530716e-69,6.5604011232023793e-13,3.1542991597572834e-14,1.2158373188716157e-17,1.5847978665027781e-27,1.2158373299919466e-17,5.1738136646401768e-26,2.7254038902789728e-30,2.1195463252817813e-34,1.7559780180119771e-54,2.4403166031666371e-42
3.2536015038977627e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631986248,0.11866996602865322,0.022821567693022744,0.0,5.4820151032312293e-53,1.095346686233313e-30,6.4886794733041035e-57,2.0702659054403054e-40,1.6008955953312313e-95,3.3084463090013268e-19,1.5815660901238976e-85,3.308445936832152e-19,1.6168527403030309e-57,6.3708561172168294e-54,3.1750964243560012e-79,1.9185401359166169e-80,1.5280299741192645e-43,2.432701554824693e-67,1.3120824490770351e-12,6.3086090152607309e-14,2.4316787486821101e-17,4.9392448786410217e-27,2.4316787933046336e-17,2.0694217060613405e-25,2.1800528945622922e-29,3.3903995060093312e-33,1.1235042022329712e-52,1.9522594643278286e-41
6.5072085240292155e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319724956,0.11866996602734112,0.0228215676929912,0.0,6.0970306920196618e-52,4.3813941939051764e-30,8.3024487333931809e-55,1.6562159703605771e-39,8.1935685401542378e-93,6.6168989713206744e-19,1.0122054097735798e-83,6.6168974826420952e-19,2.5869698213042743e-56,7.0831290226296648e-53,8.1252538039708709e-77,4.9096541950172484e-78,8.6015307440677228e-43,7.7846618879246106e-66,2.6241671222925511e-12,1.2617228726207315e-13,4.8633615729409466e-17,1.3574000492071838e-26,4.8633617520582875e-17,8.2768252943216322e-25,1.743602327975801e-28,5.4229406154285893e-32,7.1877722336665168e-51,1.5618105114600497e-40
1.301442256429212e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631944991,0.1186699660247169,0.022821567692928115,0.0,6.0063601299715816e-51,1.75256029356152e-29,1.0620392141075123e-52,1.3249740387259399e-38,4.192452134859671e-90,1.3233806528258603e-18,6.4781251616610792e-82,1.3233800573540597e-18,4.139155953905886e-55,6.9748856940850633e-52,2.0787474847153501e-74,1.256075376719473e-75,4.2984320523586249e-42,2.4910944451980573e-64,5.2483364675312697e-12,2.5234468147859779e-13,9.7267270800100176e-17,3.2990170225298078e-26,9.7267277986802365e-17,3.3100347834803983e-24,1.3941751743400909e-27,8.6721516870603942e-31,4.5972460788065113e-49,1.2494503325603565e-39
2.602885064481793e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318899822,0.11866996601946846,0.022821567692801942,0.0,5.3930913942860306e-50,7.0102554096905888e-29,1.3577559516363812e-50,1.059979678408619e-37,2.143930779321651e-87,2.6467630571330874e-18,4.1460042188817382e-80,2.646760675245206e-18,6.6226525672541595e-54,6.2602607358721435e-51,5.3151300227810937e-72,3.211647347934886e-73,1.955905480844472e-41,7.9715060347277169e-63,1.0496675153239452e-11,5.0468946990202645e-13,1.945345752835378e-16,7.3212573718272977e-26,1.9453460409469362e-16,1.3234567117448467e-23,1.1142094677458778e-26,1.386159108916891e-29,2.9386436313576242e-47,9.9956223043595872e-39
5.205770680586955e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317799647,0.11866996600897158,0.022821567692549598,0.0,4.5766156625561139e-49,2.8041122038307625e-28,1.7337476797854476e-48,8.479838296223202e-37,1.0950601592893789e-84,5.2935314374256714e-18,2.6534449679312352e-78,5.2935219098732822e-18,1.0596245417683724e-52,5.3109325306291588e-50,1.3574070682484526e-69,8.202080969522505e-71,8.3820718177650014e-41,2.5508822747389619e-61,2.0993352505578806e-11,1.0093790467104056e-12,3.890691616186407e-16,1.5414708686096865e-25,3.8906927704672118e-16,5.2893719637603987e-23,8.8956206140354927e-26,2.2134879871700349e-28,1.8761909054299861e-45,7.9965247960514855e-38
1.041154191279728e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315599296,0.11866996598797783,0.022821567692044908,0.0,3.7699206824156317e-48,1.1216526280345036e-27,2.2085773205436117e-46,6.7838695113486873e-36,5.5799565556888044e-82,1.0587082484720126e-17,1.6982085728447137e-76,1.0587044374512575e-17,1.695399012362953e-51,4.3739904925141976e-49,3.4583657234396175e-67,2.0897043090962386e-68,3.4738101368463915e-40,8.1628221266368244e-60,4.1986707133949455e-11,2.0187582001732547e-12,7.7813824376177925e-16,3.1610635164805717e-25,7.7813870613266384e-16,2.1121927615123427e-22,7.0877355795820687e-25,3.5277140189229431e-27,1.1949935126586671e-43,6.3972610885828373e-37
2.082308437721793e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311198594,0.11866996594599033,0.022821567691035528,0.0,3.0598304874802395e-47,4.4866716621796443e-27,2.8000762632451955e-44,5.4270928016899006e-35,2.8298299394554151e-79,2.117424172611946e-17,1.0868568691298115e-74,2.117408928532372e-17,2.7126370665358937e-50,3.5497464379572447e-48,8.7693292297046676e-65,5.2988331376012984e-66,1.4146641831365387e-39,2.612101806629004e-58,8.3973416085458578e-11,4.0375165064833123e-12,1.5562760459399615e-15,6.400334148685351e-25,1.5562778989206169e-15,8.4204553384011021e-22,5.6245800864830309e-24,5.6003933680923281e-26,7.5748910532618435e-42,5.1178738659993546e-36
4.164616930605923e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756302397189,0.11866996586201534,0.022821567689016772,0.0,2.4654739936382458e-46,1.7947170233554564e-26,3.5165712606815861e-42,4.3416693469824447e-34,1.4216557046054388e-76,4.2348788795946873e-17,6.9559261588493964e-73,4.2348179033076242e-17,4.3402145449174784e-49,2.8600642026101851e-47,2.2027354693603256e-62,1.3309940376690603e-63,5.7098863036299408e-39,8.3587167702530126e-57,1.67946832767548e-10,8.0750331166408722e-12,3.1125502018653441e-15,1.2878880457608176e-24,3.1125576381542168e-15,3.3457407089166453e-21,4.4279779483287788e-23,8.8224626812404978e-25,4.7562332572789629e-40,4.0944018632714272e-35
6.246925423490053e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756293595785,0.11866996577804034,0.022821567686998015,0.0,7.3296966378280231e-46,3.813844139688211e-26,2.2847456552026647e-41,1.288932250139349e-33,1.202201342666354e-75,6.3523564452590627e-17,3.9493664061308638e-72,6.3522268706959015e-17,1.6419904435773123e-48,8.5079235351083579e-47,1.6457117369806387e-61,9.9441462632034175e-63,1.2165768444445246e-38,3.8993212598302178e-56,2.5192024822870865e-10,1.2112549724335874e-11,4.6688229093611413e-15,1.9357428125133914e-24,4.6688387462967869e-15,7.0769915781363204e-21,1.2545101550894858e-22,3.2231096172192725e-24,2.6355264896803634e-39,1.1707597903097779e-34
1.0411542409258312e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756275992977,0.11866996561009036,0.022821567682960498,0.0,3.4395247752228197e-45,1.0544651221812191e-25,9.9417149137488206e-40,6.0376164985247438e-33,1.6313040365040775e-73,1.0587403011143682e-16,1.0617155402640527e-70,1.058704477592456e-16,1.295872703058769e-47,3.9935597121469183e-46,1.2569724087940972e-59,7.5951995639129272e-61,3.3720205728075446e-38,5.2253326084667037e-55,4.1986707426731481e-10,2.0187582929875655e-11,7.7813625306455724e-15,3.2314527407540507e-24,7.7814065617736624e-15,1.933649256087395e-20,5.6088032821168163e-22,2.4154686864564242e-23,6.6213993700215151e-38,5.3806059980269564e-34
1.4159697696449746e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675626015045,0.11866996545893538,0.022821567679326735,0.0,7.9394210993728325e-45,1.8777475562393349e-25,4.6806574759267338e-39,1.3932393618229677e-32,8.9959057654196075e-73,1.4399018777150013e-16,4.6101522555776013e-70,1.4398380866762858e-16,3.636637778893775e-47,9.221817840394761e-46,6.4636455681266069e-59,3.9056272684354727e-60,6.0100396702097239e-38,1.7342499022564929e-54,5.7101921375720929e-10,2.7455112806904875e-11,1.0582643509906509e-14,4.3975921235904787e-24,1.0582722207682806e-14,3.4165199869243007e-20,1.2433902050876806e-21,6.5725938522450943e-23,2.7982372208543664e-37,1.2111973149652601e-33
1.790785298364118e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756244307923,0.1186699653077804,0.022821567675692971,0.0,1.5289254410504055e-44,2.9312799424277157e-25,1.6247131872881706e-38,2.6825947423088287e-32,4.1199312525479625e-72,1.8210712718824112e-16,1.3959587133581367e-69,1.8209716932337932e-16,8.3262912747669048e-47,1.7763776318985721e-45,2.5913099937287356e-58,1.5657867663875215e-59,9.3870071291377007e-38,4.6599460700989812e-54,7.2217134907155968e-10,3.4722642675512217e-11,1.3383919535604011e-14,5.5637319123651379e-24,1.3384042844167293e-14,5.2916833384408526e-20,2.3129663651972662e-21,1.4607311694421918e-22,8.2766935262194666e-37,2.2892972346470682e-33
2.165600827083261e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756228465395,0.11866996515662542,0.022821567672059208,0.0,2.5996494918478179e-44,4.2023240628328413e-25,4.5346460241545565e-38,4.5610648151601456e-32,1.3903143181270472e-71,2.2022480505580969e-16,3.6240813822800697e-69,2.2021052974049187e-16,1.6236759923205427e-46,3.0211605422567877e-45,7.9645655514598203e-58,4.8125496758013594e-59,1.3461992065468206e-37,1.0308904496850073e-53,8.7332348044166619e-10,4.1990172536164195e-11,1.6185190882143818e-14,6.7298721457916097e-24,1.6185368284463368e-14,7.529867673146854e-20,3.809260164761606e-21,2.7735876878738245e-22,2.0975603864493617e-36,3.826559054365886e-33
2.915231884521548e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756196780341,0.1186699648543155,0.022821567664791678,0.0,5.7469160652628929e-44,7.2404897002441776e-25,2.132813753929367e-37,1.0084537581340416e-31,8.2060330516901223e-71,2.9646184481099992e-16,1.6030357867707753e-68,2.9643725003050712e-16,4.3107875346607361e-46,6.682129150988188e-45,4.1944794865082669e-57,2.5344907822032059e-58,2.3203785197024374e-37,3.2435010530690532e-53,1.1756277341871039e-09,5.6525232239326116e-11,2.1787722904513219e-14,9.0621539186791886e-24,2.1788030380275769e-14,1.2812821221603067e-19,7.9402365260209377e-21,7.0358590789435431e-22,8.8447228041795095e-36,8.1695597771829132e-33
3.664862941959835e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756165095286,0.11866996455200558,0.022821567657524147,0.0,1.0764651851434202e-43,1.108279974179826e-24,6.9875675865234274e-37,1.8893204574791545e-31,3.2225803678346477e-70,3.7270161417081304e-16,4.8237016805913262e-68,3.7266396943841929e-16,9.3506679638320505e-46,1.2521674702559574e-44,1.5132148721040202e-56,9.1435120396051373e-58,3.5525755828209383e-37,8.0228401885279587e-53,1.4779319733530119e-09,7.1060291913081799e-11,2.7390237630878182e-14,1.1394437366360838e-23,2.7390710993622554e-14,1.9376184917115017e-19,1.4116946392443684e-20,1.4642658602902446e-21,2.5750319451199297e-35,1.4855953317108865e-32
4.414493999398122e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756133410243,0.11866996424969568,0.022821567650256617,0.0,1.8215335358433709e-43,1.5783902529151542e-24,1.9338558538925466e-36,3.1974887742123e-31,1.0639625643329922e-69,4.4894429826971285e-16,1.2486844708087916e-67,4.4889068790439747e-16,1.8071256636439949e-45,2.1195090841232347e-44,4.5960397962506198e-56,2.7771283814059652e-57,5.0602928248233273e-37,1.7449992964985428e-52,1.7802361969504941e-09,8.5595351555436677e-11,3.2992733888145235e-14,1.3726722531601189e-23,3.2993412007797099e-14,2.7258054587583846e-19,2.2825739926261753e-20,2.7219591222971504e-21,6.4388930483657181e-35,2.457546904334436e-32
5.913756114274695e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675607004015,0.11866996364507593,0.022821567635721556,0.0,4.3310205409166031e-43,2.7811509881308681e-24,1.506000308458234e-35,7.603983860388715e-31,1.718670379194923e-68,6.014385748739016e-16,7.7270544870848767e-67,6.0134412195747686e-16,5.6864534688898098e-45,5.0415443438643136e-44,5.1088571241883181e-55,3.0869863651833493e-56,8.9178238936752608e-37,7.3109528932055465e-52,2.384844596562919e-09,1.1466547074417469e-10,4.4197669955021568e-14,1.8391297950158503e-23,4.4198880416623057e-14,4.675868511135925e-19,4.9811427938670494e-20,7.8561570370141697e-21,3.5654050763627028e-34,5.6692398362509231e-32
7.413018229151269e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756006670063,0.11866996304045624,0.022821567621186496,0.0,8.4575867411542078e-43,4.3329297787910212e-24,6.198607399337284e-35,1.4850215676555717e-30,1.0054066669962213e-67,7.5394469227350711e-16,2.796226703108236e-66,7.5379755218402225e-16,1.365991908127611e-44,9.8471663678660276e-44,2.5221659909445201e-54,1.5239969249168639e-55,1.3894660423909153e-36,2.1399172183808141e-51,2.9894529329297408e-09,1.4373558980534922e-10,5.540253099331975e-14,2.3055880184830254e-23,5.5404440877152848e-14,7.0967675475450719e-19,9.0865984388495452e-20,1.7706052503665861e-20,1.2085955964287861e-33,1.0891507777356951e-31
1.0411542458904416e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755879929906,0.11866996183121704,0.022821567592116378,0.0,2.3649782910477137e-42,8.4846394527367212e-24,7.1486275891402702e-34,4.1527206498312977e-30,2.9882698497080332e-66,1.0589924726743515e-15,2.4506422421504313e-65,1.0587044011498957e-15,5.4972801361931728e-44,2.7540953954763682e-43,4.6163929260348224e-53,2.7894032966235677e-54,2.7208564602875092e-36,1.2641042313769062e-50,4.19866941580042e-09,2.0187582754475345e-10,7.78120278371704e-14,3.2385065092454752e-23,7.7815867805168121e-14,1.3165761516047002e-18,2.2278614371535276e-19,6.2608844258196386e-20,8.9877623353156827e-33,2.9962350913390438e-31
