Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,1.8816331348415736e-97,1.9193687920303385e-54,1.6795279649124836e-30,2.2470238771432036e-71,8.021833056275246e-46,1.6417536534813887e-109,5.123968476819935e-17,8.839319231661864e-90,5.123968476819354e-17,5.6907937984248266e-61,5.20460416906139e-61,2.3413047488605076e-92,2.7147375147592333e-93,2.8898920441267176e-44,1.2881969672244886e-71,2.7983398516025134e-15,8.285386943112332e-17,3.3169182504797505e-19,5.09441335726908e-32,1.8863740755231796e-31,3.3169181947607907e-19,2.784587085748698e-27,4.3730120537646297e-32,6.579240256175698e-36,3.6372018807917384e-61,9.877297702430783e-46,6.38843958498694e-44,1.7901228085889715e-63,1.6660024113016586e-87,4.123258012601216e-86,2.6000193719001476e-88
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,4.833222184683643e-95,3.0734909620556645e-53,6.722515129297753e-30,1.442312750708339e-69,6.423972437868361e-45,4.215236568740088e-107,1.0252388707312194e-16,5.665907933928127e-88,1.0252388707309867e-16,9.115160118650968e-60,8.337057537496428e-60,3.005669112360752e-90,3.485066477884606e-91,2.313670788520922e-43,4.18319033949513e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718327618868e-19,2.0390929618632664e-31,7.550412330612654e-31,6.636718104596076e-19,1.1145430012532783e-26,3.5010163522291278e-31,5.276434468415684e-35,1.1673102317125877e-59,7.907843881447876e-45,5.114654783836151e-43,5.735380910664236e-62,2.1396660380277906e-85,5.293266178760042e-84,3.339234798332931e-86
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,1.2425017229662256e-92,4.9195871628564744e-52,2.6899027405503116e-29,9.267498152935878e-68,5.1417816192295925e-44,1.0833774037301518e-104,2.050922916829678e-16,3.628981561197397e-86,2.050922916828747e-16,1.4592172733927468e-58,1.3347049472608482e-58,3.8625198749231633e-88,4.478582980377578e-89,1.8516397628081273e-42,1.375443716985804e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318649402867e-18,8.159027701123125e-31,3.0211484156355185e-30,1.3276317757007201e-18,4.4594835859552975e-26,2.801793452996785e-30,4.237222945754785e-34,3.750304235731786e-58,6.328678299721281e-44,4.093308158884273e-42,1.8364002776491683e-60,2.750284602226124e-83,6.802261001864446e-82,4.292186790899763e-84
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,3.203413779963143e-90,7.872940868685375e-51,1.0761530859746424e-28,5.972630665774605e-66,4.114467017271069e-43,2.7927223180329263e-102,4.102291009026622e-16,2.323444757604873e-84,4.1022910090228976e-16,2.3353811412449968e-57,2.1361485957974156e-57,4.9784453694827366e-86,5.7724960404015075e-87,1.4815930753836405e-41,4.633559093892954e-67,2.2403737387032777e-14,6.633348451848357e-16,2.655551996306746e-18,3.26414221407383e-30,1.208656088936532e-29,2.6555516392791704e-18,1.7839716672870868e-25,2.2417265841570766e-29,3.413579336593756e-33,1.2085376326132076e-56,5.063903930228777e-43,3.275316262841133e-41,5.877947708410495e-59,3.545427250705942e-81,8.767510790883717e-80,5.533113500288725e-82
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,8.31136172204751e-88,1.2597985747859143e-49,4.305097343935958e-28,3.873735295180211e-64,3.291990353345218e-42,7.244692268649825e-100,8.205027193420616e-16,1.4872916079644513e-82,8.205027193405718e-16,3.737116700626875e-56,3.418334006989947e-56,6.4575323445398165e-84,7.487494000197797e-85,1.1853869019503834e-40,1.6307208839852416e-65,4.480990599887407e-14,1.326741674617547e-15,5.3113925271371155e-18,1.3057630296952718e-29,4.835017812999702e-29,5.311391098821002e-18,7.135570317266534e-25,1.7933373778412534e-28,2.768171378997084e-32,3.9195647393293e-55,4.051507392930232e-42,2.620578311937858e-40,1.8810121147242932e-57,4.599476183922495e-79,1.1372322073614699e-77,7.178098661123763e-80
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,2.183672756775625e-85,2.015779857638832e-48,1.7222167033687417e-27,2.544203211635451e-62,2.6337589884977315e-41,1.903000687318493e-97,1.6410499562209032e-15,9.51958467321465e-81,1.6410499562149443e-15,5.9797922476269186e-55,5.4697302569866785e-55,8.481574198963539e-82,9.834365876957353e-83,9.483543783283201e-40,6.164162377099916e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623074661657861e-17,5.223263692667787e-29,1.9340858065472404e-28,1.0623068947444601e-17,2.8536267943226937e-24,1.4343954340128133e-27,2.2739022758064083e-31,1.2874033156259634e-53,3.2413591284226976e-41,2.0966845483257144e-39,6.018287647687282e-56,6.042473151448771e-77,1.493685004705259e-75,9.430090804579003e-78
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,5.875704006473415e-83,3.2253285346194314e-47,6.88986792359218e-27,1.7112678301882387e-60,2.107073874897538e-40,5.1185638277695e-95,3.282144429978758e-15,6.092828085753252e-79,3.282144429954922e-15,9.567992022774043e-54,8.751881293758915e-54,1.1407605857456317e-79,1.322709281136788e-80,7.587012501807322e-39,2.577312541938904e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246443225899183e-17,2.089347215151876e-28,7.7365004884423555e-28,2.1246420362853245e-17,1.1409003516907817e-23,1.1469958213263163e-26,1.9139176037295725e-30,4.3312059401823626e-52,2.5931478001921426e-40,1.677583119073442e-38,1.925021162631268e-54,8.130105633335728e-75,2.00898665662067e-73,1.2688127244885798e-75
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,1.6500496561865383e-80,5.1605872245959864e-46,2.756663005493543e-26,1.201219611483097e-58,1.6856857735418104e-39,1.4365132249537338e-92,6.564333377495153e-15,3.899504018812909e-77,6.5643333773998065e-15,1.5309046762221169e-52,1.4003248198645943e-52,1.6010077217011866e-77,1.8563647569556725e-78,6.069677861762441e-38,1.2112356774716833e-60,3.584962665558038e-13,1.0614437286663997e-14,4.249319756519575e-17,8.357467717945043e-28,3.0946315655131146e-27,4.2493106066330196e-17,4.5590655162566185e-23,9.167323068865311e-26,1.682548269772449e-29,1.5210975501433394e-50,2.0745411757519372e-39,1.3423950667847273e-37,6.154401409562672e-53,1.141750169069621e-72,2.819525002163313e-71,1.7818568099718873e-73
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,4.96879888123731e-78,8.256979081599602e-45,1.1032195097922902e-25,9.040817661021608e-57,1.348559287687578e-38,4.321568073261859e-90,1.312871127253068e-14,2.4957126600143305e-75,1.3128711272149297e-14,2.449468237772503e-51,2.2405348638485817e-51,2.4087923805852595e-75,2.792989137511163e-76,4.8557644245895496e-37,6.342587628308279e-59,7.169949643149273e-13,2.122894655754791e-14,8.498677532637714e-17,3.342999163059245e-27,1.2378588341847381e-26,8.498640896403349e-17,1.8199798957571356e-22,7.319936077366301e-25,1.5876119158065846e-28,5.729739432540758e-49,1.6596400929721342e-38,1.074421300396367e-36,1.9657349514809368e-51,1.7194918793383905e-70,4.2421092583103995e-69,2.683506136270005e-71
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,1.6511885329014866e-75,1.3211167001429947e-43,4.417254312697477e-25,7.508488351350892e-55,1.0788516966251733e-37,1.4342955993338632e-87,2.6257467062612684e-14,1.5972657222991182e-73,2.6257467061087156e-14,3.9191657645867154e-50,3.5848554289866255e-50,3.9985467799412205e-73,4.636305428570602e-74,3.88461237919584e-36,3.5994881440488484e-57,1.433992359768454e-12,4.245796509923154e-14,1.6997420908074274e-16,1.3371991238960666e-26,4.9514472241199765e-26,1.6997274072332047e-16,7.250856837010514e-22,5.833741677581603e-24,1.6544690629905543e-27,2.38230671249157e-47,1.327711700262842e-37,8.603334710962171e-36,6.266877085957918e-50,2.857927011237828e-68,7.041814454001484e-67,4.460207432176314e-69
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,6.147380559068732e-73,2.1137767909624315e-42,1.770357224520775e-24,6.986193639435412e-53,8.630830621609107e-37,5.33289930159239e-85,5.2514978642820514e-14,1.0222531299852322e-71,5.251497863671839e-14,6.2706784248426865e-49,5.7357284846923174e-49,7.435972658278416e-71,8.621991691829268e-72,3.107677415955715e-35,2.145447342953695e-55,2.8679871504166266e-12,8.491600218226199e-14,3.3995020452045525e-16,5.348771761134804e-26,1.9805808442424102e-25,3.399443081044922e-16,2.8773397129405e-21,4.6318231597007995e-23,1.9318478250012684e-26,1.109746753392396e-45,1.0621640345056468e-36,6.895243527391956e-35,1.9905226531736263e-48,5.321760765874849e-66,1.3095437461315644e-64,8.30542969352776e-67
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,2.535935528369654e-70,3.382003028597024e-41,7.108454108851537e-24,7.202961006966597e-51,6.904671289017294e-36,2.1976079671061633e-82,1.0503000180341146e-13,6.542429712136277e-70,1.0503000177900293e-13,1.0033095830256624e-47,9.177005675727284e-48,1.532530187660302e-68,1.7769645791227347e-69,2.486116420945609e-34,1.3085954950422709e-53,5.7359767306774536e-12,1.6983207634697563e-13,6.799068239520728e-16,2.1394848364928488e-25,7.922323903087723e-25,6.79883058373787e-16,1.1329343398938573e-20,3.6503712670057776e-22,2.4976966724649825e-25,5.726963512937948e-44,8.497208157865938e-36,5.535877451439713e-34,6.276433591766103e-47,1.0979624607410127e-63,2.6989256786642495e-62,1.713561459272962e-64
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,1.1213544346463883e-67,5.4110709212210384e-40,2.8640772172605016e-23,7.961276993080567e-49,5.523739703557091e-35,9.711095600216806e-80,2.1006004812529434e-13,4.187157938762291e-68,2.100600480276603e-13,1.6052960934564387e-46,1.4682672417117715e-46,3.3866338833802855e-66,3.92679126679629e-67,1.9888501059880172e-33,7.999692154637328e-52,1.1471955887057029e-11,3.396642246710141e-13,1.3598394624848199e-15,8.55774024739648e-25,3.168926960005175e-24,1.3597430213927423e-15,4.393859688941839e-20,2.835792001577911e-21,3.457641075428306e-24,3.1670268047034276e-42,6.797592379578879e-35,4.4588895818776585e-33,1.9512258828100674e-45,2.4279122215791577e-61,5.964162367611962e-60,3.789267615122872e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,5.0970236637430405e-65,8.657279805588985e-39,1.1608465839324669e-22,9.046257324736506e-47,4.418992760828654e-34,4.412995201017311e-77,4.201201407718639e-13,2.679781792591944e-66,4.201201403813282e-13,2.568474142263429e-45,2.3490325681541882e-45,7.695388051366182e-64,8.922771274000849e-65,1.591010354716146e-32,4.802914101138104e-50,2.2943914183247862e-11,6.793285212975356e-13,2.719788718896006e-15,3.422935200597633e-24,1.2675680986011111e-23,2.7193928009719272e-15,1.656165682005216e-19,2.144018448693573e-20,4.914726575914796e-23,1.7997663328117454e-40,5.4377922651037945e-34,3.611625017616753e-32,5.906009920608283e-44,5.518276894449811e-59,1.355221792026306e-57,8.614178898575961e-60
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,2.2808765953763106e-62,1.3850256013549168e-37,4.747226332550763e-22,1.0120684255943394e-44,3.535194494347048e-33,1.9750571969658034e-74,8.402403260762152e-13,1.715060288848761e-64,8.40240324514077e-13,4.1095582513984593e-44,3.7578585096636276e-44,1.7219946383931568e-61,1.996642760703695e-62,1.272696374447706e-31,2.76197425383586e-48,4.5887830709356267e-11,1.3586571144643578e-12,5.440065005396031e-15,1.3690450536418483e-23,5.0702497024914145e-23,5.438411803253753e-15,5.932732090504959e-19,1.5441931295691947e-19,6.870135460487589e-22,1.0066226667224568e-38,4.349782044098128e-33,2.9503875660302165e-31,1.7042137863356818e-42,1.2346491053198341e-56,3.0325567197717705e-55,1.927665744013604e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,9.61925523626499e-60,2.21559542650751e-36,1.961368238839049e-21,1.0672141747917117e-42,2.828155528193761e-32,8.334136416025124e-72,1.6804806967297458e-12,1.0976381998841275e-62,1.680480690481228e-12,6.575290692076178e-43,6.010676679651577e-43,3.632647536102504e-59,4.2120208240026233e-60,1.0179779455733647e-30,1.4731141320360297e-46,9.177566349648006e-11,2.7173143004531265e-12,1.088236213398302e-14,5.475147640327535e-23,2.028081485931211e-22,1.0875327811926288e-14,1.956688305518747e-18,1.0274365140856445e-18,9.040509865928781e-21,5.304440437278681e-37,3.479102523262157e-32,2.4345717361302046e-30,4.548256500067404e-41,2.6031176736446253e-54,6.3972742676829e-53,4.065116788138299e-55
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,7.8919609912911685e-59,8.154122558875326e-36,4.24106816125152e-21,6.62816641856645e-42,8.396086463412129e-32,6.804211693567719e-71,2.520721067428104e-12,6.23206383434188e-62,2.5207210541500326e-12,2.487565547205469e-42,2.2912832690649983e-42,2.608707145007595e-58,3.0247689037604264e-59,2.9104864494337857e-30,7.803406406806578e-46,1.3766349601851082e-10,4.075971486097019e-12,1.6326567353397166e-14,1.163317245189795e-22,4.309646072128662e-22,1.6311122056276515e-14,3.670252503590019e-18,2.659139431672244e-18,3.056615913806913e-20,2.790457062624265e-36,9.946871194567707e-32,7.060885567000942e-30,1.9927093163136067e-40,1.879831025025837e-53,4.594048090485994e-52,2.9348845175582474e-54
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,4.181807971021699e-58,2.067902944476305e-35,7.330140900426487e-21,2.6442586556874505e-41,1.8294629736939728e-31,3.3278166741578305e-70,3.360961438171246e-12,2.396724936119731e-61,3.3609614155204943e-12,6.475117802650313e-42,6.16380345121558e-42,1.1566751078403647e-57,1.3411508864543449e-58,6.138495966297676e-30,2.6905095468004547e-45,1.835513282754485e-10,5.434628671396049e-12,2.177279596699199e-14,1.9842442445355973e-22,7.35170660464404e-22,2.174579476782249e-14,5.625065983655422e-18,5.151295073237032e-18,7.216528397912437e-20,9.942773505831589e-36,2.0978560308049593e-31,1.5056873910479799e-29,6.015322930968106e-40,9.202748070221329e-53,2.0369483506316885e-51,1.4371786489504535e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,6.222332433948588e-57,7.230697254546462e-35,1.5439843256898836e-20,2.0016282575917614e-40,5.310366131085258e-31,3.3666239827731704e-69,5.04144217976254e-12,1.8240953625432037e-60,5.041442132867359e-12,2.3762760916060014e-41,2.4920645821195953e-41,1.0158802964905781e-56,1.1778936278520816e-57,1.6763576376818302e-29,1.5546168266205358e-44,2.753269921671668e-10,8.151943041184771e-12,3.26702377097837e-14,4.1073030480840343e-22,1.5220627485673295e-21,3.2612508740081914e-14,9.887021378645468e-18,1.2344838527889821e-17,2.2582338662952135e-19,6.426732082072153e-35,5.7288622688964615e-31,4.174096725979103e-29,2.8884411926639812e-39,1.2596079360161036e-51,1.7889857685937177e-50,1.9691281343805453e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609725,0.02282156768761966,3.3945908528391085e-56,1.8065665097079983e-34,2.6599460597962156e-20,7.920282678377154e-40,1.1613170808029241e-30,1.636087014103909e-68,6.721922921518342e-12,6.887776778862166e-60,6.7219228417624214e-12,6.161860138056265e-41,6.74844406164527e-41,4.489712951511718e-56,5.205718754190398e-57,3.507025908376038e-29,5.316462268434115e-44,3.671026550840434e-10,1.0869257409705366e-11,4.357567169245134e-14,6.984115868043852e-22,2.5886062483362276e-21,4.347510035877993e-14,1.454434591207776e-17,2.3128749306100817e-17,5.169911884250045e-19,2.2225463595653647e-34,1.1984779040235577e-30,8.830042481668723e-29,8.555343678662001e-39,6.039428765160828e-51,7.90642824616809e-50,9.443458584219243e-52
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763274261,0.11866996556263022,0.022821567686261004,1.4050681403395478e-55,3.832406292570061e-34,4.105895359707886e-20,2.4777060082941432e-39,2.1787886965701154e-30,6.253184012351359e-68,8.40240366345026e-12,2.106830909077044e-59,8.402403541601992e-12,1.347276032242935e-40,1.5155758390302082e-40,1.5612221925789732e-55,1.8101947452159488e-56,6.383527310731971e-29,1.461832998422283e-43,4.588783169564468e-10,1.35865717768673e-11,5.4489934725527854e-14,1.066807024759136e-21,3.954768157030627e-21,5.433327671653358e-14,1.9409909190162145e-17,3.791958704148689e-17,1.0092107414449696e-18,6.194768170795469e-34,2.181428331060738e-30,1.6224185599072389e-28,2.0608648901096543e-38,2.2771538922411226e-50,2.7493095505084578e-49,3.5618066531332873e-51
1.332839453985623e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761383966,0.11866996537569618,0.022821567683543688,4.070859038846425e-54,1.4035286357608623e-33,8.015911401059851e-20,2.4530642121686774e-38,5.961561436786534e-30,1.559911757306535e-66,1.1763365147852523e-11,1.8644287431919113e-58,1.1763364913545972e-11,5.182219124329793e-40,5.87226487647268e-40,2.420937337062238e-54,2.806958715761149e-55,1.6848058348743234e-28,9.50880817435045e-43,6.424296375022267e-10,1.902120050703015e-11,7.63463575209717e-14,2.0505043400156477e-21,7.604712573124585e-21,7.603611678144218e-14,2.9273789871554346e-17,7.989730123517727e-17,2.9804382352604276e-18,4.006911059430377e-33,5.757056909018217e-30,4.355835034931241e-28,8.998692656318102e-38,3.952498173065242e-49,4.2631012378114405e-48,6.183616510006572e-50
