Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
5.9605200431059904e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999694,0.1186699660299624,0.022821567693054243,0.0,2.137539574485418e-54,1.7703063409454753e-30,2.1206622285325088e-72,8.899663195872551e-46,1.632992466475631e-110,5.260631616343914e-17,1.0612387388693052e-89,5.2606316163429816e-17,6.48192859811508e-61,6.449429103699635e-59,2.268399091730187e-93,2.630203571634492e-94,2.7550733072435963e-43,4.78591418085222e-71,2.872975343858981e-15,8.506369370489945e-17,3.405384900713208e-19,5.369787106881626e-32,1.9883402417382966e-31,3.405384896015563e-19,1.0688886663306354e-45,2.3183532341579996e-28,2.9524336559242243e-34,3.581398135034053e-39,2.0862547781349455e-64,6.913333885504872e-44,3.273003698573898e-61,3.9948642888626673e-87,1.984281173649888e-90,1.7888345637498985e-31,3.046151406615816e-75,4.430083580775144e-85
1.1926218644025279e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276799994,0.11866996602995947,0.022821567693054202,0.0,3.4228487147413895e-53,7.085838929274835e-30,1.3881902193743923e-70,7.126948500922285e-45,4.275387882791263e-108,1.0525833720626233e-16,6.80242542735218e-88,1.0525833720622506e-16,1.038235071252686e-59,1.033109543952482e-57,2.9695874549012856e-91,3.4432298783547656e-92,2.205733845552525e-42,2.590690622451231e-69,5.748446756651292e-15,1.7020129157461456e-16,6.813728437672941e-19,2.1493142467783053e-31,7.958542726626785e-31,6.813728418870107e-19,8.557608603560984e-45,9.279442913938736e-28,2.3637386872024147e-33,2.9305028903672136e-38,6.829317071280391e-63,5.534870721583421e-43,1.0486527431638584e-59,5.229722984020201e-85,2.599154430069179e-88,7.160000085818486e-31,1.9519798032161922e-73,4.791400507832254e-83
2.3857615845863856e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998806,0.11866996602995361,0.022821567693054115,0.0,5.4787873462769435e-52,2.8352585561924305e-29,9.264796827627618e-69,5.704447389167238e-44,1.1411082153396932e-105,2.1056237929192854e-16,4.356914502292946e-86,2.1056237929177944e-16,1.662077824210689e-58,1.6539366053307224e-56,3.96322911715641e-89,4.59535511683544e-90,1.7652574395692912e-41,1.5066494178391496e-67,1.1499389582231747e-14,3.404764873140394e-16,1.3630415525722943e-18,8.600056575506992e-31,3.184453735211368e-30,1.3630415450487024e-18,6.848687670347129e-44,3.712976405470379e-27,1.8917038263771993e-32,2.4464617279700614e-37,2.279624867235151e-61,4.4295787538166697e-42,3.357749567120839e-58,6.979619454637685e-83,3.470634141275231e-86,2.8649326622495708e-30,1.2500467280701325e-71,5.569387265492312e-81
4.772041024954101e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997623,0.1186699660299419,0.022821567693053945,0.0,8.767843638506922e-51,1.1342880524043099e-28,6.411230625258764e-67,4.564713628482667e-43,3.1573185866821765e-103,4.2117046346334024e-16,2.7895016791665325e-84,4.2117046346274376e-16,2.660046092044764e-57,2.647067873669888e-55,5.48363484814525e-87,6.358262087353996e-88,1.4124741489103473e-40,9.157653956543422e-66,2.3001275233376008e-14,6.810268787928672e-16,2.7263789758345603e-18,3.440582613805727e-30,1.2739888503500547e-29,2.7263789457352177e-18,5.479990620244002e-43,1.485424764698839e-26,1.5136416565192695e-31,2.119440500482244e-36,7.891756071092754e-60,3.544336037096437e-41,1.0748050832562224e-56,9.657197001986365e-81,4.805180048845892e-84,1.1461596138881873e-29,8.002760729652253e-70,6.767770931920357e-79
9.544599905689531e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995253,0.11866996602991847,0.022821567693053605,0.0,1.4029976843132464e-49,4.537521549641493e-28,4.718191456640844e-65,3.652233245389839e-42,9.288182160526322e-101,8.423866318064809e-16,1.785625598963898e-82,8.423866318040949e-16,4.256651086775183e-56,4.2359240952582316e-54,8.067602662726932e-85,9.354366854952705e-86,1.1300866010063723e-39,5.7056169271222974e-64,4.6005046535597894e-14,1.3621276617504365e-15,5.45305384496855e-18,1.376345039147238e-29,5.096370126010876e-29,5.453053724560778e-18,4.384408648858606e-42,5.942122059764315e-26,1.2110141892165162e-30,1.9547726732133832e-35,2.9064158359832627e-58,2.8357381034482214e-40,3.439867111020942e-55,1.4207807397334936e-78,7.076008176665774e-82,4.5850115547580596e-29,5.122511010233551e-68,8.431507758309496e-77
1.9089717667160392e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999051,0.11866996602987162,0.022821567693052925,0.0,2.2449103792695013e-48,1.815082533588051e-27,3.8062962445041135e-63,2.92197154352236e-41,2.994523825587529e-98,1.6848189684940316e-15,1.1429106427983408e-80,1.6848189684844864e-15,6.81110363893959e-55,6.777970838522439e-53,1.3008918851650516e-82,1.5083811640346312e-83,9.041121822721526e-39,3.6018335793778067e-62,9.201258913977522e-14,2.7243292276652277e-15,1.0906403673677536e-17,5.505604063238762e-29,2.0386309843154594e-28,1.0906403192022008e-17,3.507693252421477e-41,2.37689707796137e-25,9.688347616809548e-30,1.978392875530372e-34,1.173760594177375e-56,2.2686982482471466e-39,1.1008170701534628e-53,2.2909929864386838e-76,1.1424067519219983e-79,1.8340792241268805e-28,3.2785892068853473e-66,1.064412267255521e-74
3.8179953190102114e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679981036,0.1186699660297779,0.02282156769305156,0.0,3.5919476068680626e-47,7.260478309197346e-27,3.442710608143652e-61,2.337651214167987e-40,1.0822988814059988e-95,3.3696836418742094e-15,7.314980954688615e-79,3.369683641836028e-15,1.0898135341470924e-53,1.0845146699842902e-51,2.351670763935853e-80,2.726756852846771e-81,7.233068851406628e-38,2.2891705689076676e-60,1.8402767434706391e-13,5.4487323594934236e-15,2.1813103692884997e-17,2.2022863365619095e-28,8.154689696321136e-28,2.1813101766184942e-17,2.8062209184510927e-40,9.507394046104297e-25,7.750500753786284e-29,2.2459235257646997e-33,5.315402635886595e-55,1.8150017863033273e-38,3.52258872103439e-52,4.141513336406514e-74,2.0679988758530497e-77,7.336465941415322e-28,2.0982837253039676e-64,1.3529146881886007e-72
7.636042423598555e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679962085,0.11866996602959048,0.022821567693048838,0.0,5.747188107182961e-46,2.904221234676257e-26,3.4916591816428893e-59,1.8701505606589556e-39,4.386787481235503e-93,6.7394129886548705e-15,4.681700711239042e-77,6.739412988502146e-15,1.743731212192909e-52,1.7352547854966767e-50,4.767342799059596e-78,5.527722965222945e-79,5.78652329177667e-37,1.4598485894813244e-58,3.680578447573777e-13,1.089753862314427e-14,4.362650517866118e-17,8.809234202688633e-28,3.2619089412625116e-27,4.36264974714728e-17,2.2450029119645177e-39,3.802686174771119e-24,6.199896149032456e-28,2.8577037929541564e-32,2.698749239237923e-53,1.4520188329140395e-37,1.1271466499052196e-50,8.395738508641232e-72,4.197377201264457e-75,2.934616056056063e-27,1.3428055917493883e-62,1.7255097223972765e-70
1.5272136632775244e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992418,0.11866996602921565,0.022821567693043388,0.0,9.195555752988297e-45,1.1616946966497743e-25,3.883255702241831e-57,1.4961322797600474e-38,1.9502310224305812e-90,1.3478871682297421e-14,2.9963245684303394e-75,1.3478871681686521e-14,2.7899935713583695e-51,2.776432209374401e-49,1.0599384928182478e-75,1.2289962044422176e-76,4.62924536177398e-36,9.325053088434025e-57,7.361181855609508e-13,2.1795151150423773e-14,8.725331394128522e-17,3.5237109989321905e-27,1.3047701175828355e-26,8.725328310989722e-17,1.7960122409123672e-38,1.5208341580537933e-23,4.9590216933446446e-27,3.983237121636001e-31,1.502025611776322e-51,1.1616222335672212e-36,3.60624200763827e-49,1.8666510684114723e-69,9.340360809121868e-73,1.1738522545411283e-26,8.592474964023536e-61,2.204364692305437e-68
3.054432505112862e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767984837,0.11866996602846595,0.02282156769303249,0.0,1.4712924172839445e-43,4.646792955672185e-25,4.594341692931067e-55,1.1969105489796491e-37,9.2256388932701e-88,2.6957789069907424e-14,1.917659260467836e-73,2.6957789067463817e-14,4.464008573635464e-50,4.442309581979709e-48,2.507379106256416e-73,2.907300069731779e-74,3.7034060910509056e-35,5.9606541791192615e-55,1.4722388670998782e-12,4.3590376204894026e-14,1.7450695464381077e-16,1.4094875003432223e-26,5.219092980528546e-26,1.7450683129814692e-16,1.4368128619022552e-37,6.08136861548062e-23,3.9657503484040796e-26,5.9004347673988474e-30,8.890187689565015e-50,9.293009826138837e-36,1.153579496307794e-47,4.415728819604305e-67,2.2107388019237426e-70,4.695419851981965e-26,5.4972086403062205e-59,2.81805926311933e-66
6.108870188783538e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679696753,0.11866996602696658,0.022821567693010695,0.0,2.354067830771648e-42,1.8587214253757843e-24,5.637064705799872e-53,9.575303175126187e-37,4.5267562627930697e-85,5.391562384642706e-14,1.2273055933021192e-71,5.39156238366526e-14,7.14242865789405e-49,7.1077046642095545e-47,6.151962544247616e-71,7.133185141792547e-72,2.9627273699110976e-34,3.8103770237806784e-53,2.9444802299048605e-12,8.71808263134795e-14,3.49014328861904e-16,5.637953300458366e-26,2.087639236663636e-25,3.4901383532029836e-16,1.1494500845925428e-36,2.430965194488151e-22,3.1702411132720924e-25,9.057801518711134e-29,5.455605089604439e-48,7.434425900251319e-35,3.688755307985722e-46,1.0834176351403317e-64,5.42572292830558e-68,1.8781694432022266e-25,3.5156615728661415e-57,3.602854978631002e-64
1.2217745556124889e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767939352,0.11866996602396783,0.022821567692967105,0.0,3.7664994298978915e-41,7.434905438054038e-24,7.05205390185601e-51,7.660249865530317e-36,2.2649486861157658e-82,1.0783129340466483e-13,7.854767208421021e-70,1.0783129336556695e-13,1.1427897332622897e-47,1.1372318594548428e-45,1.5391185135451734e-68,1.7846037076863498e-69,2.370180617018418e-33,2.4345630683571682e-51,5.888962954423331e-12,1.7436172652923048e-13,6.980294493811831e-16,2.255179658033904e-25,8.350557374844045e-25,6.980274739476052e-16,9.195576935504454e-36,9.711207300482115e-22,2.5324195186727005e-24,1.4171168618560886e-27,3.4130618172436107e-46,5.947556328661648e-34,1.1786731731761372e-44,2.7105282121434385e-62,1.3576001252701112e-65,7.512675462784988e-25,2.2467545761589193e-55,4.603810002842739e-62
2.443549629080759e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678787047,0.11866996601797034,0.022821567692879925,0.0,6.026362785177712e-40,2.973975084616261e-23,8.903131374384123e-49,6.128202521968813e-35,1.1437257030511559e-79,2.1566263254193428e-13,5.027054253022087e-68,2.1566263238554277e-13,1.8284643405533324e-46,1.8195650386238368e-44,3.8860955589017264e-66,4.505915412288784e-67,1.896140337691024e-32,1.5534288713242577e-49,1.1777928399094294e-11,3.4872352695505225e-13,1.396061185369709e-15,9.02069673222816e-25,3.340220107007082e-24,1.3960532735373735e-15,7.356415377818397e-35,3.874393243620314e-21,2.0199180918063346e-23,2.236902725223442e-26,2.154632056346428e-44,4.75806467948143e-33,3.76072500826908e-43,6.843758079642305e-60,3.427827324585489e-63,3.0050654712461922e-24,1.4337513426702197e-53,5.874811364972559e-60
4.8870997760172994e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276775741,0.11866996600597535,0.022821567692705564,0.0,9.642058541954318e-39,1.189599724827952e-22,1.1268916688971588e-46,4.902562588390476e-34,5.790486099438139e-77,4.313253108996486e-13,3.217315231281292e-66,4.3132531027408283e-13,2.925543075342292e-45,2.9112825863343998e-43,9.837363850796765e-64,1.1406383107710795e-64,1.5169047769231842e-31,9.883949970939306e-48,2.3555859270972327e-11,6.97447127783975e-13,2.7921306897235758e-15,3.608259452731932e-24,1.3360851313706885e-23,2.7920989620826767e-15,5.885055156736769e-34,1.5417432434014525e-20,1.606375782540878e-22,3.5394918650849816e-25,1.3636137645247432e-42,3.806480812182922e-32,1.196423360638866e-41,1.732441250664324e-57,8.67641731923902e-61,1.2020218442552772e-23,9.122988897486832e-52,7.47508313815594e-58
9.77420006989038e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675148213,0.11866996598198537,0.02282156769235684,0.0,1.542689896347036e-37,4.758474201279398e-22,1.4221892994624736e-44,3.9220495294451294e-33,2.9232007668976747e-74,8.62650667947775e-13,2.0590812366681586e-64,8.626506654455168e-13,4.680867478013495e-44,4.6579745019205707e-42,2.4830738199549764e-61,2.8791094274439954e-62,1.2135114950827236e-30,6.2530537019678214e-46,4.711172094487279e-11,1.3948943293509373e-12,5.5842942425138874e-15,1.4432880451899004e-23,5.344315959993455e-23,5.58416669683709e-15,4.707919386944668e-33,6.10377879129693e-20,1.2700275440794043e-21,5.5838225995871646e-24,8.604517807109378e-41,3.0452296812962656e-31,3.784331234802375e-40,4.372870617922893e-55,2.189467697199538e-58,4.8080514771129023e-23,5.771799814591417e-50,9.456136799418075e-56
1.954840065763654e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670296433,0.11866996593400542,0.022821567691659394,0.0,2.4681771684025607e-36,1.903448005121678e-21,1.777488824830962e-42,3.1376381757309076e-32,1.4614878237766166e-71,1.7253013833747987e-12,1.3178109640796086e-62,1.7253013733657998e-12,7.489381860789226e-43,7.452519591988628e-41,6.207079363162006e-59,7.197049373035261e-60,9.70789339663324e-30,3.911715880338532e-44,9.422344401325133e-11,2.7897887321213324e-12,1.1168722751852567e-14,5.773025611567996e-23,2.137706477028416e-22,1.1168207598609368e-14,3.7661354173783185e-32,2.392380621178191e-19,9.92590383437232e-21,8.722897361347664e-23,5.376654104187698e-39,2.4362535008247747e-30,1.1834839375878192e-38,1.093097062140899e-52,5.470087178583109e-56,1.923191642262639e-22,3.610717369287502e-48,1.1825811606117547e-53
3.9096801833128864e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766059288,0.1186699658380455,0.0228215676902645,0.0,3.948677898284753e-35,7.614232783787004e-21,2.175829723314555e-40,2.5101079914480666e-31,7.157011834271969e-69,3.4506028195517566e-12,8.433975827989923e-61,3.4506027795160267e-12,1.1982990254507942e-41,1.192326443444446e-39,1.5197585826111567e-56,1.7621345975570028e-57,7.765996504206702e-29,2.3943146003790245e-42,1.8844688903231879e-10,5.579577536208006e-12,2.2338009848834634e-14,2.3091088613067684e-22,8.550666146871313e-22,2.2335911144070106e-14,3.0125880186936422e-31,9.197869243081204e-19,7.586410272855515e-20,1.3344762393095677e-21,3.2902319571612564e-37,1.9491083940766355e-29,3.620729467045223e-37,2.6763006545445043e-50,1.3378035620964167e-53,7.692534531663951e-22,2.210103635333503e-46,1.4464321628423268e-51
5.864520300862119e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727650889324,0.11866996574208558,0.022821567688869605,0.0,1.4533211963048698e-34,1.6180862902867724e-20,1.4035197541497086e-39,7.4518787327191086e-31,6.018342000036665e-68,5.175904261051222e-12,4.7885589638985145e-60,5.175904175975915e-12,4.533404861528282e-41,4.5456252236218174e-39,1.1282947109108537e-55,1.3082365627162055e-56,2.220537379983909e-28,1.3225509008905686e-41,2.826703329336967e-10,8.369366338840565e-12,3.3507750206057393e-14,4.906707519504532e-22,1.8169930774404005e-21,3.3503236444308613e-14,8.613592852579904e-31,1.9024067900557423e-18,2.113504556436889e-19,4.808621185939322e-21,1.8081130464540025e-36,5.573398181799859e-29,1.6651240406628657e-36,1.9869176618989307e-49,9.978310790787864e-53,1.6346294957471922e-21,1.2208016484667739e-45,9.367916157082791e-51
9.774200535960583e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763148221,0.11866996555016575,0.022821567686079815,0.0,1.1180267998644136e-33,4.473933111113391e-20,5.848426069001283e-38,3.49060982468604e-30,7.814326428619534e-66,8.626507165340173e-12,1.287291256980588e-58,8.626506930134353e-12,3.5777975214047328e-40,3.7375472028783157e-38,8.249550402943113e-54,9.565038432196572e-55,1.0204039078293802e-27,3.053676053569382e-40,4.711172162656944e-10,1.3948943938289317e-11,5.5849211687418e-14,1.3564541977967576e-21,5.023284031519724e-21,5.583637416678781e-14,3.957756858728811e-30,4.921825172002496e-18,9.007678887843409e-19,3.441645608643863e-20,4.3513463125364533e-35,2.5615380327742915e-28,2.2456360443665506e-35,1.4526651072543948e-47,8.893117749123369e-51,4.519026717495874e-21,2.8187769566481513e-44,3.74511609449572e-49
1.3292912747549202e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761401581,0.1186699653774379,0.022821567683569004,0.0,3.0789081602601553e-33,7.967189796554441e-20,2.7153059379189242e-37,8.05492640116402e-30,4.267264415744889e-65,1.1732049796395997e-11,5.589584541491142e-58,1.1732049377567243e-11,1.0040451977195656e-39,1.0899965169068276e-37,4.1927095519040075e-53,4.8612433990938897e-54,2.2968283441418007e-27,1.211682776531831e-39,6.407194076532097e-10,1.897056377309502e-11,7.595823725852564e-14,2.415317853030553e-21,8.94478292439082e-21,7.59349761542568e-14,8.907958849215424e-30,8.392738400649008e-18,1.9449104597993792e-18,9.171131809476108e-20,1.8085627719105715e-34,5.76624493469631e-28,7.762774661460384e-35,7.38284294121533e-47,5.370572998228463e-50,8.046760765250774e-21,1.1184795778794424e-43,1.6659194970172335e-48
1.681162495913782e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072759654941,0.11866996520471008,0.022821567681058193,0.0,6.934041644820395e-33,1.2437539575179837e-19,9.317837556891974e-37,1.5509255914814887e-29,1.93359275621857e-64,1.4837592445652082e-11,1.6925278795634068e-57,1.4837591791859447e-11,2.2988179826152115e-39,2.4939923422412235e-37,1.6624383495664411e-52,1.9275112621606708e-53,4.340975383237906e-27,3.667827265253828e-39,8.103215952182565e-10,2.3992183602927786e-11,9.606919390354635e-14,3.770148132557572e-21,1.3962621111359344e-20,9.603228480862317e-14,1.683481344684268e-29,1.2557984620283246e-17,3.5227145840534226e-18,1.9930366349259988e-19,5.286155298608091e-34,1.0899040288376632e-27,1.994565289534289e-34,2.9273051000738482e-46,1.9848073266037367e-49,1.256065524312327e-20,3.385710276672897e-43,5.844933386796852e-48
