Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,5.581965562201919e-97,1.9202660951863963e-54,1.6795408909839744e-30,3.2275615200187023e-71,8.02045858204784e-46,2.358175674637335e-109,5.1239684768199266e-17,8.837804687991973e-90,5.123968476819354e-17,5.6898187283433536e-61,7.479638592085513e-61,3.362990734700755e-92,3.899380084425761e-93,5.968528899222767e-44,1.278911078850633e-71,2.7983398516025134e-15,8.285386943112332e-17,3.316918262652382e-19,5.094413387538003e-32,1.8863740755231766e-31,3.3169181825894565e-19,4.001757137801982e-27,9.031579391941249e-32,1.951744456351571e-35,1.078992127873289e-60,9.877297757211933e-46,6.388485479255419e-44,8.667508362554162e-64,4.942280431097741e-87,5.922543188751733e-86,5.374383618466763e-88
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,1.433055698915498e-94,3.0749280111477726e-53,6.72261861394675e-30,2.0706221123049e-69,6.422871743748945e-45,6.051541248322485e-107,1.0252388707312159e-16,5.664937127840613e-88,1.0252388707309867e-16,9.113598311958437e-60,1.1981348714454841e-59,4.315035136170879e-90,5.003273394970003e-91,4.778452215628087e-43,4.12438424214089e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718376342984e-19,2.0390929860968096e-31,7.550412330612633e-31,6.636718055879019e-19,1.6017095625742983e-26,7.230600775939613e-31,1.5644327168084902e-34,3.461066492059787e-59,7.907843969169097e-45,5.114728272730433e-43,2.7769685898025273e-62,6.344120459468281e-85,7.599182974770642e-84,6.898786797677848e-86
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,3.680217152825325e-92,4.921887572876327e-52,2.6899855556889794e-29,1.3290917026363109e-67,5.140900617833334e-44,1.5537368475984147e-104,2.0509229168296646e-16,3.6283597654728874e-86,2.050922916828747e-16,1.4589672486830193e-58,1.918130637632631e-58,5.539450360482687e-88,6.422980051482314e-89,3.8242140019249406e-42,1.3380082065547112e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318844377718e-18,8.15902789506512e-31,3.021148415635501e-30,1.3276317562075525e-18,6.408635053220613e-26,5.786431149989594e-30,1.2549832298102406e-33,1.1108045553579735e-57,6.328678440132358e-44,4.09342578343304e-42,8.891408558981761e-61,8.146148545970753e-83,9.75549340301998e-82,8.858367163736313e-84
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,9.468852279764251e-90,7.876622556944019e-51,1.0762193442171274e-28,8.548063151570245e-66,4.1137620376897026e-43,3.997055800269626e-102,4.102291009026569e-16,2.323046654737462e-84,4.1022910090228976e-16,2.3349809931781178e-57,3.069901045011735e-57,7.125293370592301e-86,8.261761396541156e-87,3.059952169732373e-41,4.394619875703314e-67,2.2403737387032777e-14,6.633348451848357e-16,2.655552074321315e-18,3.264142369256891e-30,1.2086560889365186e-29,2.6555515612938126e-18,2.563639701803304e-25,4.629628857789091e-29,1.0089161215550597e-32,3.572185532686356e-56,5.063904154932209e-43,3.2755044826803515e-41,2.8458890684944023e-59,1.0479713333467756e-80,1.2548312149355796e-79,1.13959583264988e-81
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,2.44681953354399e-87,1.2603877680725001e-49,4.305627357008761e-28,5.521802552770249e-64,3.2914262983168866e-42,1.0327404984628004e-99,8.205027193420402e-16,1.4870367729786082e-82,8.205027193405718e-16,3.7364763769168316e-56,4.912554954055296e-56,9.205154959821525e-84,1.0673356145189213e-84,2.448194071531282e-40,1.4780152157623897e-65,4.480990599887407e-14,1.326741674617547e-15,5.311392839316217e-18,1.3057631538534978e-29,4.835017812999594e-29,5.311390786854227e-18,1.0253540721510959e-24,3.7034224955081915e-28,8.147905553006676e-32,1.1538440390563152e-54,4.051507752492266e-42,2.6208794375778532e-40,9.106718485496166e-58,1.3540394792049382e-78,1.6211144033806564e-77,1.4724242849590854e-79
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,6.378558690967143e-85,2.0167227952806842e-48,1.7226405689206128e-27,3.5984408299163427e-62,2.6333077159779846e-41,2.6917854695060354e-97,1.6410499562208178e-15,9.517953572178972e-81,1.6410499562149443e-15,5.9787676603535145e-55,7.8606571437826e-55,1.1996789457594288e-81,1.3910249926075826e-82,1.9586480743110224e-39,5.1876375692606826e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623075911188273e-17,5.223264685980693e-29,1.9340858065471541e-28,1.0623067699527066e-17,4.100101727963819e-24,2.961867475212046e-27,6.639875855859257e-31,3.760195377607319e-53,3.241359703751163e-41,2.0971661923749306e-39,2.913395310404203e-56,1.764967481220965e-76,2.1127474802370093e-75,1.919281789031534e-77
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,1.69133152235111e-82,3.226837833065691e-47,6.893256290682582e-27,2.3852043736757337e-60,2.1067128455624883e-40,7.13554732085589e-95,3.282144429978416e-15,6.091784131029477e-79,3.282144429954922e-15,9.566352628016868e-54,1.257750216626027e-53,1.5901932604890615e-79,1.8438254360383775e-80,1.5669553917914648e-38,1.9527204416455874e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246448230218463e-17,2.0893480098208485e-28,7.736500488441665e-28,2.124641537108436e-17,1.6388900676096542e-23,2.3679338893988547e-26,5.505826382753311e-30,1.2465383271795153e-51,2.593148720740806e-40,1.6783531890061664e-38,9.316962927916271e-55,2.340136003958047e-74,2.8004798567284904e-73,2.5447428952813845e-75
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,4.628018297229666e-80,5.1630039103221166e-46,2.759369519795839e-26,1.6314606754432785e-58,1.6853969456738853e-39,1.9515783043960034e-92,6.564333377493787e-15,3.898835872054279e-77,6.5643333773998065e-15,1.5306423687639884e-52,2.0124349162216404e-52,2.174849433913086e-77,2.52173289735009e-78,1.253578773793204e-37,8.117865583801376e-61,3.584962665558038e-13,1.0614437286663997e-14,4.249321763132879e-17,8.357474075370219e-28,3.094631565512563e-27,4.2493086099074066e-17,6.546174046846935e-23,1.8917884798411133e-25,4.7141829829744097e-29,4.265130136963502e-50,2.074542648647882e-39,1.34362534175845e-37,2.9774859834147585e-53,3.2020516356086407e-72,3.830114165961286e-71,3.4820314628317784e-73
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,1.3368192755518655e-77,8.260851480174717e-45,1.1053780242688987e-25,1.1778946237670033e-56,1.3483282238379004e-38,5.632801485257641e-90,1.3128711272525216e-14,2.4952850414176425e-75,1.3128711272149297e-14,2.4490485427624712e-51,3.21991875388823e-51,3.1392158703741244e-75,3.6399134672817093e-76,1.00286830277845e-36,3.7891782978010672e-59,7.169949643149273e-13,2.122894655754791e-14,8.498685597852889e-17,3.3430042490291e-27,1.2378588341842967e-26,8.498632909478202e-17,2.6109510130637116e-22,1.5093260493183763e-24,4.26456877046198e-28,1.5408880741841838e-48,1.659642449619813e-38,1.0763838493982404e-36,9.502548156075632e-52,4.6255129853712783e-70,5.528453516450801e-69,5.029992473931265e-71
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,4.194635510477505e-75,1.3217381015727793e-43,4.434416031935351e-25,9.237276591245007e-55,1.0786668452506688e-37,1.7654792524476306e-87,2.6257467062590845e-14,1.5969920453686378e-73,2.6257467061087156e-14,3.9184942512628095e-50,5.151873058974963e-50,4.9209483568847946e-73,5.7058278507396195e-74,8.022959550236795e-36,1.9690224816745504e-57,1.433992359768454e-12,4.245796509923154e-14,1.6997453475632116e-16,1.3372031926720803e-26,4.9514472241164465e-26,1.699724212469356e-16,1.0384057754934892e-21,1.2009334927140264e-23,4.19458939599554e-27,6.04870467553719e-47,1.3277154708988986e-37,8.634548258204081e-36,3.0246362877975575e-50,7.258907521015429e-68,8.666249807803548e-67,7.893775235989381e-69
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,1.463192913956372e-72,2.114776844311589e-42,1.783919159630356e-24,8.052807740949316e-53,8.629351814671808e-37,6.150450471168477e-85,5.2514978642733146e-14,1.0220779770172586e-71,5.251497863671839e-14,6.269604006170076e-49,8.242950512598817e-49,8.574375830527637e-71,9.941967320550161e-72,6.418360080202199e-35,1.1066376454400404e-55,2.8679871504166266e-12,8.491600218226199e-14,3.3995153125958235e-16,5.348804311221016e-26,1.9805808442395846e-25,3.399430302088139e-16,4.10656850636141e-21,9.504591497724984e-23,4.5888728876613846e-26,2.639968650337046e-45,1.0621700674965084e-36,6.944595697825165e-35,9.576797722772535e-49,1.266450189835194e-65,1.5100271019529097e-64,1.377252266700654e-66
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,5.679155409496645e-70,3.383621705024407e-41,7.214358349866469e-24,7.811582459685859e-51,6.903488253472088e-36,2.3843936967146352e-82,1.0503000180306198e-13,6.541308741635532e-70,1.0503000177900293e-13,1.003137677431203e-47,1.3188527482020773e-47,1.662532964753308e-68,1.9277024446201322e-69,5.134664542402839e-34,6.497267809373308e-54,5.7359767306774536e-12,1.6983207634697563e-13,6.799123155798228e-16,2.13951087638908e-25,7.92232390306511e-25,6.798779468796287e-16,1.606151450522286e-20,7.444009996223412e-22,5.584022506423544e-25,1.2819488676739447e-43,8.49730468491256e-36,5.613015335740263e-34,3.001210525380732e-47,2.4584802268129605e-63,2.9278724454014428e-62,2.673715378815392e-64
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,2.3862233939653742e-67,5.413720292044786e-40,2.944916465881167e-23,8.203855924783388e-49,5.522793292532623e-35,1.0010572903616333e-79,2.1006004812389653e-13,4.186440530136906e-68,2.100600480276603e-13,1.605021049400668e-46,2.1100989384296647e-46,3.4906571872307974e-66,4.0474059557043767e-67,4.1076894298039364e-33,3.85883034668163e-52,1.1471955887057029e-11,3.396642246710141e-13,1.3598627942412074e-15,8.557948564972964e-25,3.168926959987073e-24,1.3597225761442306e-15,6.150259973256485e-20,5.7145450543434995e-21,7.348093044575276e-24,6.736974549022253e-42,6.797746821089249e-35,4.576831427137859e-33,9.22164047519249e-46,5.1659428721959215e-61,6.147356617801623e-60,5.618777714728461e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,1.0365857071466984e-64,8.66170918537015e-39,1.22003192967273e-22,8.908753077181775e-47,4.418235660429723e-34,4.347253989242036e-77,4.2012014076627245e-13,2.679322667573903e-66,4.201201403813282e-13,2.5680340877892854e-45,3.3759019809852185e-45,7.579972205901145e-64,8.788947054020602e-65,3.2860821912845265e-32,2.2480821423288586e-50,2.2943914183247862e-11,6.793285212975354e-13,2.7198914300044104e-15,3.4231018483410035e-24,1.2675680985866481e-23,2.7193110258411934e-15,2.265059499346462e-19,4.2280834613290586e-20,9.983753014022602e-23,3.659072917944094e-40,5.438039360718382e-34,3.7848231171495977e-32,2.732398834058332e-44,1.1221416021174138e-58,1.3348960995468772e-57,1.2210892630142988e-59
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,4.418715049409827e-62,1.385795217532259e-37,5.150911435806975e-22,9.494392007741709e-45,3.5345888597251604e-33,1.8534561620373008e-74,8.402403260538497e-13,1.7147664701327704e-64,8.402403245140773e-13,4.1088542157674606e-44,5.400686783120529e-44,1.6157942747404073e-61,1.8735040497097684e-62,2.628754064926981e-31,1.2420767469765641e-48,4.5887830709356267e-11,1.3586571144643564e-12,5.440532541068438e-15,1.369178360773517e-23,5.070249702375732e-23,5.438084749707933e-15,7.804510888725291e-19,2.9367506943961354e-19,1.3292886685390784e-21,1.9494623310093198e-38,4.3501773593466694e-33,3.1878846997295333e-31,7.607802001040263e-43,2.3916043776428603e-56,2.8455302076601606e-55,2.603757236605236e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,1.7578418113509757e-59,2.217021694297415e-36,2.2091078646126718e-21,9.444224304796833e-43,2.8276710937016625e-32,7.378386303804213e-72,1.6804806966402835e-12,1.0974501832173848e-62,1.6804806904812307e-12,6.574164400178579e-43,8.638683999610589e-43,3.2156009666456913e-59,3.7284591945251997e-60,2.10282428054147e-30,6.274255553490964e-47,9.177566349648006e-11,2.717314300453116e-12,1.0884509840497303e-14,5.476213885413881e-23,2.028081485838667e-22,1.0874019973601072e-14,2.4317959689427847e-18,1.8528027363997758e-18,1.6494411823536403e-20,9.689250358602206e-37,3.479734887160308e-32,2.7285649920414813e-30,1.9266659533637222e-41,4.756309187447869e-54,5.662834301073785e-53,5.1814372524788385e-55
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,1.4271016600460125e-58,8.159765605558339e-36,4.857010954125264e-21,5.785015953937748e-42,8.394648422074247e-32,5.959419932297773e-71,2.520721067237996e-12,6.230996383663515e-62,2.5207210541500394e-12,2.4871394781629167e-42,3.293165275606467e-42,2.2813661079116327e-58,2.645220305899109e-59,6.012469201236923e-30,3.2732071284471367e-46,1.3766349601851082e-10,4.075971486096992e-12,1.633140514010253e-14,1.1636220900329305e-22,4.309646071863016e-22,1.6308343451781692e-14,4.412741147052629e-18,4.671521005303979e-18,5.449054969651726e-20,5.0166131108348446e-36,9.94919846510157e-32,8.0267719797231e-30,8.296255158239746e-41,3.3943050219432425e-53,4.017585900588467e-52,3.696590049855051e-54
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,7.482033579891963e-58,2.0694349797783403e-35,8.486710671355549e-21,2.2781187320063728e-41,1.829149660622252e-31,2.884516933297514e-70,3.360961437846945e-12,2.3963144378701095e-61,3.3609614155205092e-12,6.474008827058843e-42,8.859060924093296e-42,9.999025868536034e-58,1.1593749912884994e-58,1.2681476457932115e-29,1.1122021650573172e-45,1.835513282754485e-10,5.434628671395992e-12,2.1781358299819295e-14,1.9848871835155577e-22,7.351706604083833e-22,2.1741055662233454e-14,6.593471810341798e-18,8.868113610568614e-18,1.2637082081552648e-19,1.7614206961872334e-35,2.098446219529182e-31,1.7284389341013245e-29,2.463141899299145e-40,1.6424517494127939e-52,1.7608658723587695e-51,1.7895474819997167e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,1.085865573777875e-56,7.236729581629716e-35,1.8097301393771985e-20,1.6820241753492425e-40,5.309456851460693e-31,2.858074663152246e-69,5.041442179091115e-12,1.823782985332771e-60,5.041442132867405e-12,2.3758691739291194e-41,3.5818133357072217e-41,8.5844840151877e-57,9.953543417792078e-58,3.463448753952726e-29,6.252212007767509e-45,2.753269921671668e-10,8.151943041184602e-12,3.2688693499857036e-14,4.109058806744321e-22,1.5220627484146223e-21,3.260270001859803e-14,1.1204653318129667e-17,2.0676631284767257e-17,3.8579161223391635e-19,1.107765631915312e-34,5.730925846868501e-31,4.848063332758681e-29,1.1475588067450853e-39,2.1884724185217217e-51,1.511744766146972e-50,2.388080462341999e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194085,0.11866996565609725,0.02282156768761966,5.8594844665272595e-56,1.8082023815235356e-34,3.142184952973754e-20,6.570150120641209e-40,1.1611182633153495e-30,1.3732325209422221e-68,6.7219229203764245e-12,6.886597339327791e-60,6.721922841762523e-12,6.160805099659601e-41,9.699526111853448e-41,3.748072504807846e-56,4.345803418286516e-57,7.246218692431497e-29,2.1044874184958376e-44,3.671026550840434e-10,1.0869257409705008e-11,4.3607846815060774e-14,6.987788903533455e-22,2.588606248016949e-21,4.3458423137464994e-14,1.6066737004017573e-17,3.793426954949063e-17,8.674431017902144e-19,3.77921131775785e-34,1.1989934638007029e-30,1.0334834813012043e-28,3.3419342218211966e-39,1.0375907500280914e-50,6.6003906338157035e-50,1.1326555468967731e-51
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742607,0.11866996556263022,0.022821567686261004,2.401252777472497e-55,3.8361362005944717e-34,4.876187062354331e-20,2.031615416780872e-39,2.1784157488645124e-30,5.195924652718876e-68,8.402403661705668e-12,2.1064701761468548e-59,8.402403541602182e-12,1.3470453792379564e-40,2.1783504737509024e-40,1.289434616665399e-55,1.4950642747096102e-56,1.3190585548299702e-28,5.707976615164306e-44,4.588783169564468e-10,1.3586571776866644e-11,5.4539907173234566e-14,1.0674755689365794e-21,3.954768156449604e-21,5.430780526504995e-14,2.1026548724189878e-17,6.111802150158618e-17,1.667332841620451e-18,1.0396298406559819e-33,2.1825219858613487e-30,1.9098772864095541e-28,7.928982235610285e-39,3.870175977836632e-50,2.270691414419902e-49,4.2268789466073e-51
1.1424338169813873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329113,0.1186699654691632,0.022821567684902348,8.467517777986784e-55,7.303217677377649e-34,7.020708073747514e-20,5.433770681355159e-39,3.6876651129220466e-30,1.6892178580932055e-67,1.0082884403079476e-11,5.615125004031624e-59,1.0082884232221407e-11,2.6260034292331985e-40,4.31784298986001e-40,3.819373691148512e-55,4.4284403984513495e-56,2.1876910787089533e-28,1.3449492235984744e-43,5.506539777653446e-10,1.6303886142644775e-11,6.548527699816036e-14,1.5184429978358737e-21,5.625998629751905e-21,6.515073460201367e-14,2.6005449107548138e-17,9.031821866548867e-17,2.885588033437273e-18,2.4847748175237964e-33,3.619672435885825e-30,3.2074025343973108e-28,1.64083589973366e-38,1.25812040946699e-49,6.7258573473019514e-49,1.3748186151009186e-50
