Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,5.58196556252783e-97,1.9214601218365554e-54,1.6795408909839744e-30,3.2275615200187783e-71,8.02045858204784e-46,2.358175674637391e-109,5.1239684768199266e-17,8.837804687991973e-90,5.123968476819354e-17,5.6898187283433536e-61,1.5447792582425636e-60,3.362990734700834e-92,3.899380084425852e-93,1.2326876679799206e-43,1.278911078850633e-71,2.7983398516025134e-15,8.285386943112332e-17,3.316918262652382e-19,5.094413402190517e-32,1.8863740755231766e-31,3.3169181825894565e-19,4.001757137801982e-27,9.031579391941249e-32,1.951744456351571e-35,1.0789921278733147e-60,9.877297783730277e-46,6.388485479255419e-44,8.667508362554162e-64,4.942280431386866e-87,5.9225431887518724e-86,5.374383618466859e-88
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,1.4330556990828406e-94,3.076840017476268e-53,6.72261861394675e-30,2.070622112304998e-69,6.422871743748945e-45,6.051541248322768e-107,1.0252388707312159e-16,5.664937127840613e-88,1.0252388707309867e-16,9.113598311958437e-60,2.474523174284611e-59,4.315035136171081e-90,5.003273394970238e-91,9.868996587767574e-43,4.12438424214089e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718376342984e-19,2.039092997827731e-31,7.550412330612633e-31,6.636718055879019e-19,1.6017095625742983e-26,7.230600775939615e-31,1.5644327168084902e-34,3.4610664920599515e-59,7.907844011632997e-45,5.114728272730433e-43,2.776968589802528e-62,6.344120460210553e-85,7.599182974770999e-84,6.898786797678092e-86
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,3.680217153684824e-92,4.9249480537545244e-52,2.6899855556889794e-29,1.3290917026364361e-67,5.140900617833334e-44,1.5537368475985606e-104,2.0509229168296646e-16,3.6283597654728874e-86,2.050922916828747e-16,1.4589672486830193e-58,3.9615396009877915e-58,5.539450360483208e-88,6.422980051482916e-89,7.898196620027971e-42,1.3380082065547112e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318844377718e-18,8.159027988948148e-31,3.021148415635501e-30,1.3276317562075525e-18,6.408635053220613e-26,5.786431149989594e-30,1.2549832298102406e-33,1.110804555358079e-57,6.328678508102254e-44,4.09342578343304e-42,8.891408558981761e-61,8.14614854787697e-83,9.755493403020897e-82,8.85836716373694e-84
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,9.468852284187073e-90,7.881520404578879e-51,1.0762193442171274e-28,8.548063151571866e-66,4.1137620376897026e-43,3.997055800270379e-102,4.102291009026569e-16,2.323046654737462e-84,4.1022910090228976e-16,2.3349809931781178e-57,6.340305742349894e-57,7.125293370593645e-86,8.261761396542716e-87,6.31975724467104e-41,4.394619875703314e-67,2.2403737387032777e-14,6.633348451848357e-16,2.655552074321315e-18,3.264142444377574e-30,1.2086560889365186e-29,2.6555515612938126e-18,2.5636397018033055e-25,4.6296288577890934e-29,1.0089161215550602e-32,3.5721855326870385e-56,5.063904263706163e-43,3.2755044826803515e-41,2.8458890684944036e-59,1.0479713338372293e-80,1.2548312149358162e-79,1.139595832650042e-81
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,2.446819535829747e-87,1.2611715296037629e-49,4.305627357008761e-28,5.521802552772334e-64,3.2914262983168866e-42,1.032740498463188e-99,8.205027193420402e-16,1.4870367729786082e-82,8.205027193405718e-16,3.7364763769168316e-56,1.0145962564210121e-55,9.205154959824987e-84,1.067335614519323e-84,5.056285750183247e-40,1.4780152157623897e-65,4.480990599887407e-14,1.326741674617547e-15,5.311392839316217e-18,1.3057632139557522e-29,4.835017812999594e-29,5.311390786854227e-18,1.025354072151096e-24,3.7034224955081924e-28,8.147905553006678e-32,1.1538440390567542e-54,4.051507926548302e-42,2.6208794375778532e-40,9.106718485496169e-58,1.3540394804723046e-78,1.621114403381266e-77,1.4724242849595034e-79
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,6.378558702884316e-85,2.0179769613147644e-48,1.7226405689206128e-27,3.5984408299190613e-62,2.6333077159779846e-41,2.6917854695080574e-97,1.6410499562208178e-15,9.517953572178972e-81,1.6410499562149443e-15,5.9787676603535145e-55,1.6234716437655734e-54,1.1996789457603316e-81,1.391024992608629e-82,4.045220470110634e-39,5.1876375692606826e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623075911188273e-17,5.223265166821441e-29,1.9340858065471541e-28,1.0623067699527066e-17,4.100101727963819e-24,2.961867475212047e-27,6.639875855859257e-31,3.760195377610181e-53,3.241359982254918e-41,2.0971661923749306e-39,2.913395310404204e-56,1.7649674845248332e-76,2.112747480238599e-75,1.919281789032626e-77
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,1.6913315286707988e-82,3.228844817916552e-47,6.893256290682582e-27,2.3852043736793437e-60,2.1067128455624883e-40,7.135547320866628e-95,3.282144429978416e-15,6.091784131029477e-79,3.282144429954922e-15,9.566352628016868e-54,2.597647952575109e-53,1.590193260491459e-79,1.8438254360411577e-80,3.2362529308123777e-38,1.952720441645612e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246448230218463e-17,2.089348394502536e-28,7.736500488441665e-28,2.124641537108436e-17,1.6388900676096548e-23,2.3679338893989572e-26,5.505826382753329e-30,1.246538327181416e-51,2.593149166358068e-40,1.6783531890061664e-38,9.316962927916665e-55,2.340136012718555e-74,2.8004798567327123e-73,2.5447428952842706e-75
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,4.628018331814537e-80,5.1662159850491755e-46,2.759369519795839e-26,1.631460675448763e-58,1.6853969456738853e-39,1.9515783044025242e-92,6.564333377493787e-15,3.898835872054279e-77,6.5643333773998065e-15,1.5306423687639884e-52,4.1563088617672455e-52,2.1748494339203676e-77,2.521732897358533e-78,2.5890326544499503e-37,8.117865583802024e-61,3.584962665558038e-13,1.0614437286663997e-14,4.249321763132879e-17,8.357477152860361e-28,3.094631565512563e-27,4.2493086099074066e-17,6.546174046846939e-23,1.8917884798414483e-25,4.714182982976095e-29,4.265130136977957e-50,2.0745433616445014e-39,1.34362534175845e-37,2.977485983415279e-53,3.2020516595812427e-72,3.830114165974109e-71,3.482031462840934e-73
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,1.336819295529775e-77,8.26599357844561e-45,1.1053780242688987e-25,1.1778946237748483e-56,1.3483282238379004e-38,5.632801485294959e-90,1.3128711272525216e-14,2.4952850414176425e-75,1.3128711272149297e-14,2.4490485427624712e-51,6.650143819384874e-51,3.139215870394959e-75,3.6399134673058664e-76,2.0712377475637635e-36,3.789178297801124e-59,7.169949643149273e-13,2.122894655754791e-14,8.49868559785289e-17,3.343006711031043e-27,1.2378588341842967e-26,8.498632909478202e-17,2.610951013063715e-22,1.5093260493184073e-24,4.2645687704646865e-28,1.5408880741945174e-48,1.6596435904193083e-38,1.0763838493982404e-36,9.502548156075832e-52,4.625513054616671e-70,5.528453516487493e-69,5.0299924739578005e-71
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,4.194635635835452e-75,1.3225617186465868e-43,4.434416031935351e-25,9.237276591374458e-55,1.0786668452506688e-37,1.7654792524722475e-87,2.6257467062590845e-14,1.5969920453686378e-73,2.6257467061087156e-14,3.9184942512628095e-50,1.064024399932085e-49,4.920948356953525e-73,5.7058278508193126e-74,1.6569940476791583e-35,1.9690224816666794e-57,1.433992359768454e-12,4.245796509923154e-14,1.6997453475631717e-16,1.3372051622809606e-26,4.9514472241164465e-26,1.699724212469356e-16,1.038405775493492e-21,1.2009334927075062e-23,4.194589396003928e-27,6.048704675622531e-47,1.3277172961840957e-37,8.634548258204081e-36,3.024636287781654e-50,7.258907738296818e-68,8.666249807924591e-67,7.893775236073578e-69
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,1.4631930013929966e-72,2.1160974456856538e-42,1.783919159614359e-24,8.05280774114612e-53,8.629351814671808e-37,6.150450471318226e-85,5.2514978642733146e-14,1.0220779770172586e-71,5.251497863671839e-14,6.269604006170076e-49,1.702431887290659e-48,8.574375830736673e-71,9.941967320792537e-72,1.3255954980468883e-34,1.1066376454300134e-55,2.8679871504166266e-12,8.491600218226199e-14,3.3995153125957825e-16,5.34882006814588e-26,1.9805808442395846e-25,3.399430302088139e-16,4.106568506361433e-21,9.504591497618278e-23,4.588872887662597e-26,2.639968650401884e-45,1.0621729879600527e-36,6.944595697770632e-35,9.576797722672043e-49,1.2664502656237482e-65,1.510027101989723e-64,1.3772522667274885e-66
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,5.679156087699627e-70,3.3857436671524274e-41,7.21435835008802e-24,7.8115824594619e-51,6.903488253472088e-36,2.384393696647251e-82,1.0503000180306198e-13,6.541308741635532e-70,1.0503000177900293e-13,1.003137677431203e-47,2.723858854565139e-47,1.6625329647060977e-68,1.9277024445653918e-69,1.0604744545516482e-33,6.497267808816611e-54,5.7359767306774536e-12,1.6983207634697563e-13,6.799123155619636e-16,2.1395234819421816e-25,7.92232390306511e-25,6.798779468796287e-16,1.6061514504254595e-20,7.444009995506572e-22,5.584022505980628e-25,1.2819488676364818e-43,8.497351412295277e-36,5.613015335885857e-34,3.001210525100069e-47,2.4584805207827913e-63,2.9278724453183015e-62,2.6737153786945694e-64
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,2.3862239647992412e-67,5.417144226376393e-40,2.9449164666542725e-23,8.203855927624407e-49,5.522793292532623e-35,1.0010572907056244e-79,2.1006004812389653e-13,4.186440530136906e-68,2.100600480276603e-13,1.605021049400668e-46,4.358063822198892e-46,3.490657188433394e-66,4.047405957098783e-67,8.483755097625637e-33,3.85883034726486e-52,1.1471955887057029e-11,3.396642246710141e-13,1.3598627941012658e-15,8.558049408160576e-25,3.168926959987073e-24,1.3597225761442306e-15,6.150259974545627e-20,5.7145450553138876e-21,7.348093046482013e-24,6.736974551379576e-42,6.797821583759398e-35,4.576831428206806e-33,9.221640476679398e-46,5.1659441094724815e-61,6.147356619919501e-60,5.618777716243311e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,1.0365862026395405e-64,8.667279615509418e-39,1.2200319297539183e-22,8.90875307963905e-47,4.418235660429723e-34,4.347253990443176e-77,4.2012014076627245e-13,2.679322667573903e-66,4.201201403813282e-13,2.5680340877892854e-45,6.972452233782615e-45,7.579972207994303e-64,8.788947056447611e-65,6.786935445637209e-32,2.2480821424831445e-50,2.2943914183247862e-11,6.793285212975353e-13,2.7198914298644014e-15,3.4231825204156915e-24,1.2675680985866481e-23,2.7193110258411934e-15,2.265059499457497e-19,4.2280834616053555e-20,9.983753014804763e-23,3.6590729189509698e-40,5.438158976543155e-34,3.7848231174779006e-32,2.7323988342457803e-44,1.1221421391246202e-58,1.3348960999154997e-57,1.2210892631975136e-59
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,4.41871927320769e-62,1.3867159667120305e-37,5.1509114358940575e-22,9.494392011634196e-45,3.5345888597251604e-33,1.8534561627954478e-74,8.402403260538497e-13,1.7147664701327704e-64,8.402403245140773e-13,4.1088542157674606e-44,1.1154615748460973e-43,1.615794275401838e-61,1.8735040504766871e-62,5.4294370520118305e-31,1.2420767470025462e-48,4.5887830709356267e-11,1.3586571144643556e-12,5.4405325409278665e-15,1.3692428952018306e-23,5.070249702375732e-23,5.438084749707933e-15,7.804510888809658e-19,2.9367506944510494e-19,1.3292886685694594e-21,1.949462331811033e-38,4.35036873238262e-33,3.187884699809861e-31,7.607802001194558e-43,2.391606666436872e-56,2.8455302088249777e-55,2.603757241771501e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,1.7578451721533362e-59,2.2185892109355374e-36,2.2091078646221314e-21,9.4442243121449e-43,2.8276710937016625e-32,7.378386309524389e-72,1.6804806966402835e-12,1.0974501832173848e-62,1.6804806904812307e-12,6.574164400178579e-43,1.7843211317880135e-42,3.2156009691416062e-59,3.728459197419215e-60,4.3433709881539716e-30,6.274255553522267e-47,9.177566349648006e-11,2.7173143004531107e-12,1.0884509840352216e-14,5.476730105324111e-23,2.028081485838667e-22,1.0874019973601072e-14,2.4317959689481645e-18,1.8528027364089247e-18,1.6494411823640743e-20,9.689250366177133e-37,3.480041042786433e-32,2.728564992059833e-30,1.9266659533727835e-41,4.7563182924525246e-54,5.662834305469255e-53,5.181437249243877e-55
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,1.4271047233680034e-58,8.165702033302524e-36,4.8570109468858155e-21,5.785015971020427e-42,8.394648422074247e-32,5.959419946686602e-71,2.520721067237996e-12,6.230996383663515e-62,2.5207210541500394e-12,2.4871394781629167e-42,6.802177425339835e-42,2.2813661139483634e-58,2.6452203128986455e-59,1.2419032953533098e-29,3.2732071297847105e-46,1.3766349601851082e-10,4.075971486096978e-12,1.633140513203293e-14,1.1637696886134886e-22,4.309646071863016e-22,1.6308343451781692e-14,4.4127411494030105e-18,4.6715210187530355e-18,5.449054991263908e-20,5.016613127777179e-36,9.950325253990668e-32,8.026771971863626e-30,8.296255162452164e-41,3.394312419818315e-53,4.017585911219451e-52,3.6965900583732675e-54
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,7.482050949340944e-58,2.0709788681632384e-35,8.48671065991248e-21,2.2781187421909655e-41,1.829149660622252e-31,2.8845169440150233e-70,3.360961437846945e-12,2.3963144378701095e-61,3.3609614155205092e-12,6.474008827058843e-42,1.8299186832848252e-41,9.999025909075392e-58,1.1593749959889967e-58,2.619477587391695e-29,1.1122021667774075e-45,1.835513282754485e-10,5.434628671395965e-12,2.1781358286940226e-14,1.985198495588569e-22,7.351706604083833e-22,2.1741055662233448e-14,6.593471813190957e-18,8.868113639728236e-18,1.2637082138320846e-19,1.7614207049717845e-35,2.0987319819279847e-31,1.7284389320691037e-29,2.463141904306699e-40,1.6424556300713403e-52,1.7608658794979276e-51,1.7895474880685267e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,1.0858683241766792e-56,7.242354622591207e-35,1.8097301380195106e-20,1.6820241832945556e-40,5.309456851460693e-31,2.858074676322633e-69,5.041442179091115e-12,1.823782985332771e-60,5.041442132867405e-12,2.3758691739291194e-41,7.39891578129201e-41,8.584484055545722e-57,9.953543464586486e-58,7.154350434327682e-29,6.252212020383001e-45,2.753269921671668e-10,8.151943041184522e-12,3.2688693484183985e-14,4.109909024608626e-22,1.5220627484146223e-21,3.2602700018598015e-14,1.1204653320018687e-17,2.0676631322989473e-17,3.857916133943413e-19,1.107765637027034e-34,5.7319250798578955e-31,4.8480633282623856e-29,1.1475588090457013e-39,2.188478051654777e-51,1.5117447732541137e-50,2.3880804720417684e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194085,0.11866996565609725,0.02282156768761966,5.859500856182308e-56,1.8096545366795268e-34,3.1421849518301765e-20,6.570150148888715e-40,1.1611182633153495e-30,1.373232527192062e-68,6.7219229203764245e-12,6.886597339327791e-60,6.721922841762523e-12,6.160805099659601e-41,2.003688976047366e-40,3.7480725215865392e-56,4.345803437741061e-57,1.496882059267302e-28,2.104487421964426e-44,3.671026550840434e-10,1.0869257409704837e-11,4.3607846801402847e-14,6.989567704507423e-22,2.588606248016949e-21,4.3458423137464956e-14,1.606673700419959e-17,3.793426959731014e-17,8.67443103660826e-19,3.7792113328177377e-34,1.1992431256596106e-30,1.0334834806104373e-28,3.341934226095915e-39,1.0375937885469032e-50,6.600390663363181e-50,1.1326555508788518e-51
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742607,0.11866996556263022,0.022821567686261004,2.4012601411889092e-55,3.839317388185979e-34,4.876187061690594e-20,2.031615424748627e-39,2.1784157488645124e-30,5.195924675130271e-68,8.402403661705668e-12,2.1064701761468548e-59,8.402403541602182e-12,1.3470453792379564e-40,4.5001073778652014e-40,1.2894346220185594e-55,1.4950642809164752e-56,2.7249289059670615e-28,5.707976622690376e-44,4.588783169564468e-10,1.3586571776866326e-11,5.4539907164711725e-14,1.0677993654049773e-21,3.954768156449604e-21,5.430780526504989e-14,2.1026548722831225e-17,6.11180215581846e-17,1.6673328443682375e-18,1.0396298444473456e-33,2.183051627909639e-30,1.9098772855360309e-28,7.928982244011208e-39,3.8701884260633644e-50,2.270691423846825e-49,4.2268789587331176e-51
1.1424338169813873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329113,0.1186699654691632,0.022821567684902348,8.467545913765079e-55,7.309474505437188e-34,7.020708073479502e-20,5.4337707012687583e-39,3.6876651129220466e-30,1.6892178649491984e-67,1.0082884403079476e-11,5.615125004031624e-59,1.0082884232221407e-11,2.6260034292331985e-40,8.920282881543315e-40,3.819373705951254e-55,4.428440415614744e-56,4.519523771693304e-28,1.3449492250879024e-43,5.506539777653446e-10,1.6303886142644242e-11,6.548527699403196e-14,1.5189800097024173e-21,5.625998629751905e-21,6.515073460201357e-14,2.600544910593562e-17,9.031821872536436e-17,2.8855880371409527e-18,2.4847748261064115e-33,3.620680730460817e-30,3.207402533425861e-28,1.6408359012175175e-38,1.2581247982343841e-49,6.7258573733694476e-49,1.374818618443934e-50
