Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53)
5.726682421324683e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996252,0.022821567693054247,0.0,1.8170211503904155e-54,1.6341290080907715e-30,4.878557666404294e-72,7.742804298141495e-46,3.467997723338678e-110,5.0542513714427144e-17,8.18831698506295e-90,5.054251371442062e-17,5.418111033794245e-61,2.1016524104974623e-60,5.013983788170404e-93,5.813702763300767e-94,2.773529468044321e-44,1.4879032348656433e-71,2.76026542643807e-15,8.172655337284182e-17,3.2717879870047026e-19,4.956726510551266e-32,1.8353909924148397e-31,3.271787974267183e-19,6.351776360460539e-28,2.306712557518512e-33,8.181286676097321e-38,4.400236935157616e-63,9.479584643584949e-46,6.131184596522768e-44,3.0414651844060198e-62,8.830097337781189e-87,1.3022894085631154e-89
1.1458340240061464e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999942,0.1186699660299597,0.022821567693054205,0.0,2.909601379216486e-53,6.540775020623761e-30,3.148298308833802e-70,6.200523128979385e-45,8.951832059374914e-108,1.0112893925658382e-16,5.248622541460255e-88,1.011289392565577e-16,8.678393799219657e-60,3.3665571093671073e-59,6.471274116937952e-91,7.50342757342215e-92,2.220509975547916e-43,5.710750150740858e-70,5.522928998336578e-15,1.6352411157050634e-16,6.546418548026146e-19,1.9839823418935974e-31,7.346347132599345e-31,6.546418497042783e-19,2.542356625512711e-27,1.8467658874852483e-32,6.597429732602072e-37,1.419861210702255e-61,7.589431613155577e-45,4.9086759276810334e-43,9.744669482389157e-61,1.1396522749805416e-84,1.6815884429723561e-87
2.2921655877535026e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999885,0.11866996602995408,0.022821567693054122,0.0,4.6572570980994104e-52,2.61716224385996e-29,2.04448537691294e-68,4.962931606804576e-44,2.32513660226122e-105,2.0230179034090301e-16,3.361712658618041e-86,2.0230179034079854e-16,1.3892967289533319e-58,5.3896239272375875e-58,8.404402220213398e-89,9.7448851948938e-90,1.7770828010708015e-42,2.4330316628547377e-68,1.1048256142129752e-14,3.271192279658303e-16,1.3095679708417064e-18,7.938513443902334e-31,2.9394957558425983e-30,1.3095679504416463e-18,1.0172664136679859e-26,1.4779631942263373e-31,5.3558582150092604e-36,4.61069894370454e-60,6.073851721662955e-44,3.928432953498719e-42,3.120195767727617e-59,1.480094324954845e-82,2.1846117862719432e-85
4.584828715248215e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999771,0.11866996602994283,0.02282156769305396,0.0,7.453127377191088e-51,1.0470355251124996e-28,1.3451296854183273e-66,3.9713507721622406e-43,6.118196347505862e-103,4.0464749250956488e-16,2.152326629671802e-84,4.046474925091469e-16,2.2234779147338664e-57,8.625904820180884e-57,1.1057919424134261e-86,1.2821632327957763e-87,1.4219361815675465e-41,1.1658112615666669e-66,2.2098910429700723e-14,6.543094607564582e-16,2.619420218259492e-18,3.175922158212131e-30,1.1759897082257742e-29,2.619420136645377e-18,4.0696688997692105e-26,1.1825778497432035e-30,4.4069757440914327e-35,1.517067980834315e-58,4.860003964420493e-43,3.143343812464324e-41,9.987562371316286e-58,1.947403671001942e-80,2.8752532701221433e-83
9.17015497023764e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995436,0.11866996602992032,0.022821567693053633,0.0,1.19262159040297e-49,4.188484629182586e-28,9.074219001395938e-65,3.177482861108821e-42,1.6504634066992033e-100,8.093388968469826e-16,1.3777548715253557e-82,8.093388968453105e-16,3.5580472501170126e-56,1.3803452225751324e-55,1.4916489719699704e-84,1.7295635751584513e-85,1.1376568607033373e-40,6.2083063502072865e-65,4.420021900478117e-14,1.308689926337634e-15,5.239124774456573e-18,1.270472140183611e-29,4.704341656462144e-29,5.2391244479688175e-18,1.6279527191033413e-25,9.461244923891868e-30,3.720286260920142e-34,5.119006973016426e-57,3.8883719537337964e-42,2.5149147554577424e-40,3.196420889562397e-56,2.626934195269391e-78,3.8802346874046957e-81
1.834080748021649e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990884,0.1186699660298753,0.022821567693052977,0.0,1.9082912413336618e-48,1.6754633592094273e-27,6.40192332386349e-63,2.542147195395532e-41,4.655378347356136e-98,1.618721705522194e-15,8.818481920367682e-81,1.618721705515505e-15,5.693261693973663e-55,2.208712396150979e-54,2.1040506441305382e-82,2.4396419077914768e-83,9.10168541252842e-40,3.5721726792945275e-63,8.840283615469609e-14,2.6174508574996657e-15,1.0478534132321594e-17,5.082094429140338e-29,1.8818132176375551e-28,1.0478532826279627e-17,6.511697237125125e-25,7.568913403349709e-29,3.287352160884155e-33,1.8069375051849885e-55,3.110844616433671e-41,2.0120288117409798e-39,1.0228747449165279e-54,3.7054311188387615e-76,5.477023873222389e-79
3.668211250017419e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998178,0.11866996602978526,0.02282156769305167,0.0,3.053342458219397e-47,6.70200044771956e-27,4.8575731528045825e-61,2.0337821198207036e-40,1.4118828926919915e-95,3.2374873228741202e-15,5.644100676209841e-79,3.2374873228473632e-15,9.10952758696908e-54,3.5340668017218783e-53,3.1913758970052266e-80,3.7003930290271293e-81,7.281518692644836e-39,2.15763756774712e-61,1.7680807045354202e-13,5.23497271982245e-15,2.0957353830133583e-17,2.0328783918703477e-28,7.527405884298355e-28,2.0957348605557053e-17,2.6044290373664973e-24,6.054567561605717e-28,3.1274426144338755e-32,6.862148444730403e-54,2.4887337683922073e-40,1.609663645159978e-38,3.27294912383451e-53,5.620313041903701e-74,8.315899059432706e-77
7.336472254008958e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767996357,0.1186699660296052,0.022821567693049053,0.0,4.885406271198518e-46,2.680835973783987e-26,4.081633439122252e-59,1.6270514399496616e-39,4.740838924902274e-93,6.475018557583986e-15,3.612311546911326e-77,6.475018557476957e-15,1.4575491214707895e-52,5.654605037082258e-52,5.359737628362349e-78,6.214603407740517e-79,5.825280135685257e-38,1.3395268522414137e-59,3.536185390472981e-13,1.0470016444462896e-14,4.191499715567367e-17,8.131590375025777e-28,3.010992877474728e-27,4.1914976254735825e-17,1.041540008057245e-23,4.842580857900829e-27,3.2977210297680227e-31,2.886735096777343e-52,1.9910090487915465e-39,1.2877500204605778e-37,1.0471231929226814e-51,9.439001488995007e-72,1.3984235636624619e-74
1.4672994261992038e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992716,0.11866996602924505,0.022821567693043818,0.0,7.816687614879184e-45,1.0723466584164164e-25,3.856538258674382e-57,1.3016514469531805e-38,1.7899771569984509e-90,1.2950081027027773e-14,2.311907257452362e-75,1.295008102659966e-14,2.3320983509319642e-51,9.047435633003767e-51,1.0121604402095948e-75,1.1735976664260292e-76,4.660245438326906e-37,8.437771922759485e-58,7.072394762190678e-13,2.0940103893723312e-14,8.383029953910529e-17,3.2526479647045146e-27,1.2044031923547389e-26,8.383021591559508e-17,4.1642448372772474e-23,3.872279727187813e-26,3.9105170762583386e-30,1.3655865099249315e-50,1.5928141385944732e-38,1.0302122400880496e-36,3.349286908699706e-50,1.7825094519397147e-69,2.644377925018053e-72
2.93460382779582e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985432,0.11866996602852478,0.022821567693033347,0.0,1.250670116130517e-43,4.289451988991833e-25,4.058734872922504e-55,1.041325271219865e-37,7.529150570312254e-88,2.5900205966011558e-14,1.4796295502659746e-73,2.5900205964299105e-14,3.7313731359705594e-50,1.4475916030229415e-49,2.1292953502846737e-73,2.4689128695493978e-74,3.728197293791471e-36,5.353278749444461e-56,1.4144813504996363e-12,4.188027879216221e-14,1.6766096733675655e-16,1.3010587113310903e-26,4.817624344868086e-26,1.676606326873669e-16,1.6641550723479709e-22,3.094943905983175e-25,5.161392180546763e-29,7.193775296863496e-49,1.2742510081145914e-37,8.241820019159482e-36,1.0707928645203304e-48,3.749888067434824e-67,5.5690785922398367e-70
5.869212630989052e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970865,0.11866996602708423,0.022821567693012405,0.0,2.001062956126235e-42,1.715826421744562e-24,4.628049477882835e-53,8.330618554727449e-37,3.432205413250034e-85,5.1800455844364e-14,9.469657463952858e-72,5.180045583751418e-14,5.970209538432145e-49,2.3161368729581965e-48,4.854149584033248e-71,5.628374312352179e-72,2.982546070295178e-35,3.406457991043656e-54,2.8289650988088896e-12,8.376062858871232e-14,3.353225558644929e-16,5.204211196471732e-26,1.927051647193711e-25,3.353212160314971e-16,6.644284070060056e-22,2.4713479561328337e-24,7.373081325907491e-28,4.1044502999967863e-47,1.0193957852793514e-36,6.593621636947982e-35,3.420262881104853e-47,8.548607684215771e-65,1.2705064530372616e-67
1.1738430237375515e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767941731,0.11866996602420313,0.022821567692970526,0.0,3.2016635613747347e-41,6.863655807126956e-24,5.547088576421149e-51,6.66450128626854e-36,1.6449794063147046e-82,1.0360095560260831e-13,6.060589647505108e-70,1.0360095557520904e-13,9.552344962262831e-48,3.7057753614017477e-47,1.1633676434557201e-68,1.3489216219359435e-69,2.386012723505523e-34,2.16795129175789e-52,5.657932594419865e-12,1.6752132818050174e-13,6.706467510810499e-16,2.0816615893589957e-25,7.708207160504888e-25,6.706413819250928e-16,2.6478906585933248e-21,1.9697396158629525e-23,1.1060832966307586e-26,2.460815233678395e-45,8.155067797111548e-36,5.275149317730751e-34,1.0904846913149939e-45,2.048796755249567e-62,3.046189273618821e-65
2.3476865450148443e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767883463,0.11866996601844092,0.022821567692886766,0.0,5.1225366560551165e-40,2.7457369559711643e-23,6.824061634994776e-49,5.331603427600925e-35,8.093345278334879e-80,2.0720195512525473e-13,3.87877995832096e-68,2.072019550156576e-13,1.5283758689228114e-46,5.929090852469031e-46,2.862055245833213e-66,3.318544034953197e-67,1.908769443921805e-33,1.3761296931199695e-50,1.1315867581611683e-11,3.3504272735883725e-13,1.3412992649812962e-15,8.326455308848937e-25,3.083280381140504e-24,1.3412777105575422e-15,1.051377671733395e-20,1.564165407040274e-22,1.701995097104127e-25,1.5139822169431538e-43,6.523889407956494e-35,4.220514020916908e-33,3.4642024195802285e-44,5.040333124544971e-60,7.495304451508413e-63
4.69537358756943e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767766927,0.11866996600691651,0.022821567692719244,0.0,8.195653656493024e-39,1.098509517698387e-22,8.470318740187467e-47,4.26528341606474e-34,4.018106781331665e-77,4.1440395419517854e-13,2.4824196742059827e-66,4.1440395375679033e-13,2.4454016067235625e-45,9.486058196872952e-45,7.104757522053789e-64,8.237937759468038e-65,1.526949534247849e-32,8.677555718529088e-49,2.2631737539874796e-11,6.700855256945353e-13,2.6826211840127733e-15,3.330427707233445e-24,1.2333095779253569e-23,2.682534355394955e-15,4.1445431115065583e-20,1.2330970126374378e-21,2.64132282724242e-24,9.396783865447923e-42,5.218844913482818e-34,3.377028286436814e-32,1.0926386145308216e-42,1.2512069577205787e-57,1.8605714571629987e-60
9.390747672678601e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767533855,0.11866996598386768,0.0228215676923842,0.0,1.3111746136880933e-37,4.395686925980349e-22,1.0458092563977379e-44,3.41222654574302e-33,1.984490002624248e-74,8.288079524335456e-13,1.5887483346883846e-64,8.288079506799976e-13,3.9126417086665914e-44,1.5176064230721283e-43,1.7544535660761152e-61,2.0342787944224682e-62,1.2214536671519915e-31,5.397951164996306e-47,4.526347739191894e-11,1.3401711222820414e-12,5.365335618016545e-15,1.3320472478504403e-23,4.933216539413274e-23,5.364983596891383e-15,1.610973532616476e-19,9.58424913272625e-21,4.0759676128983306e-23,5.800737421631609e-40,4.174648242920741e-33,2.7025713804352814e-31,3.398508524920692e-41,3.089719780797915e-55,4.593467761287793e-58
1.8781495842896944e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767067711,0.11866996593777003,0.022821567691714114,0.0,2.0974632672416136e-36,1.7594941420968215e-21,1.2637220570852852e-42,2.7297804310787013e-32,9.593281662467286e-72,1.6576159493043395e-12,1.016798318027906e-62,1.6576159422901805e-12,6.260222731512579e-43,2.427658208389457e-42,4.240436730853039e-59,4.916747177887422e-60,9.769933046046062e-31,3.27112075633857e-45,9.052695683807886e-11,2.680342315121499e-12,1.0731069026303027e-14,5.327197937084529e-23,1.9732689629215939e-22,1.0729625899420026e-14,6.097404163084584e-19,7.251508737350843e-20,6.153380902820588e-22,3.504088646138185e-38,3.3390340081459157e-32,2.163463960234504e-30,1.0294178558559606e-39,7.467624159501769e-53,1.1095828715509272e-55
3.756299218333363e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661354236,0.11866996584557472,0.022821567690373943,0.0,3.354610097314254e-35,7.04638689475665e-21,1.4604946830738633e-40,2.183822853752559e-31,4.4361076707112586e-69,3.3152319446220014e-12,6.507500429269371e-61,3.3152319165656223e-12,1.0016342568719018e-41,3.8826159283224484e-41,9.803330240502955e-57,1.1366802589311893e-57,7.813233203671181e-30,1.890075344153561e-43,1.810539146986852e-10,5.360684699458244e-12,2.1463903355377864e-14,2.1300866199775457e-22,7.892934162032788e-22,2.1457885880610692e-14,2.199947915651396e-18,5.225069561418236e-19,8.879491842959862e-21,2.024083134886965e-36,2.670132253297356e-31,1.7327216560889475e-29,2.971783418451699e-38,1.7263736496232447e-50,2.5621874060673344e-53
5.634448852377032e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765203136,0.11866996575337942,0.022821567689033772,0.0,1.2344911294790604e-34,1.4984526778738285e-20,9.273970000256799e-40,6.483221524165276e-31,3.684896242417614e-68,4.972847941515736e-12,3.69476434357563e-60,4.972847881896139e-12,3.789383350044942e-41,1.479976266836273e-40,7.178418320192081e-56,8.323245860111762e-57,2.233650890588825e-29,1.025153083879782e-42,2.715808715275781e-10,8.041027082452821e-12,3.2198231446294366e-14,4.525270574575061e-22,1.6772276859558317e-21,3.2185121335912764e-14,4.3635409798099186e-18,1.4091697578281236e-18,3.115590463697782e-20,1.0923121949465216e-35,7.633111645016688e-31,4.95737637393189e-29,1.3378521019563836e-37,1.2641162931901765e-49,1.885305024285031e-52
7.5125984864207e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642708485,0.11866996566118411,0.0228215676876936,0.0,3.1304296970796117e-34,2.557739352634384e-20,3.7789419910202076e-39,1.4126592468827925e-30,1.8330070951853353e-67,6.630463939985214e-12,1.4209306995475744e-59,6.630463838281738e-12,9.863737076908475e-41,3.981131782632528e-40,3.243435719522224e-55,3.760694475334883e-56,4.7105645836624114e-29,3.617690906213346e-42,3.621078273247576e-10,1.0721369464105334e-11,4.293416032279273e-14,7.7177524428769365e-22,2.861120397568254e-21,4.2911332363300774e-14,7.001590953871897e-18,2.8230091392200763e-18,7.576978736914577e-20,3.9864173671758764e-35,1.6097004638112784e-30,1.0461604886064379e-28,4.148169256259932e-37,5.711635764944234e-49,9.40514084239113e-52
1.1268897754508037e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727624062733,0.11866996547679351,0.02282156768501326,0.0,1.0944392116445766e-33,5.300213429429779e-20,2.9836872210086333e-38,4.10051037599236e-30,1.920312083379553e-66,9.945695940621583e-12,1.0814386173179182e-58,9.94569573005978e-12,3.6198479943597027e-40,1.6094697388722352e-39,2.959843196555144e-54,3.431832752964884e-55,1.2862138674555596e-28,2.189132896476929e-41,5.431617364977484e-10,1.6082054224260853e-11,6.441004695177675e-14,1.5972316626670041e-21,5.9234732913138726e-21,6.43613504523624e-14,1.314875770563746e-17,7.099988271288554e-18,2.4752419583496524e-19,2.6996326466855323e-34,4.3950277652127026e-30,2.8594600712454656e-28,2.0978754692259088e-36,5.2121340390786624e-48,1.346356341988728e-50
1.5025197022595373e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760541698,0.11866996529240291,0.022821567682332917,0.0,2.7340972969762758e-33,9.021024180399427e-20,1.2071637258158475e-37,8.967346990443085e-30,9.514744036266242e-66,1.3260927947051139e-11,4.0835059483973144e-58,1.3260927588944205e-11,9.38652761850048e-40,4.358162726626719e-39,1.3355975791419355e-53,1.548568104343335e-54,2.6904709171247504e-28,7.692924074235046e-41,7.242156418767611e-10,2.1442738979481552e-11,8.589249942500257e-14,2.7154522049420784e-21,1.0074093613321465e-20,8.5807602168339e-14,2.0443722845620544e-17,1.3827825536140131e-17,5.853162356273507e-19,9.559171323750377e-34,9.192967746165336e-30,5.98643658595118e-28,6.400838743329536e-36,2.3518926565166705e-47,6.579907178293776e-50
1.878149629068271e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758677123,0.11866996510801231,0.022821567679652575,0.0,5.799350741162452e-33,1.3791294703580815e-19,3.855382726691076e-37,1.6823950408802055e-29,3.700924465464195e-65,1.657615995968658e-11,1.2490607836967117e-57,1.657615941258549e-11,2.0523404033083217e-39,9.787072857822621e-39,4.732688943671899e-53,5.48731203153903e-54,4.896569249358249e-28,2.1678088331382614e-40,9.052695431907972e-10,2.6803423729415298e-11,1.0738241401500658e-13,4.147002309710025e-21,1.539065254184776e-20,1.0724981913922944e-13,2.861509064690769e-17,2.345907789130105e-17,1.1762379214915476e-18,2.7285467834802657e-33,1.6730078271972915e-29,1.0903904411180763e-27,1.585955070210863e-35,8.333824565608499e-47,2.5285496325653933e-49
2.629409482685738e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072754947972,0.11866996473923114,0.02282156767429189,0.0,2.1230433976599195e-32,2.6550916259809636e-19,4.125979285270444e-36,4.6033303633539997e-29,1.0090338597640255e-63,2.3206624003957338e-11,1.1053467880962468e-56,2.3206622951925073e-11,7.894189965877414e-39,3.7912750316791e-38,7.975052086939375e-52,9.246322890387463e-53,1.2918807117660873e-27,1.5172094652852835e-39,1.2673773333686024e-09,3.752479321309219e-11,1.503870111829627e-13,7.96743087443463e-21,2.959440215375653e-20,1.5012189984170334e-13,4.6279956085737465e-17,5.2412287153808113e-17,3.692988141063927e-18,1.898747139951112e-32,4.4133682553394147e-29,2.8821993035018577e-27,7.413342272732648e-35,1.4042242580454723e-45,4.7897469969062275e-48
3.3806693363032052e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072751218821,0.11866996437044998,0.022821567668931207,0.0,5.509254505604494e-32,4.358130503193264e-19,1.8628012198725115e-35,9.704363576743297e-29,6.592610448392226e-63,2.9837088073416806e-11,4.568334591262866e-56,2.9837086348124055e-11,2.096894224499139e-38,1.0079698037560632e-37,4.367762438334052e-51,5.063933442939141e-52,2.6765989599398806e-27,5.5784991771962016e-39,1.6294851070363846e-09,4.824616267530114e-11,1.934255425133266e-13,1.305524568391129e-20,4.853270745180015e-20,1.9297760318389333e-13,6.512150399168297e-17,9.426730653648812e-17,8.501322318855995e-18,6.948974634413602e-32,9.142781300598782e-29,5.980441489371692e-27,2.176872306092256e-34,7.690360062577657e-45,2.609704993424141e-47
