Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53)
5.726682421324683e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996252,0.022821567693054247,0.0,1.8178706059805907e-54,1.6341289542349097e-30,3.405177608690267e-72,7.792374061109025e-46,2.420579452734298e-110,5.054251371442764e-17,8.240738939234537e-90,5.054251371442062e-17,5.452798011450922e-61,6.237917329559327e-60,3.4996615804881934e-93,4.057849618322467e-94,5.728203866730063e-44,1.809416055614045e-71,2.76026542643807e-15,8.172655337284182e-17,3.271787985072704e-19,4.95672653960016e-32,1.835390992414855e-31,3.271787976194207e-19,9.47958469544276e-46,4.4198015644926975e-28,1.1168841127741768e-33,2.76513415037788e-38,1.487130564784138e-63,6.13118440790831e-44,6.281583037468062e-62,6.163233410908397e-87,6.323698200211151e-90
1.1458340240061464e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999942,0.1186699660299597,0.022821567693054205,0.0,2.910961799248257e-53,6.54077458945109e-30,2.2041574974126632e-70,6.240219142140939e-45,6.267052648124106e-108,1.011289392565858e-16,5.282224446521604e-88,1.011289392565577e-16,8.733953245953676e-60,9.992282719061019e-59,4.5305017664324774e-91,5.2531064611699964e-92,4.586046063034306e-43,7.746530374889847e-70,5.522928998336578e-15,1.6352411157050634e-16,6.546418540293069e-19,1.9839823651503752e-31,7.346347132599469e-31,6.5464185047559e-19,7.589431696195642e-45,1.769067985767428e-27,8.94184063399028e-33,2.2367572387438814e-37,4.813351165906044e-62,4.908675625653299e-43,2.0125830477192878e-60,7.978639989000439e-85,8.19043331117202e-88
2.2921655877535026e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999885,0.11866996602995408,0.022821567693054122,0.0,4.6594348405868374e-52,2.617161898793483e-29,1.4398633878787032e-68,4.994704506236815e-44,1.6374049147351463e-105,2.0230179034091098e-16,3.383234486180886e-86,2.0230179034079854e-16,1.3981910657599122e-58,1.599695028023968e-57,5.9186723123147625e-89,6.862687039298329e-90,3.6702306057868505e-42,3.728906753133593e-68,1.1048256142129752e-14,3.271192279658303e-16,1.30956796774743e-18,7.938513630027237e-31,2.939495755842697e-30,1.3095679535278978e-18,6.073851854581135e-44,7.07854046095392e-27,7.156152658330461e-32,1.8268490274128983e-36,1.572382904926657e-60,3.928432470061312e-42,6.444206113226657e-59,1.0423338949266954e-82,1.0703891281010987e-85
4.584828715248215e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999771,0.11866996602994283,0.02282156769305396,0.0,7.456612740110325e-51,1.0470352490112153e-28,9.580594652077285e-67,3.996775528727303e-43,4.3570861582212126e-103,4.046474925095967e-16,2.166105916310901e-84,4.046474925091469e-16,2.237712714925179e-57,2.5602560734260635e-56,7.875254803993818e-87,9.131339966668791e-88,2.9367420607122564e-41,1.9929175627302954e-66,2.2098910429700723e-14,6.543094607564582e-16,2.6194202058800675e-18,3.1759223071403224e-30,1.1759897082258535e-29,2.619420148992392e-18,4.8600041771328404e-43,2.831848467096464e-26,5.725949455064513e-31,1.520588566093747e-35,5.232660922994367e-59,3.1433430388188083e-41,2.0627606978106677e-57,1.3869064809701487e-80,1.4247941120589722e-83
9.17015497023764e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995436,0.11866996602992032,0.022821567693053633,0.0,1.1931793643490777e-49,4.188482420231783e-28,6.5967037302849605e-65,3.1978252413008486e-42,1.1995698348633564e-100,8.093388968471099e-16,1.386575316720446e-82,8.093388968453105e-16,3.580826019703431e-56,4.097004879398491e-55,1.084223590440565e-84,1.257154776084356e-85,2.3496166304947497e-40,1.1494520425709271e-64,4.420021900478117e-14,1.308689926337634e-15,5.239124724932408e-18,1.2704722593374613e-29,4.704341656462777e-29,5.239124497360898e-18,3.8883722941081275e-42,1.1328086613025458e-25,4.5810986011996586e-30,1.3107232865264927e-34,1.802395133302233e-57,2.514913517536518e-40,6.601715930465376e-56,1.9094197620009069e-78,1.9626922278698936e-81
1.834080748021649e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990884,0.1186699660298753,0.022821567693052977,0.0,1.9091838935530475e-48,1.6754615920756135e-27,4.816359893974374e-63,2.558422129296636e-41,3.501122671119964e-98,1.6187217055227027e-15,8.874938214832502e-81,1.618721705515505e-15,5.729710196271067e-55,6.555683468501535e-54,1.582560834427924e-82,1.834975666610933e-83,1.879782386190753e-39,6.9529586754878e-63,8.840283615469609e-14,2.6174508574996657e-15,1.0478533934197367e-17,5.082095382416156e-29,1.8818132176380623e-28,1.0478533023855978e-17,3.1108451610601536e-41,4.531235700631306e-25,3.664899407466902e-29,1.1992454890916576e-33,6.585309637949189e-56,2.012026831086372e-39,2.1126248597780245e-54,2.7870385058035393e-76,2.86727141429699e-79
3.668211250017419e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998178,0.11866996602978526,0.02282156769305167,0.0,3.054771260731791e-47,6.701986312084732e-27,3.843027056084073e-61,2.046802478386939e-40,1.1164552638192287e-95,3.237487322876156e-15,5.68023444597441e-79,3.2374873228473632e-15,9.167847165430998e-54,1.048947247173408e-52,2.524009077650641e-80,2.926582733446251e-81,1.5038613574382117e-38,4.320491820519553e-61,1.7680807045354202e-13,5.23497271982245e-15,2.095735303746452e-17,2.0328791545087204e-28,7.527405884302412e-28,2.0957349395878445e-17,2.4887346398162637e-40,1.8123845064656183e-24,2.931743605996775e-28,1.2003829178449718e-32,2.630345705408154e-54,1.6096604764162575e-38,6.760102759089154e-53,4.445017320070887e-74,4.5784266019142e-77
7.336472254008958e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767996357,0.1186699660296052,0.022821567693049053,0.0,4.8876940434588636e-46,2.6808246679749257e-26,3.432728581836528e-59,1.6374678906373566e-39,3.985011844018665e-93,6.475018557592127e-15,3.635437715181471e-77,6.475018557476957e-15,1.4668804113538697e-52,1.6783453906267592e-51,4.5060376803404095e-78,5.224740288642824e-79,1.2031029692387302e-37,2.723374972154912e-59,3.536185390472981e-13,1.0470016444462896e-14,4.191499398371719e-17,8.131596476198759e-28,3.0109928774779736e-27,4.1914979416052996e-17,1.991010443086185e-39,7.248438827140828e-24,2.3450299813959152e-27,1.345770594986981e-31,1.1763503597439622e-52,1.2877449516353242e-37,2.1629179307046392e-51,7.935555678954907e-72,8.184838518391431e-75
1.4672994261992038e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992716,0.11866996602924505,0.022821567693043818,0.0,7.820353372500669e-45,1.0723376182452863e-25,3.442004336165959e-57,1.309984671844206e-38,1.5968391577128677e-90,1.2950081027060337e-14,2.326708180881603e-75,1.295008102659966e-14,2.3470285385084674e-51,2.6853747997885596e-50,9.030871359378483e-76,1.0471274248627672e-76,9.624874546701156e-37,1.7291819106870024e-57,7.072394762190678e-13,2.0940103893723312e-14,8.383028684124508e-17,3.2526528456622114e-27,1.204403192357335e-26,8.383022856092346e-17,1.5928163694752728e-38,2.8984523413972975e-23,1.8754070100267196e-26,1.6930513584838028e-30,5.904934918051293e-51,1.0302041338468362e-36,6.919122547824347e-50,1.5904211346372168e-69,1.642411611322965e-72
2.93460382779582e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985432,0.11866996602852478,0.022821567693033347,0.0,1.2512583339529272e-43,4.289379739786347e-25,3.795016650688693e-55,1.047991874959511e-37,7.037644397393976e-88,2.5900205966141828e-14,1.4891021948537482e-73,2.5900205964299105e-14,3.7552615283814414e-50,4.2966121025372385e-49,1.9905102986022452e-73,2.3079919338013714e-74,7.699912369384874e-36,1.1017290668337404e-55,1.4144813504996363e-12,4.188027879216221e-14,1.676609164655388e-16,1.301062616093472e-26,4.817624344888855e-26,1.6766068326877234e-16,1.2742545775199312e-37,1.1586342128593738e-22,1.4993259741073756e-25,2.339775400918833e-29,3.2582427694373142e-49,8.241690444503728e-36,2.2126709833893302e-48,3.5054746237970844e-67,3.623359399489867e-70
5.869212630989052e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970865,0.11866996602708423,0.022821567693012405,0.0,2.0020095285580127e-42,1.7157687377787013e-24,4.462826479574176e-53,8.383951449398057e-37,3.3090089158597464e-85,5.180045584488507e-14,9.530282526982877e-72,5.180045583751418e-14,6.0084310186073846e-49,6.874572287905269e-48,4.6802270475832275e-71,5.426711565960123e-72,6.159922852113259e-35,7.028357982786338e-54,2.8289650988088896e-12,8.376062858871232e-14,3.353223517434657e-16,5.204242434362949e-26,1.9270516472103263e-25,3.3532141835708207e-16,1.0194014962866259e-36,4.62855620091859e-22,1.1978588603534905e-24,3.4452938226691037e-28,1.916892817642234e-47,6.59341471804507e-35,7.071243605835942e-47,8.242313964938189e-65,8.524266476441461e-68
1.1738430237375515e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767941731,0.11866996602420313,0.022821567692970526,0.0,3.2031954292575373e-41,6.8631961726853e-24,5.449772177076488e-51,6.707167579020028e-36,1.6159321683450925e-82,1.0360095560469265e-13,6.099389688595723e-70,1.0360095557520904e-13,9.61349930355563e-48,1.0999255553968012e-46,1.142869119910608e-68,1.3251536396109602e-69,4.927916046601151e-34,4.482116514658829e-52,5.657932594419865e-12,1.6752132818050174e-13,6.706459295392801e-16,2.081686579305479e-25,7.708207160637814e-25,6.706421912256109e-16,8.155159171762287e-36,1.84665169494803e-21,9.557309334613267e-24,5.2640395166463044e-27,1.1707764027195955e-45,5.274819523109735e-34,2.2568563721370895e-45,2.0126969818071065e-62,2.0821542649249228e-65
2.3476865450148443e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767883463,0.11866996601844092,0.022821567692886766,0.0,5.1250431647890145e-40,2.745372156668852e-23,6.7822808131821e-49,5.365736374390025e-35,8.043225944165394e-80,2.0720195513359204e-13,3.9036119294322745e-68,2.072019550156576e-13,1.5381605393412885e-46,1.7598586577370152e-45,2.8443983435391664e-66,3.298070912683999e-67,3.94229287534238e-33,2.8522945374433497e-50,1.1315867581611683e-11,3.350427273588372e-13,1.3412959389256555e-15,8.326655221924855e-25,3.0832803812468448e-24,1.3412809477419269e-15,6.524035602259746e-35,7.34870758179925e-21,7.605227838888641e-23,8.19276188686754e-26,7.286327445765457e-44,4.219990388667273e-33,7.184166318934354e-44,5.009237754304399e-60,5.182630069562247e-63
4.69537358756943e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767766927,0.11866996600691651,0.022821567692719244,0.0,8.199841712631326e-39,1.098222231704437e-22,8.493701654112389e-47,4.292589613382069e-34,4.028982334970726e-77,4.1440395422852774e-13,2.4983120471106806e-66,4.1440395375679033e-13,2.4610569895483896e-45,2.815700318256882e-44,7.124115127988436e-64,8.260382827283434e-65,3.1537686087167767e-32,1.806248154140497e-48,2.2631737539874796e-11,6.700855256945351e-13,2.6826075680680316e-15,3.3305876267681235e-24,1.2333095780104674e-23,2.682547303984547e-15,5.219078807151762e-34,2.9095938730820745e-20,6.020092562425319e-22,1.2827180569548592e-24,4.562700036193927e-42,3.37620312747373e-32,2.2750897781908744e-42,1.254615993658887e-57,1.2979690958727034e-60
9.390747672678601e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767533855,0.11866996598386768,0.0228215676923842,0.0,1.3119015371002787e-37,4.393458446475009e-22,1.0593577998567279e-44,3.434071239312328e-33,2.010076001496181e-74,8.288079525669426e-13,1.598919334260142e-64,8.288079506799975e-13,3.937690023729233e-44,4.50487012497666e-43,1.7771099678852847e-61,2.06054876257186e-62,2.5229090854674096e-31,1.132466726537915e-46,4.526347739191894e-11,1.3401711222820402e-12,5.365278782203191e-15,1.3321751674441688e-23,4.933216540093887e-23,5.365035390053554e-15,4.175022421592855e-33,1.1405947117731297e-19,4.716335392980605e-21,1.9996372946266193e-23,2.8452685764598105e-40,2.701289948146726e-31,7.131792035742819e-41,3.129619347005315e-55,3.237006924605845e-58
1.8781495842896944e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767067711,0.11866996593777003,0.022821567691714114,0.0,2.0988081387962338e-36,1.7578141688822806e-21,1.3000891380645934e-42,2.747255759838632e-32,9.868411136198448e-72,1.6576159498379278e-12,1.0233076034328056e-62,1.6576159422901803e-12,6.300299075788845e-43,7.207009301919578e-42,4.362188638178807e-59,5.05791739276063e-60,2.0181577265394657e-30,6.963623929374203e-45,9.052695683807886e-11,2.680342315121489e-12,1.073082441953315e-14,5.328221030627553e-23,1.9732689634660532e-22,1.0729833062477301e-14,3.339632526929549e-32,4.386482932118661e-19,3.621925887550378e-20,3.066442688533939e-22,1.7456877665769405e-38,2.1615281742935804e-30,2.192134617236585e-39,7.682035454497834e-53,7.941265056043399e-56
3.756299218333363e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661354236,0.11866996584557472,0.022821567690373943,0.0,3.3573431524815264e-35,7.034353746818125e-21,1.5419091991407371e-40,2.1978024337120203e-31,4.682618940977988e-69,3.3152319467563535e-12,6.549157874662932e-61,3.315231916565619e-12,1.0080461641760203e-41,1.1528711029666224e-40,1.034866547060532e-56,1.1999109971395199e-57,1.6142548700350675e-29,4.12900149075671e-43,1.810539146986852e-10,5.360684699458164e-12,2.1462809455991302e-14,2.130904673324985e-22,7.892934166388361e-22,2.1458714456069092e-14,2.6710893479884976e-31,1.6281143411291028e-18,2.6796778761016324e-19,4.542423919412795e-21,1.034899467053974e-36,1.7299385563349224e-29,6.495250387594519e-38,1.8224075902973e-50,1.8817922717541828e-53
5.634448852377032e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765203136,0.11866996575337942,0.022821567689033772,0.0,1.2356072585889538e-34,1.4952171793392954e-20,9.859669504814206e-40,6.524722249163348e-31,3.9109192325192865e-68,4.972847946051235e-12,3.718415828283917e-60,4.972847881896133e-12,3.8136403376145427e-41,4.394913121062229e-40,7.624393105716e-56,8.840345643854795e-57,4.615314490773449e-29,2.257702607585454e-42,2.715808715275781e-10,8.041027082452614e-12,3.2195760314856997e-14,4.5276090038599635e-22,1.6772276871996607e-21,3.218688194600459e-14,7.636633441855312e-31,3.2894299293622418e-18,7.331636878212291e-19,1.6127439971240037e-20,5.630190948205328e-36,4.947630514558682e-29,2.951828018156001e-37,1.3426523143551847e-49,1.3930464889758247e-52
7.5125984864207e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642708485,0.11866996566118411,0.0228215676876936,0.0,3.1335290059447338e-34,2.5512731642411892e-20,4.045672497385434e-39,1.421701769843441e-30,1.956239022380348e-67,6.6304639477222405e-12,1.430026423883181e-59,6.630463838281723e-12,9.926876394499059e-41,1.1823513978467315e-39,3.466298062735512e-55,4.019098704469869e-56,9.734182687513064e-29,8.032885897302271e-42,3.621078273247576e-10,1.0721369464104893e-11,4.292974119893724e-14,7.722683544998672e-22,2.8611204001919984e-21,4.2914335579877716e-14,1.610593450711493e-30,5.3628201660306056e-18,1.4869770038424894e-18,3.961911789894911e-20,2.0710775320507653e-35,1.0437943856137638e-28,9.240804609486175e-37,6.104093149812007e-49,6.99225853315134e-52
1.1268897754508037e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727624062733,0.11866996547679351,0.02282156768501326,0.0,1.0956934679740849e-33,5.2840036504814535e-20,3.2418390619337036e-38,4.126756429488009e-30,2.0742587984200144e-66,9.945695956640112e-12,1.0883608583738217e-58,9.945695730059732e-12,3.6430181054840023e-40,4.7810235341423414e-39,3.2055928092845217e-54,3.716770771203298e-55,2.6583196288184264e-28,4.945475574507626e-41,5.431617364977484e-10,1.608205422425957e-11,6.440029351480978e-14,1.598577898806444e-21,5.923473298484661e-21,6.436756761877906e-14,4.3981493041711144e-30,1.0320159382199828e-17,3.811437143335118e-18,1.3148871625264106e-19,1.425923544166794e-34,2.8517500328492146e-28,4.766831282240432e-36,5.644887609764693e-48,1.0163051443598953e-50
1.5025197022595373e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072760541698,0.11866996529240291,0.022821567682332917,0.0,2.7375666717885145e-33,8.989529417104224e-20,1.3222577975198465e-37,9.024741189837286e-30,1.0348671437917937e-65,1.3260927974294457e-11,4.1096436153862425e-58,1.3260927588944097e-11,9.44660704468817e-40,1.2948213877028871e-38,1.4573413306789435e-53,1.689724871753921e-54,5.5613747578905e-28,1.7562112480514026e-40,7.242156418767611e-10,2.144273897947882e-11,8.58750747183118e-14,2.7182678667342723e-21,1.007409362832854e-20,8.581817494966863e-14,9.200764984191866e-30,1.6398619760271914e-17,7.543373933943111e-18,3.1484629362002505e-19,5.093323595799847e-34,5.96823844347511e-28,1.4714728269769797e-35,2.566275422900591e-47,5.001607823821168e-50
1.878149629068271e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758677123,0.11866996510801231,0.022821567679652575,0.0,5.8074062627941746e-33,1.3737959343574826e-19,4.2565752252472286e-37,1.6931624048809846e-29,4.0514391915250006e-65,1.65761600013082e-11,1.2570555226547665e-57,1.6576159412585284e-11,2.065476097480027e-39,2.908243544501079e-38,5.2007304793255375e-53,6.029982981477823e-54,1.0122939037154576e-27,4.998285942849491e-40,9.052695431907972e-10,2.6803423729410267e-11,1.0735468511993131e-13,4.152126051725476e-21,1.539065256917038e-20,1.072659704114648e-13,1.6746615288928712e-29,2.3423467211161518e-17,1.2993739579716188e-17,6.403058280050572e-19,1.4674587420067424e-33,1.0867390279796557e-27,3.689244037287689e-35,9.158005292810477e-47,1.9358506966812554e-49
2.629409482685738e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727549479727,0.11866996473923114,0.02282156767429189,0.0,2.1267611620539677e-32,2.6431839251398947e-19,4.719405937961865e-36,4.63278789284432e-29,1.1484355269683336e-63,2.320662408399421e-11,1.1124206908918747e-56,2.3206622951924498e-11,7.944709293097757e-39,1.1271559551607612e-37,9.094326397141762e-52,1.0544014412027544e-52,2.6717952130090735e-27,3.624843602829189e-39,1.2673773333686024e-09,3.752479321307877e-11,1.5033018164662846e-13,7.980944206937485e-21,2.959440222590226e-20,1.501529512575488e-13,4.4194201238812557e-29,3.922737154937312e-17,2.9955173335318345e-17,2.071233801445884e-18,1.0566224717425989e-32,2.8707543561917737e-27,1.7850909507901102e-34,1.6013029134204505e-45,3.8164071914652455e-48
3.3806693363032052e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727512188224,0.11866996437044998,0.022821567668931207,0.0,5.520513767428515e-32,4.336669360686074e-19,2.1668277560408772e-35,9.766456234748141e-29,7.60766933058874e-63,2.983708820467698e-11,4.597568357898244e-56,2.983708634812279e-11,2.1103121077368193e-38,2.9979304119179806e-37,5.0573256573592674e-51,5.863405034602632e-52,5.5375039450910794e-27,1.359332547277708e-38,1.6294851070363846e-09,4.824616267527327e-11,1.9332819869378214e-13,1.3083234392761288e-20,4.853270760137769e-20,1.9302851641281235e-13,9.158481478667861e-29,5.675266330248076e-17,5.5219779152618764e-17,4.8732012918715676e-18,3.938883800791692e-32,5.954082927447176e-27,5.3566054811538195e-34,8.904484098918368e-45,2.1101530413366952e-47
