Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,6.344239163550316e-98,1.9189242703097055e-54,1.6795236098835238e-30,1.5647229272869015e-71,8.024671775354231e-46,1.1432359283509723e-109,5.123968476819947e-17,8.84244723793906e-90,5.123968476819354e-17,5.692807623048222e-61,3.621552569959062e-61,1.6303710129674584e-92,1.8904114699436145e-93,1.3992524609237164e-44,1.3073752784945155e-71,2.7983398516025134e-15,8.285386943112332e-17,3.3169182420096887e-19,5.094413294751776e-32,1.886374075523183e-31,3.316918203229431e-19,1.9376260887506998e-27,2.117370205392101e-32,2.2183366830510852e-36,1.2263484893347923e-61,9.877297589286025e-46,6.38842412237552e-44,3.697179604497415e-63,2.8712367947843944e-86,1.2586397738636757e-88,5.617212459879596e-88
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,1.6308099893777366e-95,3.072779022056096e-53,6.722480263176149e-30,1.0051029910742556e-69,6.426245715419436e-45,2.937442098922578e-107,1.0252388707312241e-16,5.667912952076e-88,1.0252388707309867e-16,9.118385737857957e-60,5.801227312494073e-60,2.09454540180122e-90,2.4286206143607493e-91,1.120252749266038e-43,4.304643935702661e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718293715647e-19,2.039092911811412e-31,7.550412330612682e-31,6.636718138492705e-19,7.755469139957354e-27,1.695165871951638e-31,1.7804154466321617e-35,3.93873429113326e-60,7.907843700268856e-45,5.114630023917395e-43,1.184545908477928e-61,3.6886915760752605e-84,1.6176868392797702e-86,7.21961193459568e-86
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,4.198592066462184e-93,4.918447412538292e-52,2.6898748380016395e-29,6.467738243247913e-68,5.143601162618148e-44,7.560703976045716e-105,2.050922916829697e-16,3.630265763814839e-86,2.050922916828747e-16,1.4597336526054569e-58,9.287361408122604e-59,2.6956013633730653e-88,3.1255436292432396e-89,8.965426272821538e-43,1.4527605419184649e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318513738601e-18,8.1590273005562e-31,3.021148415635542e-30,1.3276317892637863e-18,3.1031299811074505e-26,1.3566194925825223e-30,1.4319115314007386e-34,1.267303704280518e-58,6.328678009716873e-44,4.09326852818854e-42,3.7928074560502555e-60,4.747207684211535e-82,2.082415599146111e-84,9.293660772756922e-84
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,1.0856362842331505e-90,7.871116489189611e-51,1.076130761208699e-28,4.180398950670758e-66,4.115923020582965e-43,1.954632561057188e-102,4.102291009026698e-16,2.324266964528619e-84,4.1022910090228976e-16,2.336207572145414e-57,1.486409659093918e-57,3.484464139249078e-86,4.040228214625709e-87,7.173702542877355e-42,5.127053409648918e-67,2.2403737387032777e-14,6.633348451848357e-16,2.6555519420264263e-18,3.2641418935594704e-30,1.2086560889365511e-29,2.655551693540265e-18,1.2413997534074357e-25,1.0854562652731085e-29,1.1570091478688933e-33,4.0958712605987215e-57,5.0639034661273665e-43,3.275252844982892e-41,1.2140226672829408e-58,6.136469253758335e-80,2.692311994074489e-82,1.201558184261321e-81
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,2.8327770822642544e-88,1.2595065279638993e-49,4.304918753045924e-28,2.726755392908245e-64,3.2931553034082906e-42,5.099266475620421e-100,8.205027193420923e-16,1.4878179219185483e-82,8.205027193405718e-16,3.738439169371685e-56,2.3786005802525895e-56,4.545313165006379e-84,5.270280230318741e-85,5.739505937703428e-41,1.9461187884852754e-65,4.480990599887407e-14,1.326741674617547e-15,5.311392309951938e-18,1.3057627732595e-29,4.835017812999856e-29,5.311391315883024e-18,4.9655687481358575e-25,8.683747517019921e-29,9.437145110386238e-33,1.3360008818588218e-55,4.051506650292618e-42,2.6204768463451214e-40,3.885151246357038e-57,8.004724170171986e-78,3.512680680375933e-80,1.5676825212947116e-79
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,7.523802682824678e-86,2.0153121977473728e-48,1.722073862574502e-27,1.8103771404624703e-62,2.6346910074454215e-41,1.353950195255956e-97,1.6410499562210257e-15,9.522953407180897e-81,1.6410499562149443e-15,5.981908340913842e-55,3.806035778194107e-55,6.034731930524782e-82,6.997257865362474e-83,4.5918210997149595e-40,8.181157223275752e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623073792512309e-17,5.223261641085229e-29,1.9340858065473642e-28,1.0623069815727843e-17,1.985960870507001e-24,6.946164625556284e-28,7.838326986046752e-32,4.4362739248175364e-54,3.241357940142679e-41,2.0965222376764648e-39,1.2431392841036146e-55,1.0627730631870091e-75,4.665121665563636e-78,2.0820083511693763e-77
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,2.0649534442914977e-83,3.2245791129180175e-47,6.888725788875968e-27,1.2419997244259406e-60,2.1078195135004415e-40,3.7141255961037204e-95,3.2821444299792483e-15,6.094984179068912e-79,3.282144429954922e-15,9.571377886166828e-54,6.089873059069065e-54,8.27817386577555e-80,9.598523599092523e-81,3.673541464402798e-39,3.867502719526277e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.124643974629107e-17,2.0893455738485056e-28,7.7365004884433465e-28,2.1246423836055545e-17,7.941226789488781e-24,5.555203338728579e-27,6.7318012068616965e-31,1.522491310712845e-52,2.5931458988977067e-40,1.677323551515413e-38,3.976887881510411e-54,1.4578642570130353e-73,6.402634623548842e-76,2.8574478242290457e-75
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,5.996199169342933e-81,5.159384471924552e-46,2.7557502754364467e-26,9.014357111975702e-59,1.6862822936183902e-39,1.0776284052073596e-92,6.564333377497114e-15,3.900883951271219e-77,6.5643333773998065e-15,1.5314464233337153e-52,9.74395650955033e-53,1.2011677148198926e-77,1.392751192128706e-78,2.9388638738180404e-38,2.0364946083940996e-60,3.584962665558038e-13,1.0614437286663997e-14,4.2493183623032043e-17,8.35745458738929e-28,3.094631565513907e-27,4.249311995926987e-17,3.174302529450297e-23,4.441241777734841e-26,6.122382375186447e-30,5.529549698430378e-51,2.0745381336485805e-39,1.3419801882527668e-37,1.2717902795034527e-52,2.115369187720135e-71,9.297825505702066e-74,4.149551692437845e-73
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,1.8977612286002185e-78,8.255042950233118e-45,1.10249089842436e-25,7.1303593344713e-57,1.3490365071325158e-38,3.4067035048160654e-90,1.3128711272538528e-14,2.4965958267394196e-75,1.3128711272149297e-14,2.450335039807388e-51,1.5590416381770227e-51,1.8991637325823165e-75,2.2020759108532538e-76,2.3510983688538365e-37,1.1619652566424098e-58,7.169949643149273e-13,2.122894655754791e-14,8.498671936937688e-17,3.342988658596382e-27,1.2378588341853725e-26,8.498646453598771e-17,1.267954532386113e-22,3.5482656614725263e-25,6.07465812306445e-29,2.1894564033295102e-49,1.6596352255967398e-38,1.0737588779632756e-36,4.064412577374675e-51,3.344605420656863e-69,1.4717713001816253e-71,6.568414003058751e-71
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,6.70829579948155e-76,1.320803169880128e-43,4.411450487514713e-25,6.299021106806561e-55,1.0792334730640907e-37,1.2026055859875646e-87,2.6257467062644077e-14,1.597830951517036e-73,2.6257467061087156e-14,3.920552651507601e-50,2.4944601459574414e-50,3.353244692054373e-73,3.8880792010401806e-74,1.8808735851573424e-36,6.971358383581005e-57,1.433992359768454e-12,4.245796509923154e-14,1.6997398375813626e-16,1.3371907203680823e-26,4.951447224125051e-26,1.6997296301100823e-16,5.057702785976465e-22,2.8310514631109314e-24,6.735214215769962e-28,9.683876493691519e-48,1.3277039125015952e-37,8.592780058161382e-36,1.2972035719668787e-49,5.905377188683354e-67,2.602101182579847e-69,1.1613020266294209e-68
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,2.6573088071778612e-73,2.113263147940551e-42,1.7657538191886555e-24,6.235998135055692e-53,8.633884829124395e-37,4.757917676344133e-85,5.2514978642946075e-14,1.0226148766306234e-71,5.251497863671839e-14,6.272897441536228e-49,3.9910883263053945e-49,6.6353194432315644e-71,7.693636292743143e-72,1.5046839958173163e-35,4.2966053882409734e-55,2.8679871504166266e-12,8.491600218226199e-14,3.399492914469101e-16,5.348704533866812e-26,1.9805808442464682e-25,3.399451972508127e-16,2.0118687755658165e-21,2.2528243321601843e-23,8.36581640493058e-27,4.7994025261767615e-46,1.0621515742693038e-36,6.878495671474194e-35,4.129370090768158e-48,1.1685412899071458e-64,5.1553119132962244e-67,2.3007933391039276e-66
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,1.1542736396039596e-70,3.3811428210817184e-41,7.072246736166343e-24,6.770377826638224e-51,6.907114641386569e-36,2.0648665539478072e-82,1.0503000180391366e-13,6.544744879504893e-70,1.0503000177900293e-13,1.0036646238064414e-47,6.385566274945785e-48,1.4401380198758571e-68,1.6698361124581633e-69,1.2037207231544049e-34,2.676635614980103e-53,5.7359767306774536e-12,1.6983207634697563e-13,6.799030800039012e-16,2.1394310564122476e-25,7.9223239031201765e-25,6.798866149168739e-16,7.959139669184943e-21,1.7833147011676958e-22,1.1384146359298742e-25,2.6076815542195113e-44,8.497008800663191e-36,5.50951745157123e-34,1.307722530808868e-46,2.536214630655462e-62,1.1199150787296684e-64,4.998171493077305e-64
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,5.309882464466088e-68,5.409571791322133e-40,2.836058492084485e-23,7.785232660357732e-49,5.525694360723065e-35,9.493843007899252e-80,2.1006004812730322e-13,4.188639628239986e-68,2.100600480276603e-13,1.605864151753912e-46,1.0216328529044153e-46,3.311161647032436e-66,3.839281449282906e-67,9.629331522682647e-34,1.6644282399271664e-51,1.1471955887057029e-11,3.3966422467101416e-13,1.3598237929789174e-15,8.557310035477126e-25,3.168926960031149e-24,1.3597572472139462e-15,3.115115378754553e-20,1.3972237591458987e-21,1.6388758670903598e-24,1.5000599415009443e-42,6.797273429867358e-35,4.418048753374088e-33,4.099714846387843e-45,5.83124907526268e-60,2.576202811476999e-62,1.1497757491497029e-61
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,2.4961192719981277e-65,8.654488309975823e-39,1.1398177899448099e-22,9.148956692088925e-47,4.4205564458363475e-34,4.462115220512553e-77,4.201201407798994e-13,2.68073005022522e-66,4.201201403813282e-13,2.5693830125724074e-45,1.6344160833566195e-45,7.781612211145954e-64,9.02274784766461e-65,7.702766203102574e-33,1.0195057160342248e-49,2.2943914183247862e-11,6.793285212975359e-13,2.719721057718185e-15,3.422591075728765e-24,1.2675680986218918e-23,2.7194497014206838e-15,1.1943989384431193e-19,1.0733433801022124e-20,2.408800696171086e-23,8.815775422449779e-41,5.43728201364298e-34,3.550193467498755e-32,1.2605327210302136e-43,1.370406585111436e-57,6.055838298604293e-60,2.702612873870537e-59
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,1.1589085370367434e-62,1.3844532883882399e-37,4.597750357827419e-22,1.0619604660691059e-44,3.53644537672817e-33,2.071917893073754e-74,8.402403261083572e-13,1.715667143131304e-64,8.402403245140768e-13,4.1110123698197314e-44,2.614451525701091e-44,1.8065908427130352e-61,2.0947315724759657e-62,6.161093114411739e-32,6.03915101825188e-48,4.5887830709356267e-11,1.3586571144643608e-12,5.439761833086448e-15,1.3687698262398588e-23,5.070249702657662e-23,5.438639382307791e-15,4.409153669864275e-19,7.950358594162878e-20,3.493864854728589e-22,5.1158874712358145e-39,4.3489658622857735e-33,2.8627174489969e-31,3.739164905899113e-42,3.181536745635821e-55,1.4057741961333026e-57,6.273733953502221e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,5.126770432833633e-60,2.2142778873960164e-36,1.8640148834658464e-21,1.1746084732112602e-42,2.8291561289129323e-32,9.169755849590413e-72,1.6804806968583138e-12,1.0980265473435186e-62,1.6804806904812265e-12,6.5776170440538625e-43,4.18115875331982e-43,3.9973157665591185e-59,4.634850251497456e-60,4.927082981463282e-31,3.367820626286173e-46,9.177566349648006e-11,2.7173143004531487e-12,1.088096920912853e-14,5.472946988923536e-23,2.028081486064207e-22,1.0876237946143987e-14,1.5250660978403037e-18,5.530121258135452e-19,4.824319784131256e-21,2.8280637245159843e-37,3.47779734268298e-32,2.3196080852753484e-30,1.0425790451783561e-40,7.03947334292877e-53,3.1089038629957476e-55,1.3875364188893452e-54
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,4.2441409535970555e-59,8.14853726050328e-36,3.99190698900022e-21,7.381615556685605e-42,8.399056819246027e-32,7.555449295888454e-71,2.520721067701311e-12,6.234268681016943e-62,2.520721054150028e-12,2.4884456101723854e-42,1.5937468134829302e-42,2.900421982723739e-58,3.36300928839827e-59,1.4085436287540181e-30,1.8074659331653977e-45,1.3766349601851082e-10,4.075971486097075e-12,1.6323411050318848e-14,1.1626881879646262e-22,4.309646072506888e-22,1.6313055824191913e-14,2.9450486711433406e-18,1.4642313262426558e-18,1.663697679033008e-20,1.5080738358268613e-36,9.942068519156393e-32,6.674127703029617e-30,4.6369209399972735e-40,5.107770978170465e-52,2.2674464138803734e-54,1.0121913026421482e-53
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,2.2696813749026218e-58,2.066312242195268e-35,6.851822828680583e-21,2.9782818683900877e-41,1.8301101575442728e-31,3.728704106035913e-70,3.3609614386373066e-12,2.3975728443089256e-61,3.360961415520485e-12,6.477408486908267e-42,4.2870553924908847e-42,1.2990047218715898e-57,1.5061804045318543e-58,2.9704638096773386e-30,6.312077680653796e-45,1.835513282754485e-10,5.434628671396169e-12,2.1767171450691782e-14,1.9829177469573881e-22,7.351706605442049e-22,2.174909312858849e-14,4.6206388884239035e-18,2.8891544463930534e-18,3.990618561655442e-20,5.442666309995351e-36,2.096638256202593e-31,1.4148349029056754e-29,1.4205168981434039e-39,2.2875963391554597e-51,1.1214511582481366e-53,5.005444341141919e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,3.4527888023015666e-57,7.224066203422667e-35,1.4308189191775624e-20,2.3057364731145325e-40,5.312244459593833e-31,3.843022193707257e-69,5.041442180727458e-12,1.824740623708429e-60,5.041442132867329e-12,2.377116653086544e-41,1.733033232922855e-41,1.1644114038085902e-56,1.3501126241617483e-57,8.110699608214045e-30,3.740134844152474e-44,2.753269921671668e-10,8.151943041185115e-12,3.265797811794454e-14,4.1036816363697026e-22,1.5220627487858925e-21,3.261933612659982e-14,8.394139120447876e-18,7.107420025688205e-18,1.2777271811396037e-19,3.606615823305539e-35,5.724605349492665e-31,3.892145251826076e-29,7.016255120101076e-39,2.0505523453230724e-50,1.5731176236185822e-52,7.01684024833962e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609725,0.02282156768761966,1.9025117585434805e-56,1.8046947844341093e-34,2.4500588427802217e-20,9.23273142298208e-40,1.1617278044911543e-30,1.887017860608877e-68,6.721922923159415e-12,6.890213145138683e-60,6.721922841762354e-12,6.164039590514947e-41,4.692536083321161e-41,5.203646287992742e-56,6.033508381749085e-57,1.6965550350204568e-29,1.2981307166486364e-43,3.671026550840434e-10,1.0869257409706103e-11,4.355409463949346e-14,6.976541759732334e-22,2.5886062487939986e-21,4.3486709608183326e-14,1.2684450761972286e-17,1.3597137542354722e-17,2.9760763443240083e-19,1.2631249012139918e-34,1.1974145662833767e-30,8.188847432876645e-29,2.1119429685930717e-38,9.163673705032864e-50,7.621650471430305e-52,3.399270834723386e-51
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742623,0.11866996556263022,0.022821567686261004,7.948476060437744e-56,3.8279821971918258e-34,3.764719825344175e-20,2.920320307446267e-39,2.1795591825017246e-30,7.280024023154839e-68,8.40240366595745e-12,2.1075760956515984e-59,8.402403541601866e-12,1.3477525231998533e-40,1.0537464307680748e-40,1.827755518247144e-55,2.119233086809124e-56,3.087635165531602e-29,3.617013286334849e-43,4.5887831695644687e-10,1.3586571776868657e-11,5.4456151885462945e-14,1.0654287625009386e-21,3.954768157864391e-21,5.435100935704906e-14,1.731006091931588e-17,2.270352365360707e-17,5.899747059402624e-19,3.565518730103907e-34,2.1791730998657994e-30,1.4980170115905186e-28,5.165156853250052e-38,3.2186751450543337e-49,2.9037211964509817e-51,1.294815067117105e-50
1.332839453985623e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761383967,0.11866996537569618,0.022821567683543688,2.4202408510610496e-54,1.4013883496327006e-33,7.305801040153831e-20,3.012160481905138e-38,5.963669019945868e-30,1.9031302006076851e-66,1.1763365152673757e-11,1.865087992700865e-58,1.1763364913545618e-11,5.184051425201975e-40,4.081412757551857e-40,2.9610817794508677e-54,3.433229652406454e-55,8.145941576142227e-29,2.44596459402549e-42,6.424296375022266e-10,1.9021200507033763e-11,7.627936992712448e-14,2.0468694874731307e-21,7.604712575327042e-21,7.607019965737467e-14,2.6919083429549456e-17,4.9345441550065553e-17,1.799307207252447e-18,2.3966522595657888e-33,5.748803526106312e-30,3.992800823830491e-28,2.338162798914391e-37,5.214258215093815e-48,5.281117090241641e-50,2.3552820480260928e-49
