Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,1.8816331350684729e-97,1.920266095184234e-54,1.6795279649124836e-30,2.247023877143313e-71,8.021833056275246e-46,1.641753653481468e-109,5.123968476819935e-17,8.839319231661864e-90,5.123968476819354e-17,5.6907937984248266e-61,1.0749135125442714e-60,2.3413047488606207e-92,2.714737514759365e-93,5.968528899209539e-44,1.2881969672244886e-71,2.7983398516025134e-15,8.285386943112332e-17,3.3169182504797505e-19,5.094413387537377e-32,1.8863740755231796e-31,3.3169181947607907e-19,2.784587085748698e-27,4.3730120537646297e-32,6.579240256175698e-36,3.637201880791917e-61,9.877297757210804e-46,6.38843958498694e-44,1.7901228085889715e-63,1.6660024115029478e-87,4.123258012601415e-86,2.600019371900243e-88
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,4.8332221858492825e-95,3.0749280111408424e-53,6.722515129297753e-30,1.4423127507084798e-69,6.423972437868361e-45,4.2152365687404973e-107,1.0252388707312194e-16,5.665907933928127e-88,1.0252388707309867e-16,9.115160118650968e-60,1.7218630970487213e-59,3.005669112361044e-90,3.485066477884945e-91,4.7784522156069045e-43,4.18319033949513e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718327618868e-19,2.039092986096309e-31,7.550412330612654e-31,6.636718104596076e-19,1.1145430012532783e-26,3.5010163522291286e-31,5.276434468415684e-35,1.1673102317127025e-59,7.907843969167285e-45,5.114654783836151e-43,5.735380910664236e-62,2.1396660385448276e-85,5.293266178760556e-84,3.339234798333175e-86
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,1.2425017235655395e-92,4.921887572854134e-52,2.6899027405503116e-29,9.267498152937688e-68,5.1417816192295925e-44,1.0833774037303621e-104,2.050922916829678e-16,3.628981561197397e-86,2.050922916828747e-16,1.4592172733927468e-58,2.7565831352782765e-58,3.862519874923915e-88,4.478582980378449e-89,3.824214001891036e-42,1.375443716985804e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318649402867e-18,8.159027895061113e-31,3.0211484156355185e-30,1.3276317757007201e-18,4.4594835859552975e-26,2.801793452996785e-30,4.237222945754785e-34,3.750304235732524e-58,6.328678440129457e-44,4.093308158884273e-42,1.8364002776491683e-60,2.750284603555299e-83,6.802261001865767e-82,4.292186790900392e-84
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,3.2034137830534226e-90,7.876622556872952e-51,1.0761530859746424e-28,5.972630665776934e-66,4.114467017271069e-43,2.7927223180340093e-102,4.102291009026622e-16,2.323444757604873e-84,4.1022910090228976e-16,2.3353811412449968e-57,4.411815016620619e-57,4.9784453694846704e-86,5.772496040403749e-87,3.0599521696781167e-41,4.633559093892954e-67,2.2403737387032777e-14,6.633348451848357e-16,2.655551996306746e-18,3.26414236925368e-30,1.208656088936532e-29,2.6555516392791704e-18,1.7839716672870868e-25,2.241726584157076e-29,3.413579336593756e-33,1.2085376326136825e-56,5.06390415492756e-43,3.275316262841133e-41,5.8779477084104935e-59,3.545427254132815e-81,8.76751079088712e-80,5.533113500290346e-82
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,8.311361738082977e-88,1.260387768049744e-49,4.305097343935958e-28,3.873735295183232e-64,3.291990353345218e-42,7.244692268655443e-100,8.205027193420616e-16,1.4872916079644513e-82,8.205027193405718e-16,3.737116700626875e-56,7.059929270552206e-56,6.457532344544833e-84,7.487494000203614e-85,2.4481940714444663e-40,1.6307208839852416e-65,4.480990599887407e-14,1.326741674617547e-15,5.3113925271371155e-18,1.3057631538509225e-29,4.835017812999702e-29,5.311391098821002e-18,7.135570317266534e-25,1.7933373778412536e-28,2.768171378997084e-32,3.919564739332381e-55,4.051507752484808e-42,2.620578311937858e-40,1.8810121147242932e-57,4.5994761928136296e-79,1.1372322073623533e-77,7.178098661127967e-80
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,2.1836727652015301e-85,2.0167227952077786e-48,1.7222167033687417e-27,2.5442032116394184e-62,2.6337589884977315e-41,1.9030006873214435e-97,1.6410499562209032e-15,9.51958467321465e-81,1.6410499562149443e-15,5.9797922476269186e-55,1.1296705417808102e-54,8.481574198976715e-82,9.83436587697263e-83,1.9586480741721163e-39,6.164162377099916e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623074661657861e-17,5.223264685959958e-29,1.9340858065472404e-28,1.0623068947444601e-17,2.853626794322694e-24,1.4343954340128144e-27,2.2739022758064083e-31,1.2874033156279865e-53,3.2413597037391586e-41,2.0966845483257144e-39,6.018287647687286e-56,6.042473174808756e-77,1.4936850047075794e-75,9.430090804590043e-78
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,5.875704051815281e-83,3.226837832831944e-47,6.88986792359218e-27,1.7112678301935754e-60,2.107073874897538e-40,5.1185638277853744e-95,3.282144429978758e-15,6.092828085753252e-79,3.282144429954922e-15,9.567992022774043e-54,1.8075378195455543e-53,1.140760585749176e-79,1.3227092811408978e-80,1.5669553915692557e-38,2.5773125419389056e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.1246443225899183e-17,2.089348009804096e-28,7.7365004884423555e-28,2.1246420362853245e-17,1.140900351690782e-23,1.1469958213263178e-26,1.9139176037295725e-30,4.331205940195972e-52,2.593148720721413e-40,1.677583119073442e-38,1.9250211626312704e-54,8.130105696191461e-75,2.0089866566269115e-73,1.2688127244915454e-75
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,1.6500496816507199e-80,5.1630039095712406e-46,2.756663005493543e-26,1.2012196114904644e-58,1.6856857735418104e-39,1.4365132249624978e-92,6.564333377495153e-15,3.899504018812909e-77,6.5643333773998065e-15,1.5309046762221169e-52,2.8921107567909698e-52,1.6010077217109716e-77,1.856364756967018e-78,1.2535787734377972e-37,1.2112356774716055e-60,3.584962665558038e-13,1.0614437286663997e-14,4.249319756519575e-17,8.357474075233436e-28,3.0946315655131146e-27,4.2493106066330196e-17,4.559065516256058e-23,9.167323068864342e-26,1.6825482697722705e-29,1.521097550152735e-50,2.074542648616234e-39,1.3423950667847273e-37,6.154401409562042e-53,1.1417501867210167e-72,2.819525002180545e-71,1.7818568099800532e-73
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,4.968799034584391e-78,8.260851477746564e-45,1.1032195097918407e-25,9.04081766114121e-57,1.348559287687578e-38,4.321568073318723e-90,1.312871127253068e-14,2.4957126600143305e-75,1.3128711272149297e-14,2.449468237772503e-51,4.627411911036094e-51,2.4087923806170115e-75,2.792989137547979e-76,1.0028683022093183e-36,6.34258762831273e-59,7.169949643149273e-13,2.122894655754791e-14,8.498677532637697e-17,3.343004248911847e-27,1.2378588341847381e-26,8.498640896403349e-17,1.8199798957570806e-22,7.319936077373252e-25,1.587611915807856e-28,5.729739432617104e-49,1.6596424495657138e-38,1.0744213003959838e-36,1.9657349514827386e-51,1.7194919324937515e-70,4.242109258366317e-69,2.6835061362974185e-71
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,1.6511886348039031e-75,1.321738100788464e-43,4.417254312697058e-25,7.50848835155117e-55,1.0788516966251733e-37,1.4342955993719463e-87,2.6257467062612684e-14,1.5972657222991182e-73,2.6257467061087156e-14,3.9191657645867154e-50,7.403869228707219e-50,3.998546780047551e-73,4.636305428693892e-74,8.022959541172546e-36,3.599488144059767e-57,1.433992359768454e-12,4.245796509923154e-14,1.699742090809342e-16,1.3372031925769035e-26,4.9514472241199765e-26,1.6997274072332047e-16,7.250856837039513e-22,5.833741677602499e-24,1.6544690629935297e-27,2.3823067125555046e-47,1.3277154708107997e-37,8.603334710961069e-36,6.266877085979886e-50,2.8579271878797476e-68,7.041814454188742e-67,4.460207432267114e-69
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,6.147381317741354e-73,2.1147768417511354e-42,1.7703572245206913e-24,6.986193639841428e-53,8.630830621609107e-37,5.332899301900967e-85,5.2514978642820514e-14,1.0222531299852322e-71,5.251497863671839e-14,6.2706784248426865e-49,1.1846142617838704e-48,7.43597265870931e-71,8.62199169232889e-72,6.418360065812998e-35,2.1454473429729168e-55,2.8679871504166266e-12,8.491600218226199e-14,3.3995020452064645e-16,5.348804310415223e-26,1.9805808442424102e-25,3.399443081044922e-16,2.877339712920678e-21,4.631823159747157e-23,1.9318478250177707e-26,1.10974675345727e-45,1.0621700673476852e-36,6.895243527391641e-35,1.9905226531929325e-48,5.32176142353878e-66,1.3095437462074493e-64,8.305429693916861e-67
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,2.5359361542506412e-70,3.383621696337106e-41,7.108454108502038e-24,7.202961007870403e-51,6.904671289017294e-36,2.1976079673808308e-82,1.0503000180341146e-13,6.542429712136277e-70,1.0503000177900293e-13,1.0033095830256624e-47,1.895360956086263e-47,1.5325301878520971e-68,1.7769645793451206e-69,5.134664519439799e-34,1.3085954950761246e-53,5.7359767306774536e-12,1.6983207634697563e-13,6.799068239522798e-16,2.1395108755374195e-25,7.922323903087723e-25,6.79883058373787e-16,1.1329343399269165e-20,3.6503712671067347e-22,2.4976966725310977e-25,5.726963513660328e-44,8.497304681804086e-36,5.535877451201404e-34,6.276433591936115e-47,1.0979627320525988e-63,2.698925679002018e-62,1.713561459446225e-64
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,1.1213549881151467e-67,5.413720261884604e-40,2.8640772172258163e-23,7.961276995098311e-49,5.523739703557091e-35,9.711095602669604e-80,2.1006004812529434e-13,4.187157938762291e-68,2.100600480276603e-13,1.6052960934564387e-46,3.032502407398548e-46,3.3866338842366446e-66,3.926791267789236e-67,4.107689393736947e-33,7.999692155564701e-52,1.1471955887057029e-11,3.396642246710141e-13,1.3598394623958886e-15,8.55794855630355e-25,3.168926960005175e-24,1.3597430213927423e-15,4.393859688973163e-20,2.8357920019255725e-21,3.457641075619298e-24,3.1670268055097947e-42,6.797746814752886e-35,4.4588895818067465e-33,1.951225883043405e-45,2.4279134212857946e-61,5.964162369120086e-60,3.789267615885385e-62
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,5.09702869463125e-65,8.661709057066094e-39,1.160846583929046e-22,9.046257328521457e-47,4.418992760828654e-34,4.4129952028588885e-77,4.201201407718639e-13,2.679781792591944e-66,4.201201403813282e-13,2.568474142263429e-45,4.8517153475029476e-45,7.695388054580325e-64,8.92277127772763e-65,3.286082134547597e-32,4.8029141012465e-50,2.2943914183247862e-11,6.793285212975354e-13,2.7197887188069285e-15,3.423101837611854e-24,1.2675680986011111e-23,2.7193928009719272e-15,1.6561656820080308e-19,2.1440184487317978e-20,4.9147265760108364e-23,1.799766333567403e-40,5.438039345170706e-34,3.6116250176003334e-32,5.906009920733443e-44,5.518282347129242e-59,1.3552217925923438e-57,8.614178901510015e-60
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,2.2808810979293307e-62,1.3857951682116485e-37,4.7472263325474135e-22,1.0120684264045616e-44,3.535194494347048e-33,1.9750571985418974e-74,8.402403260762152e-13,1.715060288848761e-64,8.40240324514077e-13,4.1095582513984593e-44,7.761884157898386e-44,1.7219946397687734e-61,1.9966427622987127e-62,2.6287539780040406e-31,2.7619742538466985e-48,4.5887830709356267e-11,1.3586571144643564e-12,5.440065005305787e-15,1.3691783482337507e-23,5.0702497024914145e-23,5.438411803253753e-15,5.932732090507058e-19,1.5441931295739944e-19,6.870135460516465e-22,1.0066226675317891e-38,4.3501773229306514e-33,2.950387566026748e-31,1.7042137863418403e-42,1.2346515453020471e-56,3.032556722194327e-55,1.9276657463351122e-57
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,9.619293216378457e-60,2.2170215050390422e-36,1.9613682388387023e-21,1.0672141764924877e-42,2.828155528193761e-32,8.334136429259539e-72,1.6804806967297458e-12,1.0976381998841275e-62,1.680480690481228e-12,6.575290692076178e-43,1.2416266067069255e-42,3.6326475418779495e-59,4.2120208306992814e-60,2.1028241518296237e-30,1.4731141320375353e-46,9.177566349648006e-11,2.717314300453116e-12,1.0882362133883448e-14,5.476213748054187e-23,2.028081485931211e-22,1.0875327811926288e-14,1.956688305518572e-18,1.0274365140867282e-18,9.04050986594033e-21,5.304440445772432e-37,3.479734807147476e-32,2.434571736129479e-30,4.548256500071814e-41,2.6031279638596714e-54,6.397274277853874e-53,4.065116776952935e-55
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,7.891995918456892e-59,8.159764727912656e-36,4.241068166741931e-21,6.628166437413208e-42,8.396086463412129e-32,6.804211710826232e-71,2.520721067428104e-12,6.23206383434188e-62,2.5207210541500326e-12,2.487565547205469e-42,4.733310648975913e-42,2.6087071519698907e-58,3.024768911833165e-59,6.012468741060196e-30,7.803406407559235e-46,1.3766349601851082e-10,4.075971486096992e-12,1.6326567307869356e-14,1.1636220460402975e-22,4.309646072128662e-22,1.6311122056276515e-14,3.670252507283053e-18,2.659139434838303e-18,3.056615919622486e-20,2.79045707122803e-36,9.949198140496553e-32,7.060885572989359e-30,1.992709316550721e-40,1.8798394690735557e-53,4.594048102746959e-52,2.934884521895827e-54
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,4.181827960757115e-58,2.0694346757856113e-35,7.33014090987496e-21,2.644258665612897e-41,1.8294629736939728e-31,3.32781668517313e-70,3.360961438171246e-12,2.396724936119731e-61,3.3609614155204943e-12,6.475117802650313e-42,1.2733710933188916e-41,1.1566751118990511e-57,1.3411508911603687e-58,1.268147530514302e-29,2.6905095485280596e-45,1.835513282754485e-10,5.434628671395992e-12,2.1772795874815527e-14,1.9848870800122163e-22,7.35170660464404e-22,2.174579476782249e-14,5.6250659887447135e-18,5.151295081554856e-18,7.216528414099757e-20,9.942773546179762e-36,2.0984461295231013e-31,1.5056873926774955e-29,6.015322936184021e-40,9.202792819787168e-53,2.036948357779236e-51,1.4371786495635973e-53
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,6.222364822103871e-57,7.236727721135716e-35,1.5439843268728494e-20,2.0016282660280617e-40,5.310366131085258e-31,3.3666239963050703e-69,5.04144217976254e-12,1.8240953625432037e-60,5.041442132867359e-12,2.3762760916060014e-41,5.148834515172157e-41,1.0158803006827246e-56,1.1778936327128521e-57,3.463448352783569e-29,1.5546168282857288e-44,2.753269921671668e-10,8.151943041184602e-12,3.267023759290238e-14,4.1090584791219553e-22,1.5220627485673295e-21,3.261250874008191e-14,9.887021382466307e-18,1.2344838540792291e-17,2.2582338698607454e-19,6.426732109462479e-35,5.730925487878192e-31,4.174096729758224e-29,2.888441195883954e-39,1.2596145951376155e-51,1.7889857759762643e-50,1.9691281336269344e-52
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609725,0.02282156768761966,3.394610364341835e-56,1.8082017533605054e-34,2.659946060869506e-20,7.920282711998364e-40,1.1613170808029241e-30,1.6360870209234647e-68,6.721922921518342e-12,6.887776778862166e-60,6.7219228417624214e-12,6.161860138056265e-41,1.3943877615041543e-40,4.489712970454706e-56,5.20571877615462e-57,7.246217691874181e-29,5.31646227350908e-44,3.671026550840434e-10,1.0869257409705008e-11,4.3575671550978226e-14,6.98778815440056e-22,2.5886062483362276e-21,4.347510035877993e-14,1.454434591313256e-17,2.3128749324179417e-17,5.169911890455064e-19,2.222546368995561e-34,1.1989933662989232e-30,8.830042487663146e-29,8.555343685538117e-39,6.039465090134256e-51,7.906428279527289e-50,9.44345859162234e-52
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763274261,0.11866996556263022,0.022821567686261004,1.4050769914640282e-55,3.8361344935603115e-34,4.105895360387872e-20,2.477706018948316e-39,2.1787886965701154e-30,6.253184038827046e-68,8.40240366345026e-12,2.106830909077044e-59,8.402403541601992e-12,1.347276032242935e-40,3.131765534805438e-40,1.5612221992418856e-55,1.8101947529415338e-56,1.3190583434229897e-28,1.4618329996075372e-43,4.588783169564468e-10,1.3586571776866644e-11,5.448993456027839e-14,1.0674754249096836e-21,3.954768157030627e-21,5.433327671653357e-14,1.9409909188069922e-17,3.791958706428957e-17,1.0092107424146902e-18,6.194768197773415e-34,2.1825217660645488e-30,1.6224185606863332e-28,2.0608648915372314e-38,2.2771689266374183e-50,2.7493095622420184e-49,3.561806652328512e-51
1.332839453985623e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761383966,0.11866996537569618,0.022821567683543688,4.070903022752219e-54,1.4051619684063002e-33,8.015911401537541e-20,2.453064225379072e-38,5.961561436786534e-30,1.559911765472584e-66,1.1763365147852523e-11,1.8644287431919113e-58,1.1763364913545972e-11,5.182219124329793e-40,1.2137158518872024e-39,2.4209373498708883e-54,2.806958730612595e-55,3.4820694800923353e-28,9.508808178968821e-43,6.424296375022267e-10,1.90212005070284e-11,7.634635733866667e-14,2.0522681720224822e-21,7.604712573124585e-21,7.603611678144214e-14,2.927378986963414e-17,7.989730125866574e-17,2.9804382369353793e-18,4.006911081668592e-33,5.7610607530812075e-30,4.355835035983018e-28,8.998692659980149e-38,3.952541724856961e-49,4.26310126036726e-48,6.183616509404342e-50
