Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53),H2OX(23)
5.8056748758918786e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,5.581964961487503e-97,1.9185540623104164e-54,1.6795408909839744e-30,3.2275615198783035e-71,8.02045858204784e-46,2.3581756745353547e-109,5.1239684768199266e-17,8.837804687991973e-90,5.123968476819354e-17,5.6898187283433536e-61,1.9904508361748554e-62,3.362990734555036e-92,3.8993800842568e-93,1.5883375126686496e-45,1.278911078850633e-71,2.7983398516025134e-15,8.285386943112332e-17,3.316918262652382e-19,5.094412348196992e-32,1.8863740755231766e-31,3.3169181825894565e-19,4.001757137801982e-27,9.031579391941249e-32,1.951744456351571e-35,1.0789921278259815e-60,6.388485479255419e-44,8.667508362554162e-64,4.94227989818556e-87,5.92254318849511e-86,5.374383618234319e-88,9.877295876196912e-46
1.1616393778609032e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,1.4330553904725347e-94,3.072185614655428e-53,6.72261861394675e-30,2.0706221121247544e-69,6.422871743748945e-45,6.05154124779908e-107,1.0252388707312159e-16,5.664937127840613e-88,1.0252388707309867e-16,9.113598311958437e-60,3.188426895776041e-61,4.315035135796936e-90,5.003273394536418e-91,1.271635538690112e-44,4.12438424214089e-70,5.599110928096502e-15,1.657797231102302e-16,6.636718376342984e-19,2.039092153992204e-31,7.550412330612633e-31,6.636718055879019e-19,1.6017095625742983e-26,7.230600775939613e-31,1.5644327168084902e-34,3.461066491756288e-59,5.114728272730433e-43,2.7769685898025273e-62,6.344119091325202e-85,7.599182974112093e-84,6.898786797081094e-86,7.907840957094862e-45
2.323783158404334e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999884,0.11866996602995392,0.022821567693054122,3.680215568607546e-92,4.917495862106092e-52,2.6899855556889794e-29,1.3290917024050482e-67,5.140900617833334e-44,1.553736847329646e-104,2.0509229168296646e-16,3.6283597654728874e-86,2.050922916828747e-16,1.4589672486830193e-58,5.104447792083075e-60,5.539450359522587e-88,6.42298005036908e-89,1.0176945089605863e-43,1.3380082065547112e-68,1.1200653081080526e-14,3.316314304684389e-16,1.3276318844377718e-18,8.15902123570201e-31,3.021148415635501e-30,1.3276317562075525e-18,6.408635053220613e-26,5.786431149989593e-30,1.2549832298102406e-33,1.1108045551631633e-57,4.09342578343304e-42,8.891408558981761e-61,8.146145032455863e-83,9.755493401329152e-82,8.858367162203806e-84,6.32867361885387e-44
4.6480707194911954e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,9.468844127711121e-90,7.869588365833609e-51,1.0762193442171274e-28,8.548063148595552e-66,4.1137620376897026e-43,3.997055798886793e-102,4.102291009026569e-16,2.323046654737462e-84,4.1022910090228976e-16,2.3349809931781178e-57,8.1694838326919e-59,7.125293368122404e-86,8.261761393677318e-87,8.143095936394853e-43,4.394619875703314e-67,2.2403737387032777e-14,6.633348451848357e-16,2.655552074321315e-18,3.264137040758882e-30,1.2086560889365186e-29,2.6555515612938126e-18,2.563639701803304e-25,4.62962885778909e-29,1.0089161215550597e-32,3.572185531433433e-56,3.2755044826803515e-41,2.845889068494402e-59,1.0479704293528672e-80,1.2548312145006074e-79,1.1395958322555868e-81,5.063896439322996e-43
9.296645841664919e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.1186699660299197,0.022821567693053622,2.44681532048476e-87,1.2592603084327448e-49,4.305627357008761e-28,5.5218025489272485e-64,3.2914262983168866e-42,1.0327404977482258e-99,8.205027193420402e-16,1.4870367729786082e-82,8.205027193405718e-16,3.7364763769168316e-56,1.307305163362595e-57,9.205154953439916e-84,1.0673356137789755e-84,6.515085116762121e-42,1.4780152157623897e-65,4.480990599887407e-14,1.326741674617547e-15,5.311392839316217e-18,1.305758890657173e-29,4.835017812999594e-29,5.311390786854227e-18,1.0253540721510959e-24,3.7034224955081897e-28,8.147905553006676e-32,1.1538440382469626e-54,2.6208794375778532e-40,9.106718485496163e-58,1.3540371432217055e-78,1.6211144022567952e-77,1.472424283940239e-79,4.0514954062809856e-42
1.8593796086012365e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999076,0.11866996602987405,0.02282156769305296,6.378536725519558e-85,2.014912811878065e-48,1.7226405689206128e-27,3.598440824907923e-62,2.6333077159779846e-41,2.6917854657811273e-97,1.6410499562208178e-15,9.517953572178972e-81,1.6410499562149443e-15,5.9787676603535145e-55,2.0918331292873137e-56,1.1996789440961094e-81,1.3910249906789672e-82,5.212299222840967e-41,5.187637569260691e-64,8.962224322230385e-14,2.6535553334826408e-15,1.0623075911188273e-17,5.223230578900313e-29,1.9340858065471541e-28,1.0623067699527066e-17,4.100101727963817e-24,2.9618674752120748e-27,6.639875855859336e-31,3.7601953723329866e-53,2.0971661923749306e-39,2.91339531040423e-56,1.7649613916096194e-76,2.1127474773077466e-75,1.9192817863757194e-77,3.2413399488702226e-41
3.7188096574707257e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998153,0.11866996602978278,0.022821567693051634,1.6913198741015288e-82,3.223922759879235e-47,6.893256290682582e-27,2.3852043670367392e-60,2.1067128455624883e-40,7.13554730110735e-95,3.282144429978416e-15,6.091784131029477e-79,3.282144429954922e-15,9.566352628016868e-54,3.3470318034848564e-55,1.5901932560796654e-79,1.843825430925693e-80,4.169912263534336e-40,1.952720441645588e-62,1.7924691766815217e-13,5.3071826512115136e-15,2.124644823021844e-17,2.0893207236839718e-28,7.736500488441665e-28,2.124641537108436e-17,1.638890067609654e-23,2.3679338893988536e-26,5.505826382752824e-30,1.246538323683321e-51,1.6783531890061664e-38,9.316962927916268e-55,2.3401198568686742e-74,2.8004798489631283e-73,2.5447428882398447e-75,2.5931171123256365e-40
7.437669755209705e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,4.627954554808013e-80,5.158278878072979e-46,2.759369519795839e-26,1.6314606663638795e-58,1.6853969456738853e-39,1.951578293594748e-92,6.564333377493787e-15,3.898835872054279e-77,6.5643333773998065e-15,1.5306423687639884e-52,5.355275197472914e-54,2.174849421854025e-77,2.521732883367636e-78,3.3359276554353466e-39,8.117865583801373e-61,3.584962665558038e-13,1.0614437286663997e-14,4.249321763132878e-17,8.357255786485506e-28,3.094631565512563e-27,4.2493086099074066e-17,6.54617404684693e-23,1.891788479841106e-25,4.714182982975142e-29,4.2651301130511785e-50,1.34362534175845e-37,2.977485983414755e-53,3.2020074523720105e-72,3.830114144724146e-71,3.4820314435694124e-73,2.0744920751746148e-39
1.4875389950687662e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992615,0.11866996602923512,0.022821567693043672,1.336782455172475e-77,8.253096669607606e-45,1.1053780242688987e-25,1.1778946106621564e-56,1.3483282238379004e-38,5.632801422915193e-90,1.3128711272525216e-14,2.4952850414176425e-75,1.3128711272149297e-14,2.4490485427624712e-51,8.56828464615723e-53,3.1392158355696723e-75,3.6399134269260285e-76,2.6686911682444944e-38,3.7891782978025777e-59,7.169949643149273e-13,2.122894655754791e-14,8.498685597852904e-17,3.342829621364463e-27,1.2378588341842967e-26,8.498632909478202e-17,2.6109510130637083e-22,1.5093260493193841e-24,4.264568770465194e-28,1.5408880569204576e-48,1.0763838493982404e-36,9.502548156081735e-52,4.625385362328662e-70,5.528453455156896e-69,5.029992418313767e-71,1.6595615335762547e-38
2.9750830341643574e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767985231,0.11866996602850491,0.02282156769303306,4.194404480721296e-75,1.3204350266067246e-43,4.434416031935351e-25,9.237276385830198e-55,1.0786668452506688e-37,1.7654792133757204e-87,2.6257467062590845e-14,1.5969920453686378e-73,2.6257467061087156e-14,3.9184942512628095e-50,1.3708570562274256e-51,4.9209482478047824e-73,5.705827724261607e-74,2.134852408055924e-37,1.9690224816707768e-57,1.433992359768454e-12,4.245796509923154e-14,1.6997453475631695e-16,1.3370634973003278e-26,4.9514472241164465e-26,1.699724212469356e-16,1.0384057754934868e-21,1.2009334927108453e-23,4.19458939600798e-27,6.048704540160412e-47,8.634548258204081e-36,3.0246362877899026e-50,7.258507080012641e-68,8.666249615703456e-67,7.893775061573622e-69,1.3275860113140144e-37
5.95017111235554e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.02282156769301183,1.4630317708747392e-72,2.1124925873431624e-42,1.7839191596303567e-24,8.052807382898382e-53,8.629351814671808e-37,6.150450198880826e-85,5.2514978642733146e-14,1.0220779770172586e-71,5.251497863671839e-14,6.269604006170076e-49,2.193137223623885e-50,8.574375450383485e-71,9.941966879773968e-72,1.7077135056325957e-36,1.1066376454203725e-55,2.8679871504166266e-12,8.4916002182262e-14,3.399515312618165e-16,5.347686861322698e-26,1.9805808442395846e-25,3.399430302088139e-16,4.106568506361589e-21,9.504591497517206e-23,4.5888728876107516e-26,2.6399685322756142e-45,6.944595697825188e-35,9.576797722574245e-49,1.2663105137974246e-65,1.5100270350059994e-64,1.3772522058767707e-66,1.0619629526104366e-36
1.1900347268737906e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767940927,0.11866996602412364,0.02282156769296937,5.677904825275757e-70,3.379329212285808e-41,7.214358350104017e-24,7.811581764549637e-51,6.903488253472088e-36,2.3843934853552004e-82,1.0503000180306198e-13,6.541308741635532e-70,1.0503000177900293e-13,1.003137677431203e-47,3.50825881728842e-49,1.6625328171908834e-68,1.9277022735219024e-69,1.3658983652485558e-35,6.497267808562068e-54,5.7359767306774536e-12,1.6983207634697574e-13,6.799123155642814e-16,2.1386170993322276e-25,7.92232390306511e-25,6.798779468796287e-16,1.6061514504254484e-20,7.444009995181273e-22,5.584022505646232e-25,1.2819487530014798e-43,5.613015335902219e-34,3.001210524971995e-47,2.4579381556363e-63,2.927872185530531e-62,2.6737151425642724e-64,8.493991508847988e-36
2.3800699581502637e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,2.3851728084226428e-67,5.404812934950826e-40,2.9449164662917454e-23,8.203854468357285e-49,5.522793292532623e-35,1.0010571132786599e-79,2.1006004812389653e-13,4.186440530136906e-68,2.100600480276603e-13,1.605021049400668e-46,5.610771620204836e-48,3.4906565690121805e-66,4.047405238881846e-67,1.0922818130486876e-34,3.8588303465791135e-52,1.1471955887057029e-11,3.3966422467101456e-13,1.3598627941042183e-15,8.550801279665268e-25,3.168926959987073e-24,1.3597225761442306e-15,6.150259974545444e-20,5.7145450541111744e-21,7.348093045400688e-24,6.736973347276406e-42,4.576831427713449e-33,9.221640474954089e-46,5.163665743982269e-61,6.147355529063851e-60,5.618776724143816e-62,6.792447862630576e-35
4.76014042070321e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767763712,0.11866996600659857,0.022821567692714623,1.0356733869224107e-64,8.64093910581011e-39,1.2200319297176637e-22,8.908749913075469e-47,4.418235660429723e-34,4.3472524505765566e-77,4.2012014076627245e-13,2.679322667573903e-66,4.201201403813282e-13,2.5680340877892854e-45,8.969303482301882e-47,7.579969519951182e-64,8.788943939672467e-65,8.731267297630615e-34,2.248082142402482e-50,2.2943914183247862e-11,6.793285212975408e-13,2.719891429872422e-15,3.417388709673045e-24,1.2675680985866481e-23,2.7193110258411934e-15,2.265059499457437e-19,4.228083461483728e-20,9.983753014453303e-23,3.6590716123162788e-40,3.784823117329695e-32,2.732398834152589e-44,1.1211528435766808e-58,1.3348956265287586e-57,1.221088834655413e-59,5.429567821582286e-34
9.520281345809103e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767527425,0.11866996598323182,0.022821567692374957,4.410943721130184e-62,1.3803910769550122e-37,5.150911435857823e-22,9.494385262256089e-45,3.5345888597251604e-33,1.8534548498505153e-74,8.402403260538497e-13,1.7147664701327704e-64,8.402403245140773e-13,4.1088542157674606e-44,1.4325735155366023e-45,1.615793129465645e-61,1.8735027217703134e-62,6.973857293575886e-33,1.242076746994786e-48,4.5887830709356267e-11,1.3586571144644018e-12,5.4405325409763696e-15,1.364615339024961e-23,5.070249702375732e-23,5.438084749707933e-15,7.804510888809958e-19,2.93675069443697e-19,1.329288668560314e-21,1.9494609394130047e-38,3.1878846997752765e-31,7.607802001150657e-43,2.387393249432887e-56,2.8455281907486532e-55,2.603755414088514e-57,4.336644599008012e-33
1.9040563196020888e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.02282156769169563,1.7516690174840873e-59,2.2017474766949768e-36,2.20910786461862e-21,9.444210880352158e-43,2.8276710937016625e-32,7.378375855414387e-72,1.6804806966402835e-12,1.0974501832173845e-62,1.6804806904812307e-12,6.57416440017858e-43,2.2841088650298707e-44,3.215596407361141e-59,3.7284539080772467e-60,5.561315067312784e-32,6.274255553514076e-47,9.177566349648006e-11,2.7173143004534795e-12,1.0884509840723454e-14,5.439829032264442e-23,2.028081485838667e-22,1.0874019973601073e-14,2.431795968948965e-18,1.8528027364054827e-18,1.6494411823604168e-20,9.689236515909185e-37,2.7285649920525442e-30,1.9266659533704425e-41,4.739586039792829e-54,5.6628262719448735e-53,5.181429970936707e-55,3.458151629412312e-32
2.8560845046232673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766582278,0.1186699658897648,0.0228215676910163,1.4214814633754811e-58,8.09176179472077e-36,4.857010954480693e-21,5.785006423538977e-42,8.394648422074246e-32,5.9594104542361234e-71,2.520721067237996e-12,6.230996383663514e-62,2.5207210541500394e-12,2.487139478162916e-42,8.694568135696724e-44,2.2813624233439762e-58,2.64521603368053e-59,1.5872797422757365e-31,3.273207124789683e-46,1.3766349601851082e-10,4.075971486097913e-12,1.6331405133087554e-14,1.1532378253956733e-22,4.309646071863016e-22,1.6308343451774967e-14,4.412741149406461e-18,4.671521002976943e-18,5.449054958434357e-20,5.016604625140123e-36,8.026771980121879e-30,8.296255146687027e-41,3.3807341835692035e-53,4.017579411899898e-52,3.6965841354492755e-54,9.86987974384034e-32
3.808112689644446e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766109704,0.1186699658430313,0.022821567690336973,7.45019214386961e-58,2.0494713036770558e-35,8.486710672131208e-21,2.2781145537968828e-41,1.8291496606222516e-31,2.884511902453824e-70,3.360961437846945e-12,2.3963144378701092e-61,3.3609614155205092e-12,6.474008827058842e-42,2.3352866177137194e-43,9.999008029311345e-58,1.1593729228514231e-58,3.3424826780903314e-31,1.1122021637687946e-45,1.835513282754485e-10,5.434628671397944e-12,2.1781358289158484e-14,1.9630210226248565e-22,7.351706604083833e-22,2.1741055662220012e-14,6.593471813197728e-18,8.868113607755138e-18,1.2637082057109499e-19,1.7614173537400542e-35,1.7284389342258142e-29,2.4631418963862244e-40,1.6353390153613998e-52,1.760862730802133e-51,1.7895443202227992e-53,2.0783571847168724e-31
5.712169059686803e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765164557,0.11866996574956427,0.022821567688978316,1.080826992277787e-56,7.150780361828848e-35,1.8097301395059893e-20,1.682020589339416e-40,5.309456851460693e-31,2.858068948822324e-69,5.041442179091115e-12,1.8237829853327708e-60,5.041442132867405e-12,2.375869173929119e-41,9.409689676296206e-43,8.584466342484927e-57,9.953522926627272e-58,9.10420265548775e-31,6.252212004397786e-45,2.753269921671668e-10,8.15194304119026e-12,3.268869349022402e-14,4.0495044083392436e-22,1.5220627484146223e-21,3.260270001858104e-14,1.1204653320036888e-17,2.0676631282912562e-17,3.8579161190509766e-19,1.107763165276476e-34,4.848063333106547e-29,1.1475588063632044e-39,2.178153403381666e-51,1.5117416539451844e-50,2.388075573995738e-52,5.660837721254106e-31
7.61622542972916e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194085,0.11866996565609725,0.02282156768761966,5.829463286252281e-56,1.7834275767986923e-34,3.14218495311936e-20,6.570134467636128e-40,1.1611182633153493e-30,1.373229532704591e-68,6.7219229203764245e-12,6.886597339327791e-60,6.721922841762523e-12,6.160805099659601e-41,2.5420929655958602e-42,3.7480640153005547e-56,4.345793574891009e-57,1.9002510171926065e-30,2.1044874179394808e-44,3.671026550840434e-10,1.0869257409717088e-11,4.3607846814008806e-14,6.863493564079673e-22,2.588606248016949e-21,4.34584231374447e-14,1.606673700424262e-17,3.7934269549300385e-17,8.674431013786488e-19,3.7792016853840684e-34,1.0334834813646022e-28,3.341934221442181e-39,1.0320252774739784e-50,6.600375683684215e-50,1.1326530276383601e-51,1.1815141295878084e-30
9.520281799771516e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742607,0.11866996556263022,0.022821567686261004,2.3877665110955084e-55,3.7765318157077684e-34,4.8761870624806533e-20,2.0316100325203504e-39,2.1784157488645127e-30,5.195912341701448e-68,8.402403661705668e-12,2.1064701761468543e-59,8.402403541602182e-12,1.3470453792379562e-40,5.6949706541092185e-42,1.2894314049928302e-55,1.4950605508589786e-56,3.4507511812403835e-30,5.707976614408995e-44,4.588783169564468e-10,1.3586571776888815e-11,5.453990718760274e-14,1.0449057130817318e-21,3.954768156449604e-21,5.430780526502655e-14,2.1026548722911705e-17,6.111802150284969e-17,1.6673328411377115e-18,1.0396268624150576e-33,1.9098772865018845e-28,7.928982235324501e-39,3.84737946630917e-50,2.2706857586568162e-49,4.2268684524471635e-51,2.1455101484169332e-30
1.1424338169813873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762329113,0.1186699654691632,0.022821567684902348,8.415999447853686e-55,7.175781590811824e-34,7.02070807383471e-20,5.433754734221248e-39,3.687665112922046e-30,1.6892135016530397e-67,1.0082884403079476e-11,5.615125004031624e-59,1.0082884232221407e-11,2.626003429233198e-40,1.125801897401965e-41,3.819363250980333e-55,4.428428293399871e-56,5.708780884044523e-30,1.3449492235116578e-43,5.506539777653446e-10,1.6303886142681688e-11,6.54852770319012e-14,1.4811069445453362e-21,5.625998629751905e-21,6.515073460198854e-14,2.6005449106065943e-17,9.03182186668828e-17,2.8855880329280183e-18,2.4847668523237356e-33,3.207402534512704e-28,1.640835899725488e-38,1.2500853867670362e-49,6.725838962270262e-49,1.3748148191258497e-50,3.5493500316433535e-30
